ImageFile,FD,Contrast,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,end_instructions.keys,end_instructions.rt,key_resp_4.keys,key_resp_4.rt,key_resp_6.keys,key_resp_6.rt,Fatigue.response,Fatigue.rt,key_resp_5.keys,key_resp_5.rt,n_objets.response,reaction_time.keys,vividness.response,vividness.rt,key_resp_2.keys,key_resp_2.rt,reaction_time.rt,key_resp_3.keys,key_resp_3.rt,date,frameRate,expName,session,participant,
images/fcloud80-20_D1.5_10.tif,1.5,2,,,,,,,,,,,,,0,50,50,127,,,,,,,,,,,None,None,None,28.995,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud65-35_D1.2_7.tif,1.2,1,,,,,,,,,,,,,0,51,51,64,,,,,,,,,,,2,space,2,1.468,,,7.29764793877,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud80-20_D1.7_7.tif,1.7,2,,,,,,,,,,,,,0,52,52,132,,,,,,,,,,,None,None,None,11.774,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud65-35_D0.9_10.tif,0.9,1,,,,,,,,,,,,,0,53,53,55,,,,,,,,,,,None,None,None,22.083,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud65-35_D1.5_10.tif,1.5,1,,,,,,,,,,,,,0,54,54,79,,,,,,,,,,,None,None,None,39.001,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud_D1.6_9.tif,1.6,0,,,,,,,,,,,,,0,55,55,34,,,,,,,,,,,1,space,2,1.002,,,3.78621405785,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud65-35_D1.5_9.tif,1.5,1,,,,,,,,,,,,,0,56,56,78,,,,,,,,,,,1,space,2,0.936,,,8.16507969148,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud_D1.2_7.tif,1.2,0,,,,,,,,,,,,,0,57,57,16,,,,,,,,,,,None,None,None,10.526,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud65-35_D1.4_8.tif,1.4,1,,,,,,,,,,,,,0,58,58,73,,,,,,,,,,,None,None,None,19.683,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud80-20_D1.6_8.tif,1.6,2,,,,,,,,,,,,,0,59,59,129,,,,,,,,,,,None,None,None,29.259,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud80-20_D1.6_10.tif,1.6,2,,,,,,,,,,,,,0,60,60,131,,,,,,,,,,,None,None,None,40.166,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud_D1.5_7.tif,1.5,0,,,,,,,,,,,,,0,61,61,28,,,,,,,,,,,None,None,None,49.477,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud_D1.1_7.tif,1.1,0,,,,,,,,,,,,,0,62,62,12,,,,,,,,,,,None,None,None,58.751,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud65-35_D1.8_9.tif,1.8,1,,,,,,,,,,,,,0,63,63,90,,,,,,,,,,,None,None,None,68.091,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud_D0.9_8.tif,0.9,0,,,,,,,,,,,,,0,64,64,5,,,,,,,,,,,None,None,None,77.516,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud80-20_D1.7_8.tif,1.7,2,,,,,,,,,,,,,0,65,65,133,,,,,,,,,,,None,None,None,86.993,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud65-35_D0.8_8.tif,0.8,1,,,,,,,,,,,,,0,66,66,49,,,,,,,,,,,2,space,2,2.351,,,6.39801368929,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud_D1_9.tif,1.0,0,,,,,,,,,,,,,0,67,67,10,,,,,,,,,,,None,None,None,11.424,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud65-35_D1.9_9.tif,1.9,1,,,,,,,,,,,,,0,68,68,94,,,,,,,,,,,None,None,None,20.766,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud65-35_D0.9_7.tif,0.9,1,,,,,,,,,,,,,0,69,69,52,,,,,,,,,,,None,None,None,28.814,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud_D1.5_8.tif,1.5,0,,,,,,,,,,,,,0,70,70,29,,,,,,,,,,,1,None,3,1.952,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud80-20_D0.9_10.tif,0.9,2,,,,,,,,,,,,,0,71,71,103,,,,,,,,,,,None,None,None,17.337,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud_D1_10.tif,1.0,0,,,,,,,,,,,,,0,72,72,11,,,,,,,,,,,None,None,None,26.994,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud65-35_D1.7_10.tif,1.7,1,,,,,,,,,,,,,0,73,73,87,,,,,,,,,,,None,None,None,36.385,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud65-35_D1.6_8.tif,1.6,1,,,,,,,,,,,,,0,74,74,81,,,,,,,,,,,None,None,None,45.712,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud80-20_D1.1_7.tif,1.1,2,,,,,,,,,,,,,0,75,75,108,,,,,,,,,,,None,None,None,54.637,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud65-35_D1.6_7.tif,1.6,1,,,,,,,,,,,,,0,76,76,80,,,,,,,,,,,None,None,None,64.213,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud_D1.7_9.tif,1.7,0,,,,,,,,,,,,,0,77,77,38,,,,,,,,,,,2,space,2,1.235,,,6.32925978568,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud_D1.6_7.tif,1.6,0,,,,,,,,,,,,,0,78,78,32,,,,,,,,,,,3,None,2,1.337,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud65-35_D0.8_10.tif,0.8,1,,,,,,,,,,,,,0,79,79,51,,,,,,,,,,,None,None,None,10.909,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud65-35_D1.6_9.tif,1.6,1,,,,,,,,,,,,,0,80,80,82,,,,,,,,,,,1,space,1,2.117,,,5.27624934778,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud65-35_D1.1_9.tif,1.1,1,,,,,,,,,,,,,0,81,81,62,,,,,,,,,,,1,space,1,1.285,,,7.52196996374,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud80-20_D1_10.tif,1.0,2,,,,,,,,,,,,,0,82,82,107,,,,,,,,,,,None,None,None,11.126,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud80-20_D1.1_9.tif,1.1,2,,,,,,,,,,,,,0,83,83,110,,,,,,,,,,,None,None,None,20.217,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud_D1.3_8.tif,1.3,0,,,,,,,,,,,,,0,84,84,21,,,,,,,,,,,None,None,None,29.876,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud80-20_D0.8_10.tif,0.8,2,,,,,,,,,,,,,0,85,85,99,,,,,,,,,,,None,None,None,38.668,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud80-20_D0.9_9.tif,0.9,2,,,,,,,,,,,,,0,86,86,102,,,,,,,,,,,None,None,None,47.16,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud_D1.1_8.tif,1.1,0,,,,,,,,,,,,,0,87,87,13,,,,,,,,,,,1,None,2,1.868,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud_D1.2_9.tif,1.2,0,,,,,,,,,,,,,0,88,88,18,,,,,,,,,,,2,space,3,2.25,,,3.04625934619,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud80-20_D1.2_7.tif,1.2,2,,,,,,,,,,,,,0,89,89,112,,,,,,,,,,,1,None,4,1.552,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud65-35_D1.5_7.tif,1.5,1,,,,,,,,,,,,,0,90,90,76,,,,,,,,,,,None,None,None,10.943,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud80-20_D1.3_8.tif,1.3,2,,,,,,,,,,,,,0,91,91,117,,,,,,,,,,,1,space,2,0.786,,,3.18134955008,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud_D1.8_7.tif,1.8,0,,,,,,,,,,,,,0,92,92,40,,,,,,,,,,,None,None,None,10.259,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud_D1.2_8.tif,1.2,0,,,,,,,,,,,,,0,93,93,17,,,,,,,,,,,None,None,None,19.868,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud65-35_D1.7_8.tif,1.7,1,,,,,,,,,,,,,0,94,94,85,,,,,,,,,,,2,space,2,2.619,,,7.16187455499,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud_D0.9_10.tif,0.9,0,,,,,,,,,,,,,0,95,95,7,,,,,,,,,,,None,None,None,12.158,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud_D1.5_10.tif,1.5,0,,,,,,,,,,,,,0,96,96,31,,,,,,,,,,,None,None,None,21.666,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud_D1.7_8.tif,1.7,0,,,,,,,,,,,,,0,97,97,37,,,,,,,,,,,None,None,None,31.091,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud80-20_D1_8.tif,1.0,2,,,,,,,,,,,,,0,98,98,105,,,,,,,,,,,None,None,None,40.265,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud65-35_D1.5_8.tif,1.5,1,,,,,,,,,,,,,0,99,99,77,,,,,,,,,,,None,None,None,49.858,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud80-20_D1.3_9.tif,1.3,2,,,,,,,,,,,,,0,100,100,118,,,,,,,,,,,None,None,None,59.4,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud_D1.1_10.tif,1.1,0,,,,,,,,,,,,,0,101,101,15,,,,,,,,,,,None,None,None,68.941,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud65-35_D1.3_7.tif,1.3,1,,,,,,,,,,,,,0,102,102,68,,,,,,,,,,,None,None,None,78.549,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud65-35_D0.9_8.tif,0.9,1,,,,,,,,,,,,,0,103,103,53,,,,,,,,,,,1,space,5,1.302,,,3.49610937046,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud80-20_D1.5_7.tif,1.5,2,,,,,,,,,,,,,0,104,104,124,,,,,,,,,,,1,None,1,1.069,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud65-35_D1.2_9.tif,1.2,1,,,,,,,,,,,,,0,105,105,66,,,,,,,,,,,None,None,None,10.662,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud80-20_D1.8_7.tif,1.8,2,,,,,,,,,,,,,0,106,106,136,,,,,,,,,,,None,None,None,20.202,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud65-35_D1.4_9.tif,1.4,1,,,,,,,,,,,,,0,107,107,74,,,,,,,,,,,1,space,1,1.451,,,6.28639115003,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud80-20_D0.8_7.tif,0.8,2,,,,,,,,,,,,,0,108,108,96,,,,,,,,,,,None,None,None,12.707,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud_D0.8_10.tif,0.8,0,,,,,,,,,,,,,0,109,109,3,,,,,,,,,,,1,space,1,1.002,,,7.13738546197,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud_D1.4_8.tif,1.4,0,,,,,,,,,,,,,0,110,110,25,,,,,,,,,,,None,None,None,10.825,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud65-35_D1.8_10.tif,1.8,1,,,,,,,,,,,,,0,111,111,91,,,,,,,,,,,None,None,None,20.284,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud80-20_D1.2_8.tif,1.2,2,,,,,,,,,,,,,0,112,112,113,,,,,,,,,,,None,None,None,29.811,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud65-35_D1.2_8.tif,1.2,1,,,,,,,,,,,,,0,113,113,65,,,,,,,,,,,None,None,None,39.399,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud80-20_D1.8_10.tif,1.8,2,,,,,,,,,,,,,0,114,114,139,,,,,,,,,,,1,space,1,1.254,,,4.06460084871,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud65-35_D1.8_7.tif,1.8,1,,,,,,,,,,,,,0,115,115,88,,,,,,,,,,,None,None,None,11.958,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud_D0.8_8.tif,0.8,0,,,,,,,,,,,,,0,116,116,1,,,,,,,,,,,1,space,5,0.868,,,4.38667825004,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud80-20_D1.8_9.tif,1.8,2,,,,,,,,,,,,,0,117,117,138,,,,,,,,,,,None,None,None,9.459,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud65-35_D1_9.tif,1.0,1,,,,,,,,,,,,,0,118,118,58,,,,,,,,,,,None,None,None,18.769,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud65-35_D1.9_8.tif,1.9,1,,,,,,,,,,,,,0,119,119,93,,,,,,,,,,,None,None,None,28.612,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud80-20_D0.8_9.tif,0.8,2,,,,,,,,,,,,,0,120,120,98,,,,,,,,,,,None,None,None,38.069,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud80-20_D1.4_10.tif,1.4,2,,,,,,,,,,,,,0,121,121,123,,,,,,,,,,,None,None,None,48.427,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud65-35_D1.1_8.tif,1.1,1,,,,,,,,,,,,,0,122,122,61,,,,,,,,,,,None,None,None,58.185,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud65-35_D1_8.tif,1.0,1,,,,,,,,,,,,,0,123,123,57,,,,,,,,,,,None,None,None,69.058,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud80-20_D1.7_10.tif,1.7,2,,,,,,,,,,,,,0,124,124,135,,,,,,,,,,,None,None,None,142.329,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud65-35_D1.2_10.tif,1.2,1,,,,,,,,,,,,,0,125,125,67,,,,,,,,,,,1,space,2,0.518,,,4.92685297751,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud65-35_D1.7_7.tif,1.7,1,,,,,,,,,,,,,0,126,126,84,,,,,,,,,,,None,None,None,9.96,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud65-35_D1_10.tif,1.0,1,,,,,,,,,,,,,0,127,127,59,,,,,,,,,,,None,None,None,19.435,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud_D1.8_9.tif,1.8,0,,,,,,,,,,,,,0,128,128,42,,,,,,,,,,,None,None,None,29.026,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud_D0.9_7.tif,0.9,0,,,,,,,,,,,,,0,129,129,4,,,,,,,,,,,1,space,4,1.036,,,2.68991602902,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud80-20_D1.9_9.tif,1.9,2,,,,,,,,,,,,,0,130,130,142,,,,,,,,,,,1,space,1,1.17,,,4.09232951989,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud_D1.7_10.tif,1.7,0,,,,,,,,,,,,,0,131,131,39,,,,,,,,,,,1,space,1,1.302,,,4.72545988695,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud65-35_D1_7.tif,1.0,1,,,,,,,,,,,,,0,132,132,56,,,,,,,,,,,None,None,None,11.16,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud80-20_D1.8_8.tif,1.8,2,,,,,,,,,,,,,0,133,133,137,,,,,,,,,,,None,None,None,20.684,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud_D1.1_9.tif,1.1,0,,,,,,,,,,,,,0,134,134,14,,,,,,,,,,,2,space,5,1.735,,,3.63121396792,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud_D0.8_9.tif,0.8,0,,,,,,,,,,,,,0,135,135,2,,,,,,,,,,,None,None,None,11.426,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud_D1.3_9.tif,1.3,0,,,,,,,,,,,,,0,136,136,22,,,,,,,,,,,None,None,None,19.867,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud80-20_D1.4_8.tif,1.4,2,,,,,,,,,,,,,0,137,137,121,,,,,,,,,,,None,None,None,45.279,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud80-20_D1_7.tif,1.0,2,,,,,,,,,,,,,0,138,138,104,,,,,,,,,,,None,None,None,54.97,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud65-35_D1.9_10.tif,1.9,1,,,,,,,,,,,,,0,139,139,95,,,,,,,,,,,None,None,None,64.879,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud65-35_D1.3_9.tif,1.3,1,,,,,,,,,,,,,0,140,140,70,,,,,,,,,,,None,None,None,74.387,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud_D1.8_8.tif,1.8,0,,,,,,,,,,,,,0,141,141,41,,,,,,,,,,,None,None,None,83.699,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud80-20_D1.2_9.tif,1.2,2,,,,,,,,,,,,,0,142,142,114,,,,,,,,,,,None,None,None,92.987,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
images/fcloud80-20_D1.6_9.tif,1.6,2,,,,,,,,,,,,,0,143,143,130,,,,,,,,,,,None,None,None,102.329,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
,,,,,,,,,,,,,,,,,,,,,,,,,5,4.965,,,,,,,,,,,,2019_Jan_14_1608,59.47447750045573,Cloud_Experiment_FR_REAL,001,03,
