ImageFile,FD,Contrast,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,end_instructions.keys,end_instructions.rt,key_resp_4.keys,key_resp_4.rt,key_resp_6.keys,key_resp_6.rt,Fatigue.response,Fatigue.rt,key_resp_5.keys,key_resp_5.rt,n_objets.response,reaction_time.keys,reaction_time.rt,vividness.response,vividness.rt,Flow01.response,Flow02.response,Flow03.response,Flow04.response,Flow05.response,Flow06.response,Flow07.response,Flow08.response,Flow09.response,Flow10.response,key_resp_2.keys,key_resp_2.rt,key_resp_8.keys,key_resp_8.rt,key_resp_3.keys,key_resp_3.rt,Redondance_question.response,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,space,14.9507612131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Feb_15_1559,60.41035100383804,Cloud_Experiment_FR_REAL,001,21,
,,,,,,,,,,,,,,,,,,,,,space,32.0049241357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Feb_15_1559,60.41035100383804,Cloud_Experiment_FR_REAL,001,21,
,,,,,,,,,,,,,,,,,,,,,,,space,15.572767098,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Feb_15_1559,60.41035100383804,Cloud_Experiment_FR_REAL,001,21,
,,,,,,,,,,,,,,,,,,,,,,,,,7,125.82,,,,,,,,,,,,,,,,,,,,,,,,,2019_Feb_15_1559,60.41035100383804,Cloud_Experiment_FR_REAL,001,21,
,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.01428302651,,,,,,,,,,,,,,,,,,,,,,,2019_Feb_15_1559,60.41035100383804,Cloud_Experiment_FR_REAL,001,21,
pratique/fcloud65-35_D1.2_30,1.2,1,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,1,space,5.92369517343,3,4.032,,,,,,,,,,,,,,,,,,2019_Feb_15_1559,60.41035100383804,Cloud_Experiment_FR_REAL,001,21,
pratique/fcloud80-20_D1_30,1.0,2,0,1,1,9,,,,,,,,,,,,,,,,,,,,,,,1,space,5.05104774752,2,3.216,,,,,,,,,,,,,,,,,,2019_Feb_15_1559,60.41035100383804,Cloud_Experiment_FR_REAL,001,21,
pratique/fcloud65-35_D1.3_30,1.3,1,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,None,None,,None,14.255,,,,,,,,,,,,,,,,,,2019_Feb_15_1559,60.41035100383804,Cloud_Experiment_FR_REAL,001,21,
pratique/fcloud_D0.8_30,0.8,0,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,1,space,6.51708617006,1,2.267,,,,,,,,,,,,,,,,,,2019_Feb_15_1559,60.41035100383804,Cloud_Experiment_FR_REAL,001,21,
pratique/fcloud80-20_D1.8_30,1.8,2,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,None,None,,None,12.24,,,,,,,,,,,,,,,,,,2019_Feb_15_1559,60.41035100383804,Cloud_Experiment_FR_REAL,001,21,
