ImageFile,FD,Contrast,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,end_instructions.keys,end_instructions.rt,key_resp_4.keys,key_resp_4.rt,key_resp_6.keys,key_resp_6.rt,Fatigue.response,Fatigue.rt,key_resp_5.keys,key_resp_5.rt,n_objets.response,reaction_time.keys,reaction_time.rt,vividness.response,vividness.rt,Flow01.response,Flow02.response,Flow03.response,Flow04.response,Flow05.response,Flow06.response,Flow07.response,Flow08.response,Flow09.response,Flow10.response,key_resp_2.keys,key_resp_2.rt,key_resp_8.keys,key_resp_8.rt,key_resp_3.keys,key_resp_3.rt,Redondance_question.response,date,frameRate,expName,session,participant,
images/fcloud80-20_D1.4_3.tif,1.4,2,,,,,0,12,12,92,,,,,,,,,,,,,,,,,,,1,space,6.83826630004,3,2.149,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud_D1.9_3.tif,1.9,0,,,,,0,13,13,35,,,,,,,,,,,,,,,,,,,None,None,,None,11.545,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud65-35_D1.2_3.tif,1.2,1,,,,,0,14,14,50,,,,,,,,,,,,,,,,,,,None,None,,None,20.218,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud80-20_D1.1_1.tif,1.1,2,,,,,0,15,15,81,,,,,,,,,,,,,,,,,,,None,None,,None,28.644,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud65-35_D1.8_2.tif,1.8,1,,,,,0,16,16,67,,,,,,,,,,,,,,,,,,,1,space,6.4554559,2,1.85,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud65-35_D1_3.tif,1.0,1,,,,,0,17,17,44,,,,,,,,,,,,,,,,,,,None,None,,None,11.823,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud_D1.2_1.tif,1.2,0,,,,,0,18,18,12,,,,,,,,,,,,,,,,,,,1,None,,1,1.135,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud65-35_D0.8_2.tif,0.8,1,,,,,0,19,19,37,,,,,,,,,,,,,,,,,,,None,space,7.73943950003,None,9.977,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud65-35_D1.5_2.tif,1.5,1,,,,,0,20,20,58,,,,,,,,,,,,,,,,,,,1,None,,2,1.218,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud80-20_D1.6_2.tif,1.6,2,,,,,0,21,21,97,,,,,,,,,,,,,,,,,,,None,None,,None,10.445,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud_D0.9_3.tif,0.9,0,,,,,0,22,22,5,,,,,,,,,,,,,,,,,,,1,space,5.3177969,2,0.989,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud_D1.9_1.tif,1.9,0,,,,,0,23,23,33,,,,,,,,,,,,,,,,,,,None,space,12.2536858,None,14.455,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud_D1.6_1.tif,1.6,0,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,1,None,,2,0.77,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud80-20_D1.1_3.tif,1.1,2,,,,,0,25,25,83,,,,,,,,,,,,,,,,,,,1,None,,3,1.219,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud80-20_D1.8_3.tif,1.8,2,,,,,0,26,26,104,,,,,,,,,,,,,,,,,,,None,None,,None,10.66,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud_D1.9_2.tif,1.9,0,,,,,0,27,27,34,,,,,,,,,,,,,,,,,,,None,None,,None,20.834,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud_D1.8_1.tif,1.8,0,,,,,0,28,28,30,,,,,,,,,,,,,,,,,,,2,space,3.09302889998,4,2.599,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud_D1.7_2.tif,1.7,0,,,,,0,29,29,28,,,,,,,,,,,,,,,,,,,1,space,4.52894029999,4,1.437,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud_D1.2_3.tif,1.2,0,,,,,0,30,30,14,,,,,,,,,,,,,,,,,,,None,None,,None,10.56,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud80-20_D1.2_3.tif,1.2,2,,,,,0,31,31,86,,,,,,,,,,,,,,,,,,,None,None,,None,19.103,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud65-35_D0.9_3.tif,0.9,1,,,,,0,32,32,41,,,,,,,,,,,,,,,,,,,1,space,3.51440709998,3,2.217,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud65-35_D1.7_2.tif,1.7,1,,,,,0,33,33,64,,,,,,,,,,,,,,,,,,,1,space,6.32646120002,2,1.035,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud65-35_D1.5_3.tif,1.5,1,,,,,0,34,34,59,,,,,,,,,,,,,,,,,,,1,space,3.84557040001,3,1.751,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud65-35_D1.8_1.tif,1.8,1,,,,,0,35,35,66,,,,,,,,,,,,,,,,,,,None,None,,None,13.805,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud80-20_D1.9_3.tif,1.9,2,,,,,0,36,36,107,,,,,,,,,,,,,,,,,,,None,None,,None,22.934,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud_D1.8_2.tif,1.8,0,,,,,0,37,37,31,,,,,,,,,,,,,,,,,,,2,space,3.23225120001,3,1.767,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud65-35_D1.4_1.tif,1.4,1,,,,,0,38,38,54,,,,,,,,,,,,,,,,,,,None,None,,None,11.441,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud_D1_1.tif,1.0,0,,,,,0,39,39,6,,,,,,,,,,,,,,,,,,,2,space,2.12223600002,4,2.218,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud80-20_D0.9_2.tif,0.9,2,,,,,0,40,40,76,,,,,,,,,,,,,,,,,,,None,None,,None,10.595,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud65-35_D0.9_2.tif,0.9,1,,,,,0,41,41,40,,,,,,,,,,,,,,,,,,,None,None,,None,19.704,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud80-20_D1.3_1.tif,1.3,2,,,,,0,42,42,87,,,,,,,,,,,,,,,,,,,2,space,4.80063729995,2,0.835,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud80-20_D0.8_1.tif,0.8,2,,,,,0,43,43,72,,,,,,,,,,,,,,,,,,,None,None,,None,10.159,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud65-35_D1.6_2.tif,1.6,1,,,,,0,44,44,61,,,,,,,,,,,,,,,,,,,None,None,,None,20.517,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud80-20_D0.9_1.tif,0.9,2,,,,,0,45,45,75,,,,,,,,,,,,,,,,,,,1,space,2.47925019998,2,2.234,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud_D1.8_3.tif,1.8,0,,,,,0,46,46,32,,,,,,,,,,,,,,,,,,,2,space,1.97767749999,4,2.537,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud65-35_D1_1.tif,1.0,1,,,,,0,47,47,42,,,,,,,,,,,,,,,,,,,1,None,,2,1.384,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud80-20_D1.9_2.tif,1.9,2,,,,,0,48,48,106,,,,,,,,,,,,,,,,,,,None,None,,None,13.39,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud_D1.3_1.tif,1.3,0,,,,,0,49,49,15,,,,,,,,,,,,,,,,,,,1,space,6.93029669998,2,0.818,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud65-35_D1.2_1.tif,1.2,1,,,,,0,50,50,48,,,,,,,,,,,,,,,,,,,None,None,,None,9.958,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud80-20_D1.7_1.tif,1.7,2,,,,,0,51,51,99,,,,,,,,,,,,,,,,,,,1,space,1.87735829997,4,1.186,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud_D1.3_2.tif,1.3,0,,,,,0,52,52,16,,,,,,,,,,,,,,,,,,,None,None,,None,10.724,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud80-20_D0.8_3.tif,0.8,2,,,,,0,53,53,74,,,,,,,,,,,,,,,,,,,1,None,,1,0.55,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud65-35_D1.7_1.tif,1.7,1,,,,,0,54,54,63,,,,,,,,,,,,,,,,,,,None,None,,None,9.61,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud80-20_D1.5_2.tif,1.5,2,,,,,0,55,55,94,,,,,,,,,,,,,,,,,,,2,space,6.14415150002,1,0.719,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud_D1.4_3.tif,1.4,0,,,,,0,56,56,20,,,,,,,,,,,,,,,,,,,1,space,7.43672459997,3,1.519,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud65-35_D0.8_1.tif,0.8,1,,,,,0,57,57,36,,,,,,,,,,,,,,,,,,,None,None,,None,10.811,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud80-20_D1.3_3.tif,1.3,2,,,,,0,58,58,89,,,,,,,,,,,,,,,,,,,None,None,,None,19.182,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud80-20_D1.4_2.tif,1.4,2,,,,,0,59,59,91,,,,,,,,,,,,,,,,,,,None,None,,None,27.66,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud_D1.6_3.tif,1.6,0,,,,,0,60,60,26,,,,,,,,,,,,,,,,,,,1,space,3.81113589997,3,1.289,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud65-35_D0.8_3.tif,0.8,1,,,,,0,61,61,38,,,,,,,,,,,,,,,,,,,None,None,,None,11.399,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud65-35_D1.4_2.tif,1.4,1,,,,,0,62,62,55,,,,,,,,,,,,,,,,,,,None,None,,None,21.024,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud_D1.5_3.tif,1.5,0,,,,,0,63,63,23,,,,,,,,,,,,,,,,,,,None,None,,None,30.629,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud80-20_D1.2_1.tif,1.2,2,,,,,0,64,64,84,,,,,,,,,,,,,,,,,,,None,None,,None,39.474,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud80-20_D1.7_3.tif,1.7,2,,,,,0,65,65,101,,,,,,,,,,,,,,,,,,,2,space,4.89472159999,3,1.738,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud80-20_D0.8_2.tif,0.8,2,,,,,0,66,66,73,,,,,,,,,,,,,,,,,,,None,None,,None,11.327,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud_D1.5_2.tif,1.5,0,,,,,0,67,67,22,,,,,,,,,,,,,,,,,,,None,None,,None,21.036,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud_D0.9_1.tif,0.9,0,,,,,0,68,68,3,,,,,,,,,,,,,,,,,,,1,None,,1,1.337,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud65-35_D1.9_1.tif,1.9,1,,,,,0,69,69,69,,,,,,,,,,,,,,,,,,,None,None,,None,10.417,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud65-35_D1.7_3.tif,1.7,1,,,,,0,70,70,65,,,,,,,,,,,,,,,,,,,1,None,,3,1.488,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud_D1.4_2.tif,1.4,0,,,,,0,71,71,19,,,,,,,,,,,,,,,,,,,None,None,,None,11.046,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud_D0.8_2.tif,0.8,0,,,,,0,72,72,1,,,,,,,,,,,,,,,,,,,1,space,6.46990299999,2,0.817,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud65-35_D1.8_3.tif,1.8,1,,,,,0,73,73,68,,,,,,,,,,,,,,,,,,,None,None,,None,10.774,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud_D1_2.tif,1.0,0,,,,,0,74,74,7,,,,,,,,,,,,,,,,,,,2,space,4.1550887,4,1.267,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud65-35_D1.1_1.tif,1.1,1,,,,,0,75,75,45,,,,,,,,,,,,,,,,,,,1,space,7.41376680002,3,1.517,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud_D1.2_2.tif,1.2,0,,,,,0,76,76,13,,,,,,,,,,,,,,,,,,,1,space,3.32776459999,5,1.302,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud65-35_D1.9_3.tif,1.9,1,,,,,0,77,77,71,,,,,,,,,,,,,,,,,,,None,None,,None,10.695,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud65-35_D1.6_3.tif,1.6,1,,,,,0,78,78,62,,,,,,,,,,,,,,,,,,,1,space,6.56065100001,2,2.869,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
images/fcloud_D1.7_3.tif,1.7,0,,,,,0,79,79,29,,,,,,,,,,,,,,,,,,,1,space,4.67020259995,1,1.458,,,,,,,,,,,,,,,,,,2019_Mar_25_1619,60.45609285182913,Cloud_Experiment_FR_REAL,001,28,
