ImageFile,FD,Contrast,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,end_instructions.keys,end_instructions.rt,key_resp_4.keys,key_resp_4.rt,key_resp_6.keys,key_resp_6.rt,Fatigue.response,Fatigue.rt,key_resp_5.keys,key_resp_5.rt,n_objets.response,reaction_time.keys,reaction_time.rt,vividness.response,vividness.rt,Flow01.response,Flow02.response,Flow03.response,Flow04.response,Flow05.response,Flow06.response,Flow07.response,Flow08.response,Flow09.response,Flow10.response,key_resp_2.keys,key_resp_2.rt,key_resp_8.keys,key_resp_8.rt,key_resp_3.keys,key_resp_3.rt,Redondance_question.response,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.250564,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud80-20_D1.2_3.tif,1.2,2,,,,,0,0,0,86,,,,,,,,,,,,,,,,,,,2,space,2.7636142,3,3.833,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud80-20_D1_3.tif,1.0,2,,,,,0,1,1,80,,,,,,,,,,,,,,,,,,,1,space,4.4384516,1,1.585,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud80-20_D1.5_3.tif,1.5,2,,,,,0,2,2,95,,,,,,,,,,,,,,,,,,,2,space,3.9175448,3,2.601,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud_D0.9_2.tif,0.9,0,,,,,0,3,3,4,,,,,,,,,,,,,,,,,,,3,space,1.84895870001,4,6.248,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud80-20_D1_2.tif,1.0,2,,,,,0,4,4,79,,,,,,,,,,,,,,,,,,,2,space,4.8391036,2,2.484,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud80-20_D1.6_1.tif,1.6,2,,,,,0,5,5,96,,,,,,,,,,,,,,,,,,,1,space,5.3588148,2,3.001,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud65-35_D1.8_1.tif,1.8,1,,,,,0,6,6,66,,,,,,,,,,,,,,,,,,,1,space,5.11367460001,1,4.766,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud65-35_D1.5_2.tif,1.5,1,,,,,0,7,7,58,,,,,,,,,,,,,,,,,,,2,space,5.01760219999,3,2.468,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud80-20_D0.8_3.tif,0.8,2,,,,,0,8,8,74,,,,,,,,,,,,,,,,,,,1,space,5.96470900001,1,1.585,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud65-35_D1.3_1.tif,1.3,1,,,,,0,9,9,51,,,,,,,,,,,,,,,,,,,1,space,4.3639142,4,3.25,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud65-35_D1.9_1.tif,1.9,1,,,,,0,10,10,69,,,,,,,,,,,,,,,,,,,1,space,7.1051186,2,2.001,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud80-20_D0.9_3.tif,0.9,2,,,,,0,11,11,77,,,,,,,,,,,,,,,,,,,1,space,4.62156489999,4,2.232,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud80-20_D1.5_2.tif,1.5,2,,,,,0,12,12,94,,,,,,,,,,,,,,,,,,,1,space,7.38422969999,2,1.951,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud80-20_D1.7_2.tif,1.7,2,,,,,0,13,13,100,,,,,,,,,,,,,,,,,,,None,None,,None,12.242,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud65-35_D1.3_3.tif,1.3,1,,,,,0,14,14,53,,,,,,,,,,,,,,,,,,,None,space,8.0900749,None,22.449,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud65-35_D1.1_3.tif,1.1,1,,,,,0,15,15,47,,,,,,,,,,,,,,,,,,,3,space,2.3636044,4,1.902,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud_D1.7_2.tif,1.7,0,,,,,0,16,16,28,,,,,,,,,,,,,,,,,,,None,None,,None,11.576,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud65-35_D1.8_2.tif,1.8,1,,,,,0,17,17,67,,,,,,,,,,,,,,,,,,,1,space,3.3069673,2,1.785,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud_D1.5_1.tif,1.5,0,,,,,0,18,18,21,,,,,,,,,,,,,,,,,,,2,space,5.1522997,1,1.569,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud_D1.3_1.tif,1.3,0,,,,,0,19,19,15,,,,,,,,,,,,,,,,,,,None,None,,None,10.842,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud80-20_D1.2_2.tif,1.2,2,,,,,0,20,20,85,,,,,,,,,,,,,,,,,,,2,space,3.7678643,2,1.735,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud65-35_D1.6_2.tif,1.6,1,,,,,0,21,21,61,,,,,,,,,,,,,,,,,,,None,None,,None,11.143,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud_D1.7_1.tif,1.7,0,,,,,0,22,22,27,,,,,,,,,,,,,,,,,,,1,space,5.93285699999,1,1.218,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud65-35_D1.8_3.tif,1.8,1,,,,,0,23,23,68,,,,,,,,,,,,,,,,,,,1,space,6.5033258,3,1.136,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud_D1.1_3.tif,1.1,0,,,,,0,24,24,11,,,,,,,,,,,,,,,,,,,2,space,3.7332187,2,4.083,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud_D1.8_3.tif,1.8,0,,,,,0,25,25,32,,,,,,,,,,,,,,,,,,,2,space,4.92172660001,3,1.768,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud80-20_D1.7_1.tif,1.7,2,,,,,0,26,26,99,,,,,,,,,,,,,,,,,,,1,space,1.9597415,4,1.602,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud_D0.8_3.tif,0.8,0,,,,,0,27,27,2,,,,,,,,,,,,,,,,,,,2,space,2.1062579,4,1.835,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud65-35_D1.1_1.tif,1.1,1,,,,,0,28,28,45,,,,,,,,,,,,,,,,,,,2,space,2.4507196,3,2.251,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud65-35_D1_3.tif,1.0,1,,,,,0,29,29,44,,,,,,,,,,,,,,,,,,,None,None,,None,12.175,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud_D1.5_3.tif,1.5,0,,,,,0,30,30,23,,,,,,,,,,,,,,,,,,,1,space,2.98467559999,2,1.352,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud_D1.3_2.tif,1.3,0,,,,,0,31,31,16,,,,,,,,,,,,,,,,,,,2,space,3.0609994,4,1.735,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud_D1.8_2.tif,1.8,0,,,,,0,32,32,31,,,,,,,,,,,,,,,,,,,1,space,4.39853329999,4,1.518,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud65-35_D1.1_2.tif,1.1,1,,,,,0,33,33,46,,,,,,,,,,,,,,,,,,,1,space,5.0423873,4,1.386,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud65-35_D1.2_2.tif,1.2,1,,,,,0,34,34,49,,,,,,,,,,,,,,,,,,,2,space,4.40815229999,3,2.401,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud_D0.9_1.tif,0.9,0,,,,,0,35,35,3,,,,,,,,,,,,,,,,,,,1,space,4.33367930001,1,1.135,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud_D1.4_2.tif,1.4,0,,,,,0,36,36,19,,,,,,,,,,,,,,,,,,,None,None,,None,10.859,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud80-20_D0.8_1.tif,0.8,2,,,,,0,37,37,72,,,,,,,,,,,,,,,,,,,None,None,,None,19.819,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud80-20_D1.8_1.tif,1.8,2,,,,,0,38,38,102,,,,,,,,,,,,,,,,,,,2,space,4.5072128,3,2.201,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud_D1.1_1.tif,1.1,0,,,,,0,39,39,9,,,,,,,,,,,,,,,,,,,None,None,,None,12.491,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud65-35_D0.9_1.tif,0.9,1,,,,,0,40,40,39,,,,,,,,,,,,,,,,,,,None,None,,None,22.483,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud_D1.3_3.tif,1.3,0,,,,,0,41,41,17,,,,,,,,,,,,,,,,,,,2,space,4.38484160001,3,1.618,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud_D1.8_1.tif,1.8,0,,,,,0,42,42,30,,,,,,,,,,,,,,,,,,,None,None,,None,11.858,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud65-35_D1.5_1.tif,1.5,1,,,,,0,43,43,57,,,,,,,,,,,,,,,,,,,1,space,2.44585230001,4,3.917,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud80-20_D1.8_2.tif,1.8,2,,,,,0,44,44,103,,,,,,,,,,,,,,,,,,,1,space,5.4100201,3,1.985,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud65-35_D0.8_1.tif,0.8,1,,,,,0,45,45,36,,,,,,,,,,,,,,,,,,,None,None,,None,11.908,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud65-35_D0.9_3.tif,0.9,1,,,,,0,46,46,41,,,,,,,,,,,,,,,,,,,None,None,,None,21.401,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud80-20_D1.6_2.tif,1.6,2,,,,,0,47,47,97,,,,,,,,,,,,,,,,,,,1,space,3.7860738,2,3.167,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud65-35_D1.6_3.tif,1.6,1,,,,,0,48,48,62,,,,,,,,,,,,,,,,,,,1,space,7.5839285,1,1.569,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud80-20_D0.9_1.tif,0.9,2,,,,,0,49,49,75,,,,,,,,,,,,,,,,,,,2,space,4.27422940001,3,1.502,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud_D1.6_2.tif,1.6,0,,,,,0,50,50,25,,,,,,,,,,,,,,,,,,,2,space,2.4398791,4,1.069,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud65-35_D1_2.tif,1.0,1,,,,,0,51,51,43,,,,,,,,,,,,,,,,,,,1,space,2.9083499,4,3.6,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud65-35_D1.2_3.tif,1.2,1,,,,,0,52,52,50,,,,,,,,,,,,,,,,,,,1,space,1.60587110001,5,0.869,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud_D1.9_3.tif,1.9,0,,,,,0,53,53,35,,,,,,,,,,,,,,,,,,,None,None,,None,10.394,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud_D1_1.tif,1.0,0,,,,,0,54,54,6,,,,,,,,,,,,,,,,,,,None,None,,None,20.051,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud_D1_2.tif,1.0,0,,,,,0,55,55,7,,,,,,,,,,,,,,,,,,,None,None,,None,30.092,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud_D1.7_3.tif,1.7,0,,,,,0,56,56,29,,,,,,,,,,,,,,,,,,,1,space,7.33918709999,1,1.952,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud_D1.9_2.tif,1.9,0,,,,,0,57,57,34,,,,,,,,,,,,,,,,,,,None,None,,None,13.374,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud65-35_D1.7_3.tif,1.7,1,,,,,0,58,58,65,,,,,,,,,,,,,,,,,,,1,space,6.8924636,1,2.218,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud80-20_D1.6_3.tif,1.6,2,,,,,0,59,59,98,,,,,,,,,,,,,,,,,,,1,space,2.94979890001,3,1.552,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud65-35_D0.9_2.tif,0.9,1,,,,,0,60,60,40,,,,,,,,,,,,,,,,,,,1,space,6.8713848,1,1.236,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud65-35_D1.4_1.tif,1.4,1,,,,,0,61,61,54,,,,,,,,,,,,,,,,,,,None,None,,None,10.643,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud80-20_D1.2_1.tif,1.2,2,,,,,0,62,62,84,,,,,,,,,,,,,,,,,,,None,None,,None,19.334,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud80-20_D0.8_2.tif,0.8,2,,,,,0,63,63,73,,,,,,,,,,,,,,,,,,,1,space,7.085534,1,1.118,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud80-20_D1.4_3.tif,1.4,2,,,,,0,64,64,92,,,,,,,,,,,,,,,,,,,None,None,,None,11.009,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud65-35_D1.6_1.tif,1.6,1,,,,,0,65,65,60,,,,,,,,,,,,,,,,,,,1,space,5.9088301,1,1.335,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud80-20_D1.1_2.tif,1.1,2,,,,,0,66,66,82,,,,,,,,,,,,,,,,,,,3,space,2.5021731,4,2.218,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud65-35_D1.3_2.tif,1.3,1,,,,,0,67,67,52,,,,,,,,,,,,,,,,,,,1,space,1.7892082,5,1.419,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud80-20_D1.3_3.tif,1.3,2,,,,,0,68,68,89,,,,,,,,,,,,,,,,,,,None,None,,None,10.56,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud80-20_D1.4_1.tif,1.4,2,,,,,0,69,69,90,,,,,,,,,,,,,,,,,,,1,space,4.10846649999,1,1.252,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud_D0.8_1.tif,0.8,0,,,,,0,70,70,0,,,,,,,,,,,,,,,,,,,1,space,6.3585605,3,6.629,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud65-35_D1.2_1.tif,1.2,1,,,,,0,71,71,48,,,,,,,,,,,,,,,,,,,1,None,,1,3.317,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud80-20_D1.5_1.tif,1.5,2,,,,,0,72,72,93,,,,,,,,,,,,,,,,,,,None,None,,None,14.921,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud80-20_D1.9_3.tif,1.9,2,,,,,0,73,73,107,,,,,,,,,,,,,,,,,,,2,space,2.33899820001,1,1.319,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud80-20_D1.9_1.tif,1.9,2,,,,,0,74,74,105,,,,,,,,,,,,,,,,,,,None,None,,None,11.025,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud80-20_D0.9_2.tif,0.9,2,,,,,0,75,75,76,,,,,,,,,,,,,,,,,,,1,space,4.27226689999,3,1.535,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud65-35_D0.8_2.tif,0.8,1,,,,,0,76,76,37,,,,,,,,,,,,,,,,,,,None,None,,None,11.025,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud_D1.4_3.tif,1.4,0,,,,,0,77,77,20,,,,,,,,,,,,,,,,,,,1,space,3.39338950001,2,1.317,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
images/fcloud80-20_D1.7_3.tif,1.7,2,,,,,0,78,78,101,,,,,,,,,,,,,,,,,,,1,space,6.6857603,3,4.266,,,,,,,,,,,,,,,,,,2019_Sep_27_1135,59.613904582999865,Cloud_Experiment_FR_REAL,001,51,
