ImageFile,FD,Contrast,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,end_instructions.keys,end_instructions.rt,key_resp_4.keys,key_resp_4.rt,key_resp_6.keys,key_resp_6.rt,Fatigue.response,Fatigue.rt,key_resp_5.keys,key_resp_5.rt,n_objets.response,reaction_time.keys,vividness.response,vividness.rt,reaction_time.rt,Flow01.response,Flow02.response,Flow03.response,Flow04.response,Flow05.response,Flow06.response,Flow07.response,Flow08.response,Flow09.response,Flow10.response,key_resp_2.keys,key_resp_2.rt,key_resp_8.keys,key_resp_8.rt,key_resp_3.keys,key_resp_3.rt,Redondance_question.response,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,space,20.2922649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Apr_11_1743,60.46519502602184,Cloud_Experiment_FR_REAL,001,36,
,,,,,,,,,,,,,,,,,,,,,space,145.6072226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Apr_11_1743,60.46519502602184,Cloud_Experiment_FR_REAL,001,36,
,,,,,,,,,,,,,,,,,,,,,,,space,126.5726409,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Apr_11_1743,60.46519502602184,Cloud_Experiment_FR_REAL,001,36,
,,,,,,,,,,,,,,,,,,,,,,,,,6,16.703,,,,,,,,,,,,,,,,,,,,,,,,,2019_Apr_11_1743,60.46519502602184,Cloud_Experiment_FR_REAL,001,36,
,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.79928539999,,,,,,,,,,,,,,,,,,,,,,,2019_Apr_11_1743,60.46519502602184,Cloud_Experiment_FR_REAL,001,36,
pratique/fcloud80-20_D1_30,1.0,2,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,None,None,None,323.274,,,,,,,,,,,,,,,,,,,2019_Apr_11_1743,60.46519502602184,Cloud_Experiment_FR_REAL,001,36,
pratique/fcloud65-35_D1.2_30,1.2,1,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,None,None,None,333.398,,,,,,,,,,,,,,,,,,,2019_Apr_11_1743,60.46519502602184,Cloud_Experiment_FR_REAL,001,36,
pratique/fcloud_D1.4_30,1.4,0,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,1,space,4,18.586,2.63846620001,,,,,,,,,,,,,,,,,,2019_Apr_11_1743,60.46519502602184,Cloud_Experiment_FR_REAL,001,36,
pratique/fcloud65-35_D1.9_29,1.9,1,0,3,3,7,,,,,,,,,,,,,,,,,,,,,,,2,space,2,8.329,7.3579917,,,,,,,,,,,,,,,,,,2019_Apr_11_1743,60.46519502602184,Cloud_Experiment_FR_REAL,001,36,
pratique/fcloud80-20_D1.8_30,1.8,2,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,None,None,None,18.589,,,,,,,,,,,,,,,,,,,2019_Apr_11_1743,60.46519502602184,Cloud_Experiment_FR_REAL,001,36,
pratique/fcloud80-20_D1.5_30,1.5,2,0,5,5,8,,,,,,,,,,,,,,,,,,,,,,,None,None,None,28.092,,,,,,,,,,,,,,,,,,,2019_Apr_11_1743,60.46519502602184,Cloud_Experiment_FR_REAL,001,36,
pratique/fcloud65-35_D1.3_30,1.3,1,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,None,None,None,36.967,,,,,,,,,,,,,,,,,,,2019_Apr_11_1743,60.46519502602184,Cloud_Experiment_FR_REAL,001,36,
pratique/fcloud65-35_D1.6_30,1.6,1,0,7,7,2,,,,,,,,,,,,,,,,,,,,,,,2,space,3,3.516,3.69478240001,,,,,,,,,,,,,,,,,,2019_Apr_11_1743,60.46519502602184,Cloud_Experiment_FR_REAL,001,36,
pratique/fcloud_D0.8_30,0.8,0,0,8,8,0,,,,,,,,,,,,,,,,,,,,,,,1,None,2,3.001,,,,,,,,,,,,,,,,,,,2019_Apr_11_1743,60.46519502602184,Cloud_Experiment_FR_REAL,001,36,
pratique/fcloud_D1.6_28,1.6,0,0,9,9,5,,,,,,,,,,,,,,,,,,,,,,,1,None,4,2.284,,,,,,,,,,,,,,,,,,,2019_Apr_11_1743,60.46519502602184,Cloud_Experiment_FR_REAL,001,36,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,2019_Apr_11_1743,60.46519502602184,Cloud_Experiment_FR_REAL,001,36,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,2019_Apr_11_1743,60.46519502602184,Cloud_Experiment_FR_REAL,001,36,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,2019_Apr_11_1743,60.46519502602184,Cloud_Experiment_FR_REAL,001,36,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,2019_Apr_11_1743,60.46519502602184,Cloud_Experiment_FR_REAL,001,36,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,2019_Apr_11_1743,60.46519502602184,Cloud_Experiment_FR_REAL,001,36,
