ImageFile,FD,Contrast,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,end_instructions.keys,end_instructions.rt,key_resp_4.keys,key_resp_4.rt,key_resp_6.keys,key_resp_6.rt,Fatigue.response,Fatigue.rt,key_resp_5.keys,key_resp_5.rt,n_objets.response,reaction_time.keys,reaction_time.rt,vividness.response,vividness.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,date,frameRate,expName,session,participant,
images/fcloud65-35_D1.5_2.tif,1.5,1,,,,,0,2,2,58,,,,,,,,,,,,,,,,,,,1,None,,3,3.652,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud65-35_D1_1.tif,1.0,1,,,,,0,3,3,42,,,,,,,,,,,,,,,,,,,1,None,,4,7.297,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud65-35_D1_2.tif,1.0,1,,,,,0,4,4,43,,,,,,,,,,,,,,,,,,,1,None,,1,0.986,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud_D1.8_2.tif,1.8,0,,,,,0,5,5,31,,,,,,,,,,,,,,,,,,,None,None,,None,11.557,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud80-20_D1.4_2.tif,1.4,2,,,,,0,6,6,91,,,,,,,,,,,,,,,,,,,1,None,,1,1.117,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud65-35_D1.8_2.tif,1.8,1,,,,,0,7,7,67,,,,,,,,,,,,,,,,,,,1,None,,3,2.801,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud_D1.1_3.tif,1.1,0,,,,,0,8,8,11,,,,,,,,,,,,,,,,,,,1,None,,1,0.902,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud80-20_D1.8_2.tif,1.8,2,,,,,0,9,9,103,,,,,,,,,,,,,,,,,,,None,None,,None,10.759,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud_D1.1_2.tif,1.1,0,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,1,None,,1,0.885,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud80-20_D1.4_3.tif,1.4,2,,,,,0,11,11,92,,,,,,,,,,,,,,,,,,,None,None,,None,9.711,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud65-35_D1.3_2.tif,1.3,1,,,,,0,12,12,52,,,,,,,,,,,,,,,,,,,None,None,,None,19.266,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud65-35_D1.7_1.tif,1.7,1,,,,,0,13,13,63,,,,,,,,,,,,,,,,,,,None,None,,None,28.759,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud80-20_D0.9_2.tif,0.9,2,,,,,0,14,14,76,,,,,,,,,,,,,,,,,,,None,None,,None,37.918,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud_D1.5_2.tif,1.5,0,,,,,0,15,15,22,,,,,,,,,,,,,,,,,,,1,None,,1,1.818,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud80-20_D1.2_2.tif,1.2,2,,,,,0,16,16,85,,,,,,,,,,,,,,,,,,,1,None,,2,2.217,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud80-20_D0.8_1.tif,0.8,2,,,,,0,17,17,72,,,,,,,,,,,,,,,,,,,None,None,,None,11.859,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud_D1.9_3.tif,1.9,0,,,,,0,18,18,35,,,,,,,,,,,,,,,,,,,None,None,,None,21.884,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud65-35_D1.2_3.tif,1.2,1,,,,,0,19,19,50,,,,,,,,,,,,,,,,,,,None,None,,None,31.344,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud80-20_D1.7_3.tif,1.7,2,,,,,0,20,20,101,,,,,,,,,,,,,,,,,,,None,None,,None,40.883,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud80-20_D1.3_2.tif,1.3,2,,,,,0,21,21,88,,,,,,,,,,,,,,,,,,,None,None,,None,49.925,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud65-35_D1.7_3.tif,1.7,1,,,,,0,22,22,65,,,,,,,,,,,,,,,,,,,None,None,,None,59.002,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud80-20_D1.9_2.tif,1.9,2,,,,,0,23,23,106,,,,,,,,,,,,,,,,,,,None,None,,None,67.794,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud80-20_D1.8_3.tif,1.8,2,,,,,0,24,24,104,,,,,,,,,,,,,,,,,,,None,None,,None,77.169,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud_D1.8_3.tif,1.8,0,,,,,0,25,25,32,,,,,,,,,,,,,,,,,,,1,None,,1,2.518,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud_D1.9_2.tif,1.9,0,,,,,0,26,26,34,,,,,,,,,,,,,,,,,,,1,None,,2,1.284,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud80-20_D1.9_1.tif,1.9,2,,,,,0,27,27,105,,,,,,,,,,,,,,,,,,,None,None,,None,10.925,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud65-35_D1.2_2.tif,1.2,1,,,,,0,28,28,49,,,,,,,,,,,,,,,,,,,1,None,,1,1.251,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud65-35_D0.8_3.tif,0.8,1,,,,,0,29,29,38,,,,,,,,,,,,,,,,,,,1,None,,1,0.902,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud_D1_3.tif,1.0,0,,,,,0,30,30,8,,,,,,,,,,,,,,,,,,,None,None,,None,10.642,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud65-35_D1.1_1.tif,1.1,1,,,,,0,31,31,45,,,,,,,,,,,,,,,,,,,None,None,,None,19.867,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud80-20_D1.3_3.tif,1.3,2,,,,,0,32,32,89,,,,,,,,,,,,,,,,,,,None,None,,None,28.544,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud80-20_D1.3_1.tif,1.3,2,,,,,0,33,33,87,,,,,,,,,,,,,,,,,,,None,None,,None,37.635,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud65-35_D1.8_1.tif,1.8,1,,,,,0,34,34,66,,,,,,,,,,,,,,,,,,,None,None,,None,46.379,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud80-20_D1.4_1.tif,1.4,2,,,,,0,35,35,90,,,,,,,,,,,,,,,,,,,None,None,,None,54.87,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud80-20_D1.7_2.tif,1.7,2,,,,,0,36,36,100,,,,,,,,,,,,,,,,,,,1,None,,2,2.318,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud80-20_D0.9_1.tif,0.9,2,,,,,0,37,37,75,,,,,,,,,,,,,,,,,,,1,None,,3,0.786,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud80-20_D1.5_2.tif,1.5,2,,,,,0,38,38,94,,,,,,,,,,,,,,,,,,,None,None,,None,10.559,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud65-35_D1.9_2.tif,1.9,1,,,,,0,39,39,70,,,,,,,,,,,,,,,,,,,None,None,,None,19.618,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud65-35_D1.6_2.tif,1.6,1,,,,,0,40,40,61,,,,,,,,,,,,,,,,,,,2,None,,3,2.201,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud65-35_D1.4_1.tif,1.4,1,,,,,0,41,41,54,,,,,,,,,,,,,,,,,,,1,None,,1,0.986,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud80-20_D1.6_1.tif,1.6,2,,,,,0,42,42,96,,,,,,,,,,,,,,,,,,,None,None,,None,10.375,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud80-20_D1.1_1.tif,1.1,2,,,,,0,43,43,81,,,,,,,,,,,,,,,,,,,None,None,,None,19.051,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud_D1.4_3.tif,1.4,0,,,,,0,44,44,20,,,,,,,,,,,,,,,,,,,None,None,,None,28.061,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud_D1.4_2.tif,1.4,0,,,,,0,45,45,19,,,,,,,,,,,,,,,,,,,None,None,,None,38.851,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud_D1.3_3.tif,1.3,0,,,,,0,46,46,17,,,,,,,,,,,,,,,,,,,1,None,,2,1.668,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud_D1.7_3.tif,1.7,0,,,,,0,47,47,29,,,,,,,,,,,,,,,,,,,None,None,,None,10.61,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud_D1.9_1.tif,1.9,0,,,,,0,48,48,33,,,,,,,,,,,,,,,,,,,None,None,,None,19.386,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud_D1.7_2.tif,1.7,0,,,,,0,49,49,28,,,,,,,,,,,,,,,,,,,1,None,,2,0.852,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud65-35_D1.1_2.tif,1.1,1,,,,,0,50,50,46,,,,,,,,,,,,,,,,,,,1,None,,1,1.185,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud_D1.5_3.tif,1.5,0,,,,,0,51,51,23,,,,,,,,,,,,,,,,,,,None,None,,None,10.658,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud_D1.4_1.tif,1.4,0,,,,,0,52,52,18,,,,,,,,,,,,,,,,,,,None,None,,None,19.933,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud_D0.9_2.tif,0.9,0,,,,,0,53,53,4,,,,,,,,,,,,,,,,,,,1,None,,1,0.752,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud65-35_D1.1_3.tif,1.1,1,,,,,0,54,54,47,,,,,,,,,,,,,,,,,,,1,None,,1,0.668,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud65-35_D1.5_1.tif,1.5,1,,,,,0,55,55,57,,,,,,,,,,,,,,,,,,,None,None,,None,9.925,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud65-35_D1.7_2.tif,1.7,1,,,,,0,56,56,64,,,,,,,,,,,,,,,,,,,None,None,,None,18.634,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud80-20_D0.8_2.tif,0.8,2,,,,,0,57,57,73,,,,,,,,,,,,,,,,,,,None,None,,None,29.675,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud_D1.2_3.tif,1.2,0,,,,,0,58,58,14,,,,,,,,,,,,,,,,,,,2,None,,2,1.003,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud80-20_D1.1_2.tif,1.1,2,,,,,0,59,59,82,,,,,,,,,,,,,,,,,,,None,None,,None,9.827,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud_D0.8_2.tif,0.8,0,,,,,0,60,60,1,,,,,,,,,,,,,,,,,,,1,None,,2,2.101,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud_D0.9_3.tif,0.9,0,,,,,0,61,61,5,,,,,,,,,,,,,,,,,,,None,None,,None,11.01,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud80-20_D1.6_2.tif,1.6,2,,,,,0,62,62,97,,,,,,,,,,,,,,,,,,,None,None,,None,20.401,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud_D1.6_3.tif,1.6,0,,,,,0,63,63,26,,,,,,,,,,,,,,,,,,,None,None,,None,29.293,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud80-20_D1.8_1.tif,1.8,2,,,,,0,64,64,102,,,,,,,,,,,,,,,,,,,None,None,,None,38.035,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud80-20_D1.1_3.tif,1.1,2,,,,,0,65,65,83,,,,,,,,,,,,,,,,,,,None,None,,None,46.861,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud65-35_D1.5_3.tif,1.5,1,,,,,0,66,66,59,,,,,,,,,,,,,,,,,,,1,None,,1,0.985,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud65-35_D0.9_2.tif,0.9,1,,,,,0,67,67,40,,,,,,,,,,,,,,,,,,,1,None,,1,1.469,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud80-20_D1.2_3.tif,1.2,2,,,,,0,68,68,86,,,,,,,,,,,,,,,,,,,1,None,,1,0.753,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud65-35_D1.4_3.tif,1.4,1,,,,,0,69,69,56,,,,,,,,,,,,,,,,,,,None,None,,None,12.673,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud_D1.1_1.tif,1.1,0,,,,,0,70,70,9,,,,,,,,,,,,,,,,,,,2,None,,3,4.232,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud80-20_D1.2_1.tif,1.2,2,,,,,0,71,71,84,,,,,,,,,,,,,,,,,,,None,None,,None,13.389,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud65-35_D1.3_3.tif,1.3,1,,,,,0,72,72,53,,,,,,,,,,,,,,,,,,,None,None,,None,22.349,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud65-35_D1_3.tif,1.0,1,,,,,0,73,73,44,,,,,,,,,,,,,,,,,,,1,None,,1,0.635,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud65-35_D1.4_2.tif,1.4,1,,,,,0,74,74,55,,,,,,,,,,,,,,,,,,,None,None,,None,9.825,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud65-35_D0.8_1.tif,0.8,1,,,,,0,75,75,36,,,,,,,,,,,,,,,,,,,1,None,,1,0.701,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud_D0.8_1.tif,0.8,0,,,,,0,76,76,0,,,,,,,,,,,,,,,,,,,1,None,,2,0.635,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud65-35_D1.9_1.tif,1.9,1,,,,,0,77,77,69,,,,,,,,,,,,,,,,,,,1,None,,1,0.636,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud_D1_1.tif,1.0,0,,,,,0,78,78,6,,,,,,,,,,,,,,,,,,,None,None,,None,10.01,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud65-35_D0.9_3.tif,0.9,1,,,,,0,79,79,41,,,,,,,,,,,,,,,,,,,None,None,,None,19.085,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud_D1.2_2.tif,1.2,0,,,,,0,80,80,13,,,,,,,,,,,,,,,,,,,1,None,,3,1.001,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud_D1.2_1.tif,1.2,0,,,,,0,81,81,12,,,,,,,,,,,,,,,,,,,None,None,,None,10.476,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud80-20_D1_3.tif,1.0,2,,,,,0,82,82,80,,,,,,,,,,,,,,,,,,,None,None,,None,19.751,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud80-20_D1.7_1.tif,1.7,2,,,,,0,83,83,99,,,,,,,,,,,,,,,,,,,None,None,,None,28.659,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud65-35_D0.9_1.tif,0.9,1,,,,,0,84,84,39,,,,,,,,,,,,,,,,,,,None,None,,None,37.418,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud_D1.8_1.tif,1.8,0,,,,,0,85,85,30,,,,,,,,,,,,,,,,,,,None,None,,None,46.578,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud_D1.6_2.tif,1.6,0,,,,,0,86,86,25,,,,,,,,,,,,,,,,,,,None,None,,None,56.269,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud65-35_D0.8_2.tif,0.8,1,,,,,0,87,87,37,,,,,,,,,,,,,,,,,,,None,None,,None,65.295,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud_D1_2.tif,1.0,0,,,,,0,88,88,7,,,,,,,,,,,,,,,,,,,None,None,,None,74.404,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud_D1.7_1.tif,1.7,0,,,,,0,89,89,27,,,,,,,,,,,,,,,,,,,1,None,,1,0.768,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud80-20_D1_1.tif,1.0,2,,,,,0,90,90,78,,,,,,,,,,,,,,,,,,,None,None,,None,10.412,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud65-35_D1.6_1.tif,1.6,1,,,,,0,91,91,60,,,,,,,,,,,,,,,,,,,None,None,,None,19.851,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud_D1.3_2.tif,1.3,0,,,,,0,92,92,16,,,,,,,,,,,,,,,,,,,None,None,,None,28.694,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud80-20_D0.8_3.tif,0.8,2,,,,,0,93,93,74,,,,,,,,,,,,,,,,,,,1,None,,2,0.952,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud_D0.8_3.tif,0.8,0,,,,,0,94,94,2,,,,,,,,,,,,,,,,,,,None,None,,None,9.745,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud80-20_D1.6_3.tif,1.6,2,,,,,0,95,95,98,,,,,,,,,,,,,,,,,,,None,None,,None,18.736,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud65-35_D1.2_1.tif,1.2,1,,,,,0,96,96,48,,,,,,,,,,,,,,,,,,,1,None,,3,0.835,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud65-35_D1.3_1.tif,1.3,1,,,,,0,97,97,51,,,,,,,,,,,,,,,,,,,None,None,,None,12.073,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud65-35_D1.9_3.tif,1.9,1,,,,,0,98,98,71,,,,,,,,,,,,,,,,,,,None,None,,None,21.084,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud80-20_D0.9_3.tif,0.9,2,,,,,0,99,99,77,,,,,,,,,,,,,,,,,,,1,None,,1,0.752,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud65-35_D1.6_3.tif,1.6,1,,,,,0,100,100,62,,,,,,,,,,,,,,,,,,,None,None,,None,10.459,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud65-35_D1.8_3.tif,1.8,1,,,,,0,101,101,68,,,,,,,,,,,,,,,,,,,None,None,,None,19.618,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud_D1.3_1.tif,1.3,0,,,,,0,102,102,15,,,,,,,,,,,,,,,,,,,1,None,,2,0.919,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud_D1.5_1.tif,1.5,0,,,,,0,103,103,21,,,,,,,,,,,,,,,,,,,1,None,,1,0.669,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud_D1.6_1.tif,1.6,0,,,,,0,104,104,24,,,,,,,,,,,,,,,,,,,None,None,,None,9.727,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud80-20_D1_2.tif,1.0,2,,,,,0,105,105,79,,,,,,,,,,,,,,,,,,,None,None,,None,18.752,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud80-20_D1.9_3.tif,1.9,2,,,,,0,106,106,107,,,,,,,,,,,,,,,,,,,None,None,,None,27.795,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
images/fcloud_D0.9_1.tif,0.9,0,,,,,0,107,107,3,,,,,,,,,,,,,,,,,,,2,None,,3,1.567,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
,,,,,,,,,,,,,,,,,,,,,,,,,6,305.461,,,,,,,,,,,,2019_Jan_11_1237,60.146988806616875,Cloud_Experiment_FR_REAL,001,02,
