ImageFile,FD,Contrast,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,end_instructions.keys,end_instructions.rt,key_resp_4.keys,key_resp_4.rt,key_resp_6.keys,key_resp_6.rt,Fatigue.response,Fatigue.rt,key_resp_5.keys,key_resp_5.rt,n_objets.response,reaction_time.keys,reaction_time.rt,vividness.response,vividness.rt,Flow01.response,Flow02.response,Flow03.response,Flow04.response,Flow05.response,Flow06.response,Flow07.response,Flow08.response,Flow09.response,Flow10.response,key_resp_2.keys,key_resp_2.rt,key_resp_8.keys,key_resp_8.rt,key_resp_3.keys,key_resp_3.rt,Redondance_question.response,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.3341299,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud65-35_D0.9_3.tif,0.9,1,,,,,0,0,0,41,,,,,,,,,,,,,,,,,,,1,space,5.0271754,2,2.333,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud65-35_D1.6_3.tif,1.6,1,,,,,0,1,1,62,,,,,,,,,,,,,,,,,,,3,space,2.43377810001,3,3.534,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud_D1.2_2.tif,1.2,0,,,,,0,2,2,13,,,,,,,,,,,,,,,,,,,None,None,,None,14.038,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud65-35_D1.4_2.tif,1.4,1,,,,,0,3,3,55,,,,,,,,,,,,,,,,,,,1,None,,1,1.117,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud_D1.4_1.tif,1.4,0,,,,,0,4,4,18,,,,,,,,,,,,,,,,,,,1,space,4.80776109999,2,1.9,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud_D1.8_2.tif,1.8,0,,,,,0,5,5,31,,,,,,,,,,,,,,,,,,,2,space,2.6916184,1,1.967,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud80-20_D0.9_2.tif,0.9,2,,,,,0,6,6,76,,,,,,,,,,,,,,,,,,,None,None,,1,3.699,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud80-20_D0.8_2.tif,0.8,2,,,,,0,7,7,73,,,,,,,,,,,,,,,,,,,1,space,4.4804076,2,1.268,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud_D0.9_3.tif,0.9,0,,,,,0,8,8,5,,,,,,,,,,,,,,,,,,,1,space,3.7952109,4,1.852,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud80-20_D1.8_1.tif,1.8,2,,,,,0,9,9,102,,,,,,,,,,,,,,,,,,,2,space,5.0180439,3,1.268,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud65-35_D1.5_2.tif,1.5,1,,,,,0,10,10,58,,,,,,,,,,,,,,,,,,,None,None,,None,11.875,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud80-20_D1.7_1.tif,1.7,2,,,,,0,11,11,99,,,,,,,,,,,,,,,,,,,2,space,3.26020800001,3,1.234,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud80-20_D1.5_1.tif,1.5,2,,,,,0,12,12,93,,,,,,,,,,,,,,,,,,,None,None,,None,11.543,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud65-35_D1.6_1.tif,1.6,1,,,,,0,13,13,60,,,,,,,,,,,,,,,,,,,2,space,3.8471004,2,1.285,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud65-35_D1.4_1.tif,1.4,1,,,,,0,14,14,54,,,,,,,,,,,,,,,,,,,1,None,,1,3.233,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud65-35_D1.3_3.tif,1.3,1,,,,,0,15,15,53,,,,,,,,,,,,,,,,,,,None,None,,None,11.84,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud80-20_D1.4_3.tif,1.4,2,,,,,0,16,16,92,,,,,,,,,,,,,,,,,,,1,space,3.50405459999,3,1.219,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud80-20_D1.9_3.tif,1.9,2,,,,,0,17,17,107,,,,,,,,,,,,,,,,,,,1,None,,1,0.922,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud80-20_D0.9_1.tif,0.9,2,,,,,0,18,18,75,,,,,,,,,,,,,,,,,,,1,space,5.4562479,2,1.816,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud65-35_D0.9_2.tif,0.9,1,,,,,0,19,19,40,,,,,,,,,,,,,,,,,,,1,space,3.3979075,4,1.351,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud_D1.8_3.tif,1.8,0,,,,,0,20,20,32,,,,,,,,,,,,,,,,,,,2,space,5.20660789999,1,1.967,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud80-20_D1.1_3.tif,1.1,2,,,,,0,21,21,83,,,,,,,,,,,,,,,,,,,None,None,,None,11.742,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud80-20_D1.1_1.tif,1.1,2,,,,,0,22,22,81,,,,,,,,,,,,,,,,,,,None,None,,None,21.384,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud65-35_D1_2.tif,1.0,1,,,,,0,23,23,43,,,,,,,,,,,,,,,,,,,2,space,4.440028,2,1.217,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud65-35_D0.8_1.tif,0.8,1,,,,,0,24,24,36,,,,,,,,,,,,,,,,,,,1,space,2.09836260001,2,1.202,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud65-35_D1.1_1.tif,1.1,1,,,,,0,25,25,45,,,,,,,,,,,,,,,,,,,2,space,2.13332800001,3,1.367,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud_D1.7_3.tif,1.7,0,,,,,0,26,26,29,,,,,,,,,,,,,,,,,,,1,space,4.2267024,4,1.519,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud_D1.5_1.tif,1.5,0,,,,,0,27,27,21,,,,,,,,,,,,,,,,,,,None,None,,None,11.008,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud80-20_D1.8_2.tif,1.8,2,,,,,0,28,28,103,,,,,,,,,,,,,,,,,,,1,space,4.85593600001,1,0.835,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud_D1.2_3.tif,1.2,0,,,,,0,29,29,14,,,,,,,,,,,,,,,,,,,2,space,5.7425748,3,0.819,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud80-20_D1.3_1.tif,1.3,2,,,,,0,30,30,87,,,,,,,,,,,,,,,,,,,1,space,6.50188910001,1,0.819,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud80-20_D1_1.tif,1.0,2,,,,,0,31,31,78,,,,,,,,,,,,,,,,,,,1,space,6.8301011,1,0.986,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud80-20_D1.6_2.tif,1.6,2,,,,,0,32,32,97,,,,,,,,,,,,,,,,,,,1,None,,1,0.652,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud_D1.9_2.tif,1.9,0,,,,,0,33,33,34,,,,,,,,,,,,,,,,,,,3,space,2.84435109999,2,1.068,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud80-20_D1.5_3.tif,1.5,2,,,,,0,34,34,95,,,,,,,,,,,,,,,,,,,1,space,2.7271719,2,1.9,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud80-20_D1.2_1.tif,1.2,2,,,,,0,35,35,84,,,,,,,,,,,,,,,,,,,1,space,7.3075636,1,0.603,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud65-35_D1_1.tif,1.0,1,,,,,0,36,36,42,,,,,,,,,,,,,,,,,,,2,space,4.6398263,4,1.035,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud80-20_D1.7_2.tif,1.7,2,,,,,0,37,37,100,,,,,,,,,,,,,,,,,,,3,space,1.5693815,3,2.15,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud80-20_D0.8_3.tif,0.8,2,,,,,0,38,38,74,,,,,,,,,,,,,,,,,,,None,None,,None,11.859,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud_D1_3.tif,1.0,0,,,,,0,39,39,8,,,,,,,,,,,,,,,,,,,2,space,2.9213087,5,2.034,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud65-35_D1.1_3.tif,1.1,1,,,,,0,40,40,47,,,,,,,,,,,,,,,,,,,1,space,5.2351604,1,0.586,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud65-35_D1.9_3.tif,1.9,1,,,,,0,41,41,71,,,,,,,,,,,,,,,,,,,2,space,4.44124450001,2,1.203,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud65-35_D1_3.tif,1.0,1,,,,,0,42,42,44,,,,,,,,,,,,,,,,,,,1,None,,1,0.486,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud80-20_D1.7_3.tif,1.7,2,,,,,0,43,43,101,,,,,,,,,,,,,,,,,,,1,space,7.0405608,4,0.903,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud80-20_D1.6_1.tif,1.6,2,,,,,0,44,44,96,,,,,,,,,,,,,,,,,,,None,None,,None,10.692,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud80-20_D0.9_3.tif,0.9,2,,,,,0,45,45,77,,,,,,,,,,,,,,,,,,,1,space,5.9967506,2,0.852,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud_D1.1_1.tif,1.1,0,,,,,0,46,46,9,,,,,,,,,,,,,,,,,,,2,space,4.5126611,3,2.0,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud80-20_D1.3_3.tif,1.3,2,,,,,0,47,47,89,,,,,,,,,,,,,,,,,,,1,None,,1,0.519,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud_D1.6_1.tif,1.6,0,,,,,0,48,48,24,,,,,,,,,,,,,,,,,,,1,None,,1,0.569,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud65-35_D1.7_2.tif,1.7,1,,,,,0,49,49,64,,,,,,,,,,,,,,,,,,,2,space,3.0495101,2,1.134,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud_D1_2.tif,1.0,0,,,,,0,50,50,7,,,,,,,,,,,,,,,,,,,2,space,3.9449971,4,2.849,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud65-35_D1.2_3.tif,1.2,1,,,,,0,51,51,50,,,,,,,,,,,,,,,,,,,None,None,,None,12.425,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud80-20_D1.2_3.tif,1.2,2,,,,,0,52,52,86,,,,,,,,,,,,,,,,,,,None,None,,None,21.266,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud_D1.1_2.tif,1.1,0,,,,,0,53,53,10,,,,,,,,,,,,,,,,,,,3,space,7.5818625,3,3.417,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud65-35_D1.9_2.tif,1.9,1,,,,,0,54,54,70,,,,,,,,,,,,,,,,,,,None,None,,None,None,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud_D1.7_2.tif,1.7,0,,,,,0,55,55,28,,,,,,,,,,,,,,,,,,,1,space,6.59409319999,2,1.818,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud80-20_D1.9_2.tif,1.9,2,,,,,0,56,56,106,,,,,,,,,,,,,,,,,,,None,None,,None,11.193,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud_D1.3_2.tif,1.3,0,,,,,0,57,57,16,,,,,,,,,,,,,,,,,,,1,space,3.02845310001,4,1.102,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud65-35_D0.8_3.tif,0.8,1,,,,,0,58,58,38,,,,,,,,,,,,,,,,,,,1,space,5.08562299999,3,1.401,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud80-20_D1.6_3.tif,1.6,2,,,,,0,59,59,98,,,,,,,,,,,,,,,,,,,1,space,2.4880848,5,1.185,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud80-20_D1.1_2.tif,1.1,2,,,,,0,60,60,82,,,,,,,,,,,,,,,,,,,None,None,,None,9.611,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud_D1.6_2.tif,1.6,0,,,,,0,61,61,25,,,,,,,,,,,,,,,,,,,None,None,,None,19.418,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud65-35_D1.6_2.tif,1.6,1,,,,,0,62,62,61,,,,,,,,,,,,,,,,,,,None,None,,None,28.509,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud65-35_D1.5_3.tif,1.5,1,,,,,0,63,63,59,,,,,,,,,,,,,,,,,,,None,None,,None,37.253,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud80-20_D1.9_1.tif,1.9,2,,,,,0,64,64,105,,,,,,,,,,,,,,,,,,,1,space,3.0199445,1,1.901,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud80-20_D1.4_2.tif,1.4,2,,,,,0,65,65,91,,,,,,,,,,,,,,,,,,,1,space,2.34654850001,3,5.016,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud_D1.3_3.tif,1.3,0,,,,,0,66,66,17,,,,,,,,,,,,,,,,,,,2,space,1.62624089999,4,1.801,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud_D1.6_3.tif,1.6,0,,,,,0,67,67,26,,,,,,,,,,,,,,,,,,,None,None,,None,10.957,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud65-35_D1.7_1.tif,1.7,1,,,,,0,68,68,63,,,,,,,,,,,,,,,,,,,None,None,,None,19.768,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud_D0.9_1.tif,0.9,0,,,,,0,69,69,3,,,,,,,,,,,,,,,,,,,3,space,3.3855496,5,1.452,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud_D0.8_2.tif,0.8,0,,,,,0,70,70,1,,,,,,,,,,,,,,,,,,,2,space,4.4827543,4,1.452,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud_D1.9_1.tif,1.9,0,,,,,0,71,71,33,,,,,,,,,,,,,,,,,,,1,space,6.43937810001,5,1.485,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud80-20_D0.8_1.tif,0.8,2,,,,,0,72,72,72,,,,,,,,,,,,,,,,,,,1,space,6.6586269,3,1.285,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud_D1.3_1.tif,1.3,0,,,,,0,73,73,15,,,,,,,,,,,,,,,,,,,2,space,3.0695636,3,1.085,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud65-35_D1.3_2.tif,1.3,1,,,,,0,74,74,52,,,,,,,,,,,,,,,,,,,1,space,7.24484819999,2,1.236,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud65-35_D1.8_2.tif,1.8,1,,,,,0,75,75,67,,,,,,,,,,,,,,,,,,,2,space,4.10939170001,2,1.317,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud65-35_D0.8_2.tif,0.8,1,,,,,0,76,76,37,,,,,,,,,,,,,,,,,,,1,space,4.19495809999,2,1.5,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud_D1.1_3.tif,1.1,0,,,,,0,77,77,11,,,,,,,,,,,,,,,,,,,None,None,,None,12.589,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud_D1.5_2.tif,1.5,0,,,,,0,78,78,22,,,,,,,,,,,,,,,,,,,1,None,,1,1.202,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
images/fcloud65-35_D1.1_2.tif,1.1,1,,,,,0,79,79,46,,,,,,,,,,,,,,,,,,,1,None,,1,4.784,,,,,,,,,,,,,,,,,,2019_Apr_10_1549,60.29682923439816,Cloud_Experiment_FR_REAL,001,32,
