ImageFile,FD,Contrast,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,end_instructions.keys,end_instructions.rt,key_resp_4.keys,key_resp_4.rt,key_resp_6.keys,key_resp_6.rt,Fatigue.response,Fatigue.rt,key_resp_5.keys,key_resp_5.rt,n_objets.response,reaction_time.keys,reaction_time.rt,vividness.response,vividness.rt,Flow01.response,Flow02.response,Flow03.response,Flow04.response,Flow05.response,Flow06.response,Flow07.response,Flow08.response,Flow09.response,Flow10.response,key_resp_2.keys,key_resp_2.rt,key_resp_8.keys,key_resp_8.rt,key_resp_3.keys,key_resp_3.rt,Redondance_question.response,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,space,9.0680746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Apr_17_1828,60.57676348009513,Cloud_Experiment_FR_REAL,001,41,
,,,,,,,,,,,,,,,,,,,,,space,35.9024476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Apr_17_1828,60.57676348009513,Cloud_Experiment_FR_REAL,001,41,
,,,,,,,,,,,,,,,,,,,,,,,space,14.0727531,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Apr_17_1828,60.57676348009513,Cloud_Experiment_FR_REAL,001,41,
,,,,,,,,,,,,,,,,,,,,,,,,,8,15.486,,,,,,,,,,,,,,,,,,,,,,,,,2019_Apr_17_1828,60.57676348009513,Cloud_Experiment_FR_REAL,001,41,
,,,,,,,,,,,,,,,,,,,,,,,,,,,space,146.8076355,,,,,,,,,,,,,,,,,,,,,,,2019_Apr_17_1828,60.57676348009513,Cloud_Experiment_FR_REAL,001,41,
pratique/fcloud80-20_D1.5_30,1.5,2,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,1,space,5.826191,2,5.597,,,,,,,,,,,,,,,,,,2019_Apr_17_1828,60.57676348009513,Cloud_Experiment_FR_REAL,001,41,
pratique/fcloud_D1.4_30,1.4,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,2,space,4.5860189,3,4.333,,,,,,,,,,,,,,,,,,2019_Apr_17_1828,60.57676348009513,Cloud_Experiment_FR_REAL,001,41,
pratique/fcloud80-20_D1.8_30,1.8,2,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,1,None,,1,2.201,,,,,,,,,,,,,,,,,,2019_Apr_17_1828,60.57676348009513,Cloud_Experiment_FR_REAL,001,41,
pratique/fcloud80-20_D1_30,1.0,2,0,3,3,9,,,,,,,,,,,,,,,,,,,,,,,2,space,4.1705426,3,4.915,,,,,,,,,,,,,,,,,,2019_Apr_17_1828,60.57676348009513,Cloud_Experiment_FR_REAL,001,41,
pratique/fcloud_D0.8_30,0.8,0,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,None,None,,None,16.372,,,,,,,,,,,,,,,,,,2019_Apr_17_1828,60.57676348009513,Cloud_Experiment_FR_REAL,001,41,
pratique/fcloud_D1.6_28,1.6,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,1,None,,4,4.3,,,,,,,,,,,,,,,,,,2019_Apr_17_1828,60.57676348009513,Cloud_Experiment_FR_REAL,001,41,
pratique/fcloud65-35_D1.2_30,1.2,1,0,6,6,3,,,,,,,,,,,,,,,,,,,,,,,2,space,4.389403,2,3.6,,,,,,,,,,,,,,,,,,2019_Apr_17_1828,60.57676348009513,Cloud_Experiment_FR_REAL,001,41,
pratique/fcloud65-35_D1.3_30,1.3,1,0,7,7,6,,,,,,,,,,,,,,,,,,,,,,,1,space,6.1540191,1,2.084,,,,,,,,,,,,,,,,,,2019_Apr_17_1828,60.57676348009513,Cloud_Experiment_FR_REAL,001,41,
pratique/fcloud65-35_D1.9_29,1.9,1,0,8,8,7,,,,,,,,,,,,,,,,,,,,,,,None,None,,None,13.275,,,,,,,,,,,,,,,,,,2019_Apr_17_1828,60.57676348009513,Cloud_Experiment_FR_REAL,001,41,
pratique/fcloud65-35_D1.6_30,1.6,1,0,9,9,2,,,,,,,,,,,,,,,,,,,,,,,3,space,7.1222054,4,3.734,,,,,,,,,,,,,,,,,,2019_Apr_17_1828,60.57676348009513,Cloud_Experiment_FR_REAL,001,41,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,2019_Apr_17_1828,60.57676348009513,Cloud_Experiment_FR_REAL,001,41,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,2019_Apr_17_1828,60.57676348009513,Cloud_Experiment_FR_REAL,001,41,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,2019_Apr_17_1828,60.57676348009513,Cloud_Experiment_FR_REAL,001,41,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,2019_Apr_17_1828,60.57676348009513,Cloud_Experiment_FR_REAL,001,41,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,2019_Apr_17_1828,60.57676348009513,Cloud_Experiment_FR_REAL,001,41,
