ImageFile,FD,Contrast,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,end_instructions.keys,end_instructions.rt,key_resp_4.keys,key_resp_4.rt,key_resp_6.keys,key_resp_6.rt,Fatigue.response,Fatigue.rt,key_resp_5.keys,key_resp_5.rt,n_objets.response,reaction_time.keys,vividness.response,vividness.rt,reaction_time.rt,Flow01.response,Flow02.response,Flow03.response,Flow04.response,Flow05.response,Flow06.response,Flow07.response,Flow08.response,Flow09.response,Flow10.response,key_resp_2.keys,key_resp_2.rt,key_resp_8.keys,key_resp_8.rt,key_resp_3.keys,key_resp_3.rt,Redondance_question.response,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,space,12.0408720859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_28_1537,60.474673111204794,Cloud_Experiment_FR_REAL,001,11,
,,,,,,,,,,,,,,,,,,,,,space,52.8203985682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_28_1537,60.474673111204794,Cloud_Experiment_FR_REAL,001,11,
,,,,,,,,,,,,,,,,,,,,,,,space,48.0253182907,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_28_1537,60.474673111204794,Cloud_Experiment_FR_REAL,001,11,
,,,,,,,,,,,,,,,,,,,,,,,,,8,167.805,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_28_1537,60.474673111204794,Cloud_Experiment_FR_REAL,001,11,
,,,,,,,,,,,,,,,,,,,,,,,,,,,space,5.01233271972,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_28_1537,60.474673111204794,Cloud_Experiment_FR_REAL,001,11,
pratique/fcloud65-35_D1.6_30,1.6,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,None,None,None,303.341,,,,,,,,,,,,,,,,,,,2019_Jan_28_1537,60.474673111204794,Cloud_Experiment_FR_REAL,001,11,
pratique/fcloud65-35_D1.9_29,1.9,1,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,None,None,None,312.715,,,,,,,,,,,,,,,,,,,2019_Jan_28_1537,60.474673111204794,Cloud_Experiment_FR_REAL,001,11,
pratique/fcloud_D1.4_30,1.4,0,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,1,None,2,6.879,,,,,,,,,,,,,,,,,,,2019_Jan_28_1537,60.474673111204794,Cloud_Experiment_FR_REAL,001,11,
pratique/fcloud80-20_D1.8_30,1.8,2,0,3,3,4,,,,,,,,,,,,,,,,,,,,,,,None,None,None,16.253,,,,,,,,,,,,,,,,,,,2019_Jan_28_1537,60.474673111204794,Cloud_Experiment_FR_REAL,001,11,
pratique/fcloud80-20_D1_30,1.0,2,0,4,4,9,,,,,,,,,,,,,,,,,,,,,,,1,None,3,26.229,,,,,,,,,,,,,,,,,,,2019_Jan_28_1537,60.474673111204794,Cloud_Experiment_FR_REAL,001,11,
pratique/fcloud65-35_D1.2_30,1.2,1,0,5,5,3,,,,,,,,,,,,,,,,,,,,,,,None,None,None,35.154,,,,,,,,,,,,,,,,,,,2019_Jan_28_1537,60.474673111204794,Cloud_Experiment_FR_REAL,001,11,
pratique/fcloud_D1.6_28,1.6,0,0,6,6,5,,,,,,,,,,,,,,,,,,,,,,,None,None,None,45.578,,,,,,,,,,,,,,,,,,,2019_Jan_28_1537,60.474673111204794,Cloud_Experiment_FR_REAL,001,11,
