ImageFile,FD,Contrast,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,end_instructions.keys,end_instructions.rt,key_resp_4.keys,key_resp_4.rt,key_resp_6.keys,key_resp_6.rt,Fatigue.response,Fatigue.rt,key_resp_5.keys,key_resp_5.rt,n_objets.response,reaction_time.keys,reaction_time.rt,vividness.response,vividness.rt,Flow01.response,Flow02.response,Flow03.response,Flow04.response,Flow05.response,Flow06.response,Flow07.response,Flow08.response,Flow09.response,Flow10.response,key_resp_2.keys,key_resp_2.rt,key_resp_8.keys,key_resp_8.rt,key_resp_3.keys,key_resp_3.rt,Redondance_question.response,date,frameRate,expName,session,participant,
images/fcloud65-35_D1.9_2.tif,1.9,1,,,,,0,21,21,70,,,,,,,,,,,,,,,,,,,2,space,6.79386019998,2,1.385,,,,,,,,,,,,,,,,,,2019_Mar_28_1542,59.957142671037985,Cloud_Experiment_FR_REAL,001,29,
images/fcloud_D1.4_1.tif,1.4,0,,,,,0,22,22,18,,,,,,,,,,,,,,,,,,,2,None,,2,0.585,,,,,,,,,,,,,,,,,,2019_Mar_28_1542,59.957142671037985,Cloud_Experiment_FR_REAL,001,29,
images/fcloud_D1.1_2.tif,1.1,0,,,,,0,23,23,10,,,,,,,,,,,,,,,,,,,3,None,,3,0.901,,,,,,,,,,,,,,,,,,2019_Mar_28_1542,59.957142671037985,Cloud_Experiment_FR_REAL,001,29,
images/fcloud_D1.8_1.tif,1.8,0,,,,,0,24,24,30,,,,,,,,,,,,,,,,,,,None,None,,None,9.676,,,,,,,,,,,,,,,,,,2019_Mar_28_1542,59.957142671037985,Cloud_Experiment_FR_REAL,001,29,
images/fcloud65-35_D1.7_1.tif,1.7,1,,,,,0,25,25,63,,,,,,,,,,,,,,,,,,,4,space,4.24648659991,4,2.382,,,,,,,,,,,,,,,,,,2019_Mar_28_1542,59.957142671037985,Cloud_Experiment_FR_REAL,001,29,
images/fcloud65-35_D1_3.tif,1.0,1,,,,,0,26,26,44,,,,,,,,,,,,,,,,,,,1,None,,1,0.851,,,,,,,,,,,,,,,,,,2019_Mar_28_1542,59.957142671037985,Cloud_Experiment_FR_REAL,001,29,
images/fcloud80-20_D1_3.tif,1.0,2,,,,,0,27,27,80,,,,,,,,,,,,,,,,,,,3,space,7.45182720001,3,3.883,,,,,,,,,,,,,,,,,,2019_Mar_28_1542,59.957142671037985,Cloud_Experiment_FR_REAL,001,29,
images/fcloud65-35_D1.5_1.tif,1.5,1,,,,,0,28,28,57,,,,,,,,,,,,,,,,,,,1,None,,5,1.318,,,,,,,,,,,,,,,,,,2019_Mar_28_1542,59.957142671037985,Cloud_Experiment_FR_REAL,001,29,
images/fcloud80-20_D1.7_1.tif,1.7,2,,,,,0,29,29,99,,,,,,,,,,,,,,,,,,,2,None,,2,0.985,,,,,,,,,,,,,,,,,,2019_Mar_28_1542,59.957142671037985,Cloud_Experiment_FR_REAL,001,29,
images/fcloud80-20_D1.1_1.tif,1.1,2,,,,,0,30,30,81,,,,,,,,,,,,,,,,,,,2,space,5.53463370004,3,2.566,,,,,,,,,,,,,,,,,,2019_Mar_28_1542,59.957142671037985,Cloud_Experiment_FR_REAL,001,29,
images/fcloud80-20_D1.3_3.tif,1.3,2,,,,,0,31,31,89,,,,,,,,,,,,,,,,,,,3,None,,5,0.836,,,,,,,,,,,,,,,,,,2019_Mar_28_1542,59.957142671037985,Cloud_Experiment_FR_REAL,001,29,
images/fcloud_D1.7_3.tif,1.7,0,,,,,0,32,32,29,,,,,,,,,,,,,,,,,,,1,space,4.20361920004,5,1.035,,,,,,,,,,,,,,,,,,2019_Mar_28_1542,59.957142671037985,Cloud_Experiment_FR_REAL,001,29,
images/fcloud80-20_D1.5_1.tif,1.5,2,,,,,0,33,33,93,,,,,,,,,,,,,,,,,,,1,None,,1,0.568,,,,,,,,,,,,,,,,,,2019_Mar_28_1542,59.957142671037985,Cloud_Experiment_FR_REAL,001,29,
images/fcloud65-35_D1.4_3.tif,1.4,1,,,,,0,34,34,56,,,,,,,,,,,,,,,,,,,4,space,3.47178689996,4,1.383,,,,,,,,,,,,,,,,,,2019_Mar_28_1542,59.957142671037985,Cloud_Experiment_FR_REAL,001,29,
images/fcloud65-35_D1_1.tif,1.0,1,,,,,0,35,35,42,,,,,,,,,,,,,,,,,,,1,None,,4,0.935,,,,,,,,,,,,,,,,,,2019_Mar_28_1542,59.957142671037985,Cloud_Experiment_FR_REAL,001,29,
images/fcloud_D1.5_1.tif,1.5,0,,,,,0,36,36,21,,,,,,,,,,,,,,,,,,,3,None,,3,0.969,,,,,,,,,,,,,,,,,,2019_Mar_28_1542,59.957142671037985,Cloud_Experiment_FR_REAL,001,29,
images/fcloud65-35_D1_2.tif,1.0,1,,,,,0,37,37,43,,,,,,,,,,,,,,,,,,,2,None,,5,0.818,,,,,,,,,,,,,,,,,,2019_Mar_28_1542,59.957142671037985,Cloud_Experiment_FR_REAL,001,29,
images/fcloud_D1.1_3.tif,1.1,0,,,,,0,38,38,11,,,,,,,,,,,,,,,,,,,2,None,,5,0.652,,,,,,,,,,,,,,,,,,2019_Mar_28_1542,59.957142671037985,Cloud_Experiment_FR_REAL,001,29,
images/fcloud65-35_D1.4_2.tif,1.4,1,,,,,0,39,39,55,,,,,,,,,,,,,,,,,,,2,None,,3,1.418,,,,,,,,,,,,,,,,,,2019_Mar_28_1542,59.957142671037985,Cloud_Experiment_FR_REAL,001,29,
images/fcloud80-20_D1.4_2.tif,1.4,2,,,,,0,40,40,91,,,,,,,,,,,,,,,,,,,2,space,7.40443689993,3,0.72,,,,,,,,,,,,,,,,,,2019_Mar_28_1542,59.957142671037985,Cloud_Experiment_FR_REAL,001,29,
images/fcloud65-35_D1.1_3.tif,1.1,1,,,,,0,41,41,47,,,,,,,,,,,,,,,,,,,2,space,1.49733719998,4,1.8,,,,,,,,,,,,,,,,,,2019_Mar_28_1542,59.957142671037985,Cloud_Experiment_FR_REAL,001,29,
images/fcloud_D0.8_2.tif,0.8,0,,,,,0,42,42,1,,,,,,,,,,,,,,,,,,,3,None,,5,0.685,,,,,,,,,,,,,,,,,,2019_Mar_28_1542,59.957142671037985,Cloud_Experiment_FR_REAL,001,29,
images/fcloud80-20_D1.6_1.tif,1.6,2,,,,,0,43,43,96,,,,,,,,,,,,,,,,,,,2,None,,3,1.933,,,,,,,,,,,,,,,,,,2019_Mar_28_1542,59.957142671037985,Cloud_Experiment_FR_REAL,001,29,
images/fcloud_D0.9_1.tif,0.9,0,,,,,0,44,44,3,,,,,,,,,,,,,,,,,,,2,None,,2,1.634,,,,,,,,,,,,,,,,,,2019_Mar_28_1542,59.957142671037985,Cloud_Experiment_FR_REAL,001,29,
images/fcloud65-35_D1.5_3.tif,1.5,1,,,,,0,45,45,59,,,,,,,,,,,,,,,,,,,1,space,5.23718699999,1,0.603,,,,,,,,,,,,,,,,,,2019_Mar_28_1542,59.957142671037985,Cloud_Experiment_FR_REAL,001,29,
images/fcloud65-35_D1.3_2.tif,1.3,1,,,,,0,46,46,52,,,,,,,,,,,,,,,,,,,4,None,,4,0.954,,,,,,,,,,,,,,,,,,2019_Mar_28_1542,59.957142671037985,Cloud_Experiment_FR_REAL,001,29,
images/fcloud80-20_D1.6_3.tif,1.6,2,,,,,0,47,47,98,,,,,,,,,,,,,,,,,,,None,None,,None,10.908,,,,,,,,,,,,,,,,,,2019_Mar_28_1542,59.957142671037985,Cloud_Experiment_FR_REAL,001,29,
images/fcloud80-20_D1.1_2.tif,1.1,2,,,,,0,48,48,82,,,,,,,,,,,,,,,,,,,None,None,,None,21.833,,,,,,,,,,,,,,,,,,2019_Mar_28_1542,59.957142671037985,Cloud_Experiment_FR_REAL,001,29,
images/fcloud65-35_D1.7_2.tif,1.7,1,,,,,0,49,49,64,,,,,,,,,,,,,,,,,,,4,space,4.05499659991,3,1.117,,,,,,,,,,,,,,,,,,2019_Mar_28_1542,59.957142671037985,Cloud_Experiment_FR_REAL,001,29,
images/fcloud_D1.3_3.tif,1.3,0,,,,,0,50,50,17,,,,,,,,,,,,,,,,,,,2,space,6.68073649995,4,1.017,,,,,,,,,,,,,,,,,,2019_Mar_28_1542,59.957142671037985,Cloud_Experiment_FR_REAL,001,29,
images/fcloud80-20_D1.2_3.tif,1.2,2,,,,,0,51,51,86,,,,,,,,,,,,,,,,,,,1,None,,4,0.885,,,,,,,,,,,,,,,,,,2019_Mar_28_1542,59.957142671037985,Cloud_Experiment_FR_REAL,001,29,
images/fcloud_D0.9_2.tif,0.9,0,,,,,0,52,52,4,,,,,,,,,,,,,,,,,,,2,None,,4,1.017,,,,,,,,,,,,,,,,,,2019_Mar_28_1542,59.957142671037985,Cloud_Experiment_FR_REAL,001,29,
images/fcloud_D1.9_1.tif,1.9,0,,,,,0,53,53,33,,,,,,,,,,,,,,,,,,,3,None,,3,0.519,,,,,,,,,,,,,,,,,,2019_Mar_28_1542,59.957142671037985,Cloud_Experiment_FR_REAL,001,29,
images/fcloud_D1.4_3.tif,1.4,0,,,,,0,54,54,20,,,,,,,,,,,,,,,,,,,3,None,,4,0.585,,,,,,,,,,,,,,,,,,2019_Mar_28_1542,59.957142671037985,Cloud_Experiment_FR_REAL,001,29,
images/fcloud65-35_D0.9_1.tif,0.9,1,,,,,0,55,55,39,,,,,,,,,,,,,,,,,,,3,None,,5,1.369,,,,,,,,,,,,,,,,,,2019_Mar_28_1542,59.957142671037985,Cloud_Experiment_FR_REAL,001,29,
images/fcloud80-20_D1.8_3.tif,1.8,2,,,,,0,56,56,104,,,,,,,,,,,,,,,,,,,1,None,,3,0.686,,,,,,,,,,,,,,,,,,2019_Mar_28_1542,59.957142671037985,Cloud_Experiment_FR_REAL,001,29,
images/fcloud_D0.8_1.tif,0.8,0,,,,,0,57,57,0,,,,,,,,,,,,,,,,,,,2,None,,4,1.017,,,,,,,,,,,,,,,,,,2019_Mar_28_1542,59.957142671037985,Cloud_Experiment_FR_REAL,001,29,
images/fcloud_D1.4_2.tif,1.4,0,,,,,0,58,58,19,,,,,,,,,,,,,,,,,,,2,None,,4,0.735,,,,,,,,,,,,,,,,,,2019_Mar_28_1542,59.957142671037985,Cloud_Experiment_FR_REAL,001,29,
images/fcloud65-35_D1.6_1.tif,1.6,1,,,,,0,59,59,60,,,,,,,,,,,,,,,,,,,2,space,6.09552119998,3,1.118,,,,,,,,,,,,,,,,,,2019_Mar_28_1542,59.957142671037985,Cloud_Experiment_FR_REAL,001,29,
images/fcloud_D1.7_2.tif,1.7,0,,,,,0,60,60,28,,,,,,,,,,,,,,,,,,,1,space,4.63509869995,5,1.967,,,,,,,,,,,,,,,,,,2019_Mar_28_1542,59.957142671037985,Cloud_Experiment_FR_REAL,001,29,
images/fcloud80-20_D1.9_1.tif,1.9,2,,,,,0,61,61,105,,,,,,,,,,,,,,,,,,,None,None,,None,11.075,,,,,,,,,,,,,,,,,,2019_Mar_28_1542,59.957142671037985,Cloud_Experiment_FR_REAL,001,29,
images/fcloud_D1.3_2.tif,1.3,0,,,,,0,62,62,16,,,,,,,,,,,,,,,,,,,3,None,,4,1.217,,,,,,,,,,,,,,,,,,2019_Mar_28_1542,59.957142671037985,Cloud_Experiment_FR_REAL,001,29,
images/fcloud65-35_D0.8_2.tif,0.8,1,,,,,0,63,63,37,,,,,,,,,,,,,,,,,,,2,None,,3,0.836,,,,,,,,,,,,,,,,,,2019_Mar_28_1542,59.957142671037985,Cloud_Experiment_FR_REAL,001,29,
images/fcloud65-35_D0.9_3.tif,0.9,1,,,,,0,64,64,41,,,,,,,,,,,,,,,,,,,1,None,,5,1.518,,,,,,,,,,,,,,,,,,2019_Mar_28_1542,59.957142671037985,Cloud_Experiment_FR_REAL,001,29,
images/fcloud_D1_1.tif,1.0,0,,,,,0,65,65,6,,,,,,,,,,,,,,,,,,,1,None,,5,0.768,,,,,,,,,,,,,,,,,,2019_Mar_28_1542,59.957142671037985,Cloud_Experiment_FR_REAL,001,29,
images/fcloud_D1.6_3.tif,1.6,0,,,,,0,66,66,26,,,,,,,,,,,,,,,,,,,1,space,4.75908220001,4,1.05,,,,,,,,,,,,,,,,,,2019_Mar_28_1542,59.957142671037985,Cloud_Experiment_FR_REAL,001,29,
images/fcloud_D1.5_3.tif,1.5,0,,,,,0,67,67,23,,,,,,,,,,,,,,,,,,,None,None,,None,10.709,,,,,,,,,,,,,,,,,,2019_Mar_28_1542,59.957142671037985,Cloud_Experiment_FR_REAL,001,29,
images/fcloud80-20_D1.9_3.tif,1.9,2,,,,,0,68,68,107,,,,,,,,,,,,,,,,,,,1,None,,1,1.036,,,,,,,,,,,,,,,,,,2019_Mar_28_1542,59.957142671037985,Cloud_Experiment_FR_REAL,001,29,
images/fcloud_D0.9_3.tif,0.9,0,,,,,0,69,69,5,,,,,,,,,,,,,,,,,,,2,None,,3,0.768,,,,,,,,,,,,,,,,,,2019_Mar_28_1542,59.957142671037985,Cloud_Experiment_FR_REAL,001,29,
images/fcloud80-20_D1.2_2.tif,1.2,2,,,,,0,70,70,85,,,,,,,,,,,,,,,,,,,2,space,1.55515499995,3,0.918,,,,,,,,,,,,,,,,,,2019_Mar_28_1542,59.957142671037985,Cloud_Experiment_FR_REAL,001,29,
images/fcloud_D1.2_1.tif,1.2,0,,,,,0,71,71,12,,,,,,,,,,,,,,,,,,,2,None,,5,2.351,,,,,,,,,,,,,,,,,,2019_Mar_28_1542,59.957142671037985,Cloud_Experiment_FR_REAL,001,29,
images/fcloud80-20_D1.5_3.tif,1.5,2,,,,,0,72,72,95,,,,,,,,,,,,,,,,,,,1,space,5.29009000002,4,2.201,,,,,,,,,,,,,,,,,,2019_Mar_28_1542,59.957142671037985,Cloud_Experiment_FR_REAL,001,29,
images/fcloud80-20_D1.2_1.tif,1.2,2,,,,,0,73,73,84,,,,,,,,,,,,,,,,,,,2,None,,4,1.251,,,,,,,,,,,,,,,,,,2019_Mar_28_1542,59.957142671037985,Cloud_Experiment_FR_REAL,001,29,
images/fcloud_D1.7_1.tif,1.7,0,,,,,0,74,74,27,,,,,,,,,,,,,,,,,,,1,None,,2,1.5,,,,,,,,,,,,,,,,,,2019_Mar_28_1542,59.957142671037985,Cloud_Experiment_FR_REAL,001,29,
images/fcloud65-35_D1.8_1.tif,1.8,1,,,,,0,75,75,66,,,,,,,,,,,,,,,,,,,1,space,5.93203070003,4,1.134,,,,,,,,,,,,,,,,,,2019_Mar_28_1542,59.957142671037985,Cloud_Experiment_FR_REAL,001,29,
images/fcloud80-20_D1_1.tif,1.0,2,,,,,0,76,76,78,,,,,,,,,,,,,,,,,,,1,None,,3,1.252,,,,,,,,,,,,,,,,,,2019_Mar_28_1542,59.957142671037985,Cloud_Experiment_FR_REAL,001,29,
images/fcloud65-35_D1.3_1.tif,1.3,1,,,,,0,77,77,51,,,,,,,,,,,,,,,,,,,None,None,,None,10.358,,,,,,,,,,,,,,,,,,2019_Mar_28_1542,59.957142671037985,Cloud_Experiment_FR_REAL,001,29,
images/fcloud80-20_D1.5_2.tif,1.5,2,,,,,0,78,78,94,,,,,,,,,,,,,,,,,,,1,space,5.04739309999,1,0.652,,,,,,,,,,,,,,,,,,2019_Mar_28_1542,59.957142671037985,Cloud_Experiment_FR_REAL,001,29,
images/fcloud80-20_D0.9_1.tif,0.9,2,,,,,0,79,79,75,,,,,,,,,,,,,,,,,,,2,space,3.24021199998,2,1.053,,,,,,,,,,,,,,,,,,2019_Mar_28_1542,59.957142671037985,Cloud_Experiment_FR_REAL,001,29,
