ImageFile,FD,Contrast,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,end_instructions.keys,end_instructions.rt,key_resp_4.keys,key_resp_4.rt,key_resp_6.keys,key_resp_6.rt,Fatigue.response,Fatigue.rt,key_resp_5.keys,key_resp_5.rt,n_objets.response,reaction_time.keys,reaction_time.rt,vividness.response,vividness.rt,Flow01.response,Flow02.response,Flow03.response,Flow04.response,Flow05.response,Flow06.response,Flow07.response,Flow08.response,Flow09.response,Flow10.response,key_resp_2.keys,key_resp_2.rt,key_resp_8.keys,key_resp_8.rt,key_resp_3.keys,key_resp_3.rt,Redondance_question.response,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,space,10.3816146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Mar_15_1618,60.46384231990025,Cloud_Experiment_FR_REAL,001,25,
,,,,,,,,,,,,,,,,,,,,,space,138.5323477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Mar_15_1618,60.46384231990025,Cloud_Experiment_FR_REAL,001,25,
,,,,,,,,,,,,,,,,,,,,,,,space,112.8702511,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Mar_15_1618,60.46384231990025,Cloud_Experiment_FR_REAL,001,25,
,,,,,,,,,,,,,,,,,,,,,,,,,8,8.109,,,,,,,,,,,,,,,,,,,,,,,,,2019_Mar_15_1618,60.46384231990025,Cloud_Experiment_FR_REAL,001,25,
,,,,,,,,,,,,,,,,,,,,,,,,,,,space,4.5454973,,,,,,,,,,,,,,,,,,,,,,,2019_Mar_15_1618,60.46384231990025,Cloud_Experiment_FR_REAL,001,25,
pratique/fcloud80-20_D1_30,1.0,2,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,1,space,10.8409001,4,3.933,,,,,,,,,,,,,,,,,,2019_Mar_15_1618,60.46384231990025,Cloud_Experiment_FR_REAL,001,25,
pratique/fcloud80-20_D1.5_30,1.5,2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,None,None,,None,13.124,,,,,,,,,,,,,,,,,,2019_Mar_15_1618,60.46384231990025,Cloud_Experiment_FR_REAL,001,25,
pratique/fcloud65-35_D1.2_30,1.2,1,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,1,None,,1,21.551,,,,,,,,,,,,,,,,,,2019_Mar_15_1618,60.46384231990025,Cloud_Experiment_FR_REAL,001,25,
pratique/fcloud_D1.6_28,1.6,0,0,3,3,5,,,,,,,,,,,,,,,,,,,,,,,2,space,2.285826,4,4.949,,,,,,,,,,,,,,,,,,2019_Mar_15_1618,60.46384231990025,Cloud_Experiment_FR_REAL,001,25,
pratique/fcloud_D0.8_30,0.8,0,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,2,None,,2,5.366,,,,,,,,,,,,,,,,,,2019_Mar_15_1618,60.46384231990025,Cloud_Experiment_FR_REAL,001,25,
