ImageFile,FD,Contrast,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,end_instructions.keys,end_instructions.rt,key_resp_4.keys,key_resp_4.rt,key_resp_6.keys,key_resp_6.rt,Fatigue.response,Fatigue.rt,key_resp_5.keys,key_resp_5.rt,n_objets.response,reaction_time.keys,vividness.response,vividness.rt,reaction_time.rt,Flow01.response,Flow02.response,Flow03.response,Flow04.response,Flow05.response,Flow06.response,Flow07.response,Flow08.response,Flow09.response,Flow10.response,key_resp_2.keys,key_resp_2.rt,key_resp_8.keys,key_resp_8.rt,key_resp_3.keys,key_resp_3.rt,Redondance_question.response,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,space,11.1713603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Mar_13_1756,60.08781233042441,Cloud_Experiment_FR_REAL,001,24,
,,,,,,,,,,,,,,,,,,,,,space,109.373798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Mar_13_1756,60.08781233042441,Cloud_Experiment_FR_REAL,001,24,
,,,,,,,,,,,,,,,,,,,,,,,space,192.8678779,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Mar_13_1756,60.08781233042441,Cloud_Experiment_FR_REAL,001,24,
,,,,,,,,,,,,,,,,,,,,,,,,,7,14.915,,,,,,,,,,,,,,,,,,,,,,,,,2019_Mar_13_1756,60.08781233042441,Cloud_Experiment_FR_REAL,001,24,
,,,,,,,,,,,,,,,,,,,,,,,,,,,space,4.43135319999,,,,,,,,,,,,,,,,,,,,,,,2019_Mar_13_1756,60.08781233042441,Cloud_Experiment_FR_REAL,001,24,
pratique/fcloud80-20_D1.8_30,1.8,2,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,None,None,None,347.424,,,,,,,,,,,,,,,,,,,2019_Mar_13_1756,60.08781233042441,Cloud_Experiment_FR_REAL,001,24,
pratique/fcloud65-35_D1.6_30,1.6,1,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,None,None,None,357.68,,,,,,,,,,,,,,,,,,,2019_Mar_13_1756,60.08781233042441,Cloud_Experiment_FR_REAL,001,24,
pratique/fcloud_D1.6_28,1.6,0,0,2,2,5,,,,,,,,,,,,,,,,,,,,,,,1,space,1,5.398,4.1669196,,,,,,,,,,,,,,,,,,2019_Mar_13_1756,60.08781233042441,Cloud_Experiment_FR_REAL,001,24,
pratique/fcloud65-35_D1.9_29,1.9,1,0,3,3,7,,,,,,,,,,,,,,,,,,,,,,,None,None,None,15.055,,,,,,,,,,,,,,,,,,,2019_Mar_13_1756,60.08781233042441,Cloud_Experiment_FR_REAL,001,24,
pratique/fcloud80-20_D1_30,1.0,2,0,4,4,9,,,,,,,,,,,,,,,,,,,,,,,1,None,1,5.065,,,,,,,,,,,,,,,,,,,2019_Mar_13_1756,60.08781233042441,Cloud_Experiment_FR_REAL,001,24,
pratique/fcloud65-35_D1.2_30,1.2,1,0,5,5,3,,,,,,,,,,,,,,,,,,,,,,,None,None,None,15.588,,,,,,,,,,,,,,,,,,,2019_Mar_13_1756,60.08781233042441,Cloud_Experiment_FR_REAL,001,24,
pratique/fcloud80-20_D1.5_30,1.5,2,0,6,6,8,,,,,,,,,,,,,,,,,,,,,,,2,space,2,5.334,5.9634452,,,,,,,,,,,,,,,,,,2019_Mar_13_1756,60.08781233042441,Cloud_Experiment_FR_REAL,001,24,
pratique/fcloud_D0.8_30,0.8,0,0,7,7,0,,,,,,,,,,,,,,,,,,,,,,,2,space,2,5.514,7.4103405,,,,,,,,,,,,,,,,,,2019_Mar_13_1756,60.08781233042441,Cloud_Experiment_FR_REAL,001,24,
pratique/fcloud65-35_D1.3_30,1.3,1,0,8,8,6,,,,,,,,,,,,,,,,,,,,,,,1,space,3,3.433,7.0412677,,,,,,,,,,,,,,,,,,2019_Mar_13_1756,60.08781233042441,Cloud_Experiment_FR_REAL,001,24,
pratique/fcloud_D1.4_30,1.4,0,0,9,9,1,,,,,,,,,,,,,,,,,,,,,,,None,None,None,16.387,,,,,,,,,,,,,,,,,,,2019_Mar_13_1756,60.08781233042441,Cloud_Experiment_FR_REAL,001,24,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2019_Mar_13_1756,60.08781233042441,Cloud_Experiment_FR_REAL,001,24,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,2019_Mar_13_1756,60.08781233042441,Cloud_Experiment_FR_REAL,001,24,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,2019_Mar_13_1756,60.08781233042441,Cloud_Experiment_FR_REAL,001,24,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2019_Mar_13_1756,60.08781233042441,Cloud_Experiment_FR_REAL,001,24,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2019_Mar_13_1756,60.08781233042441,Cloud_Experiment_FR_REAL,001,24,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,2019_Mar_13_1756,60.08781233042441,Cloud_Experiment_FR_REAL,001,24,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,2019_Mar_13_1756,60.08781233042441,Cloud_Experiment_FR_REAL,001,24,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,2019_Mar_13_1756,60.08781233042441,Cloud_Experiment_FR_REAL,001,24,
