ImageFile,FD,Contrast,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,end_instructions.keys,end_instructions.rt,key_resp_4.keys,key_resp_4.rt,key_resp_6.keys,key_resp_6.rt,Fatigue.response,Fatigue.rt,key_resp_5.keys,key_resp_5.rt,n_objets.response,reaction_time.keys,reaction_time.rt,vividness.response,vividness.rt,Flow01.response,Flow02.response,Flow03.response,Flow04.response,Flow05.response,Flow06.response,Flow07.response,Flow08.response,Flow09.response,Flow10.response,key_resp_2.keys,key_resp_2.rt,key_resp_8.keys,key_resp_8.rt,key_resp_3.keys,key_resp_3.rt,Redondance_question.response,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,space,13.3985032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Apr_17_1411,59.676980440425446,Cloud_Experiment_FR_REAL,001,39,
,,,,,,,,,,,,,,,,,,,,,space,41.8313697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Apr_17_1411,59.676980440425446,Cloud_Experiment_FR_REAL,001,39,
,,,,,,,,,,,,,,,,,,,,,,,space,20.7171998,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Apr_17_1411,59.676980440425446,Cloud_Experiment_FR_REAL,001,39,
,,,,,,,,,,,,,,,,,,,,,,,,,6,190.914,,,,,,,,,,,,,,,,,,,,,,,,,2019_Apr_17_1411,59.676980440425446,Cloud_Experiment_FR_REAL,001,39,
,,,,,,,,,,,,,,,,,,,,,,,,,,,space,5.7952841,,,,,,,,,,,,,,,,,,,,,,,2019_Apr_17_1411,59.676980440425446,Cloud_Experiment_FR_REAL,001,39,
pratique/fcloud80-20_D1.8_30,1.8,2,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,1,space,5.6937252,3,5.032,,,,,,,,,,,,,,,,,,2019_Apr_17_1411,59.676980440425446,Cloud_Experiment_FR_REAL,001,39,
pratique/fcloud80-20_D1.5_30,1.5,2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,1,space,6.7346336,4,2.1,,,,,,,,,,,,,,,,,,2019_Apr_17_1411,59.676980440425446,Cloud_Experiment_FR_REAL,001,39,
pratique/fcloud_D1.4_30,1.4,0,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,1,None,,4,11.858,,,,,,,,,,,,,,,,,,2019_Apr_17_1411,59.676980440425446,Cloud_Experiment_FR_REAL,001,39,
pratique/fcloud65-35_D1.2_30,1.2,1,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,1,space,7.6626851,3,3.866,,,,,,,,,,,,,,,,,,2019_Apr_17_1411,59.676980440425446,Cloud_Experiment_FR_REAL,001,39,
pratique/fcloud65-35_D1.6_30,1.6,1,0,4,4,2,,,,,,,,,,,,,,,,,,,,,,,3,space,3.6985804,3,5.264,,,,,,,,,,,,,,,,,,2019_Apr_17_1411,59.676980440425446,Cloud_Experiment_FR_REAL,001,39,
pratique/fcloud80-20_D1_30,1.0,2,0,5,5,9,,,,,,,,,,,,,,,,,,,,,,,3,space,3.2667412,2,3.2,,,,,,,,,,,,,,,,,,2019_Apr_17_1411,59.676980440425446,Cloud_Experiment_FR_REAL,001,39,
pratique/fcloud65-35_D1.3_30,1.3,1,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,1,space,6.2970296,2,2.201,,,,,,,,,,,,,,,,,,2019_Apr_17_1411,59.676980440425446,Cloud_Experiment_FR_REAL,001,39,
pratique/fcloud_D0.8_30,0.8,0,0,7,7,0,,,,,,,,,,,,,,,,,,,,,,,3,space,4.3196809,3,2.583,,,,,,,,,,,,,,,,,,2019_Apr_17_1411,59.676980440425446,Cloud_Experiment_FR_REAL,001,39,
pratique/fcloud_D1.6_28,1.6,0,0,8,8,5,,,,,,,,,,,,,,,,,,,,,,,2,space,4.2980291,3,2.419,,,,,,,,,,,,,,,,,,2019_Apr_17_1411,59.676980440425446,Cloud_Experiment_FR_REAL,001,39,
pratique/fcloud65-35_D1.9_29,1.9,1,0,9,9,7,,,,,,,,,,,,,,,,,,,,,,,2,space,3.5307414,2,3.101,,,,,,,,,,,,,,,,,,2019_Apr_17_1411,59.676980440425446,Cloud_Experiment_FR_REAL,001,39,
