ImageFile,FD,Contrast,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,end_instructions.keys,end_instructions.rt,key_resp_4.keys,key_resp_4.rt,key_resp_6.keys,key_resp_6.rt,Fatigue.response,Fatigue.rt,key_resp_5.keys,key_resp_5.rt,n_objets.response,reaction_time.keys,reaction_time.rt,vividness.response,vividness.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,date,frameRate,expName,session,participant,
images/fcloud80-20_D1.2_3.tif,1.2,2,,,,,0,2,2,86,,,,,,,,,,,,,,,,,,,2,space,3.43424381141,5,3.017,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud80-20_D1.5_3.tif,1.5,2,,,,,0,3,3,95,,,,,,,,,,,,,,,,,,,1,space,5.13252455258,4,1.667,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud65-35_D1.8_1.tif,1.8,1,,,,,0,4,4,66,,,,,,,,,,,,,,,,,,,1,space,2.46809128602,4,3.45,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud80-20_D1_1.tif,1.0,2,,,,,0,5,5,78,,,,,,,,,,,,,,,,,,,None,None,,None,14.704,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud_D1.6_2.tif,1.6,0,,,,,0,6,6,25,,,,,,,,,,,,,,,,,,,3,space,1.88809987076,3,4.238,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud80-20_D0.9_3.tif,0.9,2,,,,,0,7,7,77,,,,,,,,,,,,,,,,,,,1,space,2.83629694936,3,3.316,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud80-20_D1.5_2.tif,1.5,2,,,,,0,8,8,94,,,,,,,,,,,,,,,,,,,1,space,2.4380678708,4,4.965,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud80-20_D1.4_3.tif,1.4,2,,,,,0,9,9,92,,,,,,,,,,,,,,,,,,,2,space,3.95549358329,3,4.016,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud_D1_3.tif,1.0,0,,,,,0,10,10,8,,,,,,,,,,,,,,,,,,,1,space,5.33681845875,2,2.401,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud_D0.8_2.tif,0.8,0,,,,,0,11,11,1,,,,,,,,,,,,,,,,,,,1,space,2.665232623,4,2.283,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud80-20_D1.7_3.tif,1.7,2,,,,,0,12,12,101,,,,,,,,,,,,,,,,,,,2,space,3.59786615532,2,3.266,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud65-35_D1.8_2.tif,1.8,1,,,,,0,13,13,67,,,,,,,,,,,,,,,,,,,None,None,,None,12.642,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud65-35_D0.9_1.tif,0.9,1,,,,,0,14,14,39,,,,,,,,,,,,,,,,,,,2,space,5.63204005524,3,1.65,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud65-35_D1.7_1.tif,1.7,1,,,,,0,15,15,63,,,,,,,,,,,,,,,,,,,1,space,3.09365732543,1,0.751,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud65-35_D1.5_2.tif,1.5,1,,,,,0,16,16,58,,,,,,,,,,,,,,,,,,,1,space,3.42284719954,2,3.182,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud65-35_D1.4_3.tif,1.4,1,,,,,0,17,17,56,,,,,,,,,,,,,,,,,,,1,space,2.40814418229,4,1.202,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud_D1.4_1.tif,1.4,0,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,None,None,,None,10.224,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud80-20_D1.8_2.tif,1.8,2,,,,,0,19,19,103,,,,,,,,,,,,,,,,,,,1,space,3.71807445062,3,1.051,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud80-20_D1.3_1.tif,1.3,2,,,,,0,20,20,87,,,,,,,,,,,,,,,,,,,1,space,1.79540023085,3,1.068,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud80-20_D1.1_3.tif,1.1,2,,,,,0,21,21,83,,,,,,,,,,,,,,,,,,,1,space,4.45812786103,3,2.1,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud80-20_D1.8_3.tif,1.8,2,,,,,0,22,22,104,,,,,,,,,,,,,,,,,,,2,space,3.10684028041,2,2.983,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud80-20_D1.7_1.tif,1.7,2,,,,,0,23,23,99,,,,,,,,,,,,,,,,,,,None,None,,None,12.508,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud80-20_D1.4_2.tif,1.4,2,,,,,0,24,24,91,,,,,,,,,,,,,,,,,,,2,space,3.0068636699,5,1.451,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud65-35_D1.5_1.tif,1.5,1,,,,,0,25,25,57,,,,,,,,,,,,,,,,,,,2,space,5.02085009369,3,1.85,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud65-35_D1.1_1.tif,1.1,1,,,,,0,26,26,45,,,,,,,,,,,,,,,,,,,1,space,4.09377093165,3,1.935,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud80-20_D0.9_2.tif,0.9,2,,,,,0,27,27,76,,,,,,,,,,,,,,,,,,,2,space,4.43618848361,3,4.215,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud65-35_D1.6_3.tif,1.6,1,,,,,0,28,28,62,,,,,,,,,,,,,,,,,,,None,None,,None,13.906,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud_D0.8_1.tif,0.8,0,,,,,0,29,29,0,,,,,,,,,,,,,,,,,,,2,space,2.48542112717,1,2.999,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud_D1.3_2.tif,1.3,0,,,,,0,30,30,16,,,,,,,,,,,,,,,,,,,2,space,3.21931358159,3,2.168,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud65-35_D1.4_2.tif,1.4,1,,,,,0,31,31,55,,,,,,,,,,,,,,,,,,,None,None,,None,11.208,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud_D1.5_3.tif,1.5,0,,,,,0,32,32,23,,,,,,,,,,,,,,,,,,,None,None,,None,20.118,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud_D1.3_1.tif,1.3,0,,,,,0,33,33,15,,,,,,,,,,,,,,,,,,,None,None,,None,29.562,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud_D1.2_2.tif,1.2,0,,,,,0,34,34,13,,,,,,,,,,,,,,,,,,,1,space,2.69496354065,1,1.501,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud_D1.7_2.tif,1.7,0,,,,,0,35,35,28,,,,,,,,,,,,,,,,,,,1,space,6.41989600653,1,0.734,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud_D1.5_1.tif,1.5,0,,,,,0,36,36,21,,,,,,,,,,,,,,,,,,,3,space,4.99367865874,2,1.65,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud_D0.9_3.tif,0.9,0,,,,,0,37,37,5,,,,,,,,,,,,,,,,,,,None,None,,None,11.375,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud80-20_D1.4_1.tif,1.4,2,,,,,0,38,38,90,,,,,,,,,,,,,,,,,,,3,space,3.84911235457,2,2.686,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud65-35_D1.5_3.tif,1.5,1,,,,,0,39,39,59,,,,,,,,,,,,,,,,,,,1,space,1.5369608521,4,0.836,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud65-35_D1_1.tif,1.0,1,,,,,0,40,40,42,,,,,,,,,,,,,,,,,,,2,space,2.78104060265,3,1.384,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud65-35_D0.8_1.tif,0.8,1,,,,,0,41,41,36,,,,,,,,,,,,,,,,,,,1,None,,1,7.646,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud_D1.7_3.tif,1.7,0,,,,,0,42,42,29,,,,,,,,,,,,,,,,,,,1,space,7.90162056015,1,1.384,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud80-20_D1_2.tif,1.0,2,,,,,0,43,43,79,,,,,,,,,,,,,,,,,,,1,space,4.83780467429,3,1.301,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud_D1.2_1.tif,1.2,0,,,,,0,44,44,12,,,,,,,,,,,,,,,,,,,1,space,7.84979245008,3,1.134,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud80-20_D1.5_1.tif,1.5,2,,,,,0,45,45,93,,,,,,,,,,,,,,,,,,,2,space,7.13675882824,1,0.835,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud80-20_D1.3_2.tif,1.3,2,,,,,0,46,46,88,,,,,,,,,,,,,,,,,,,1,space,7.66785379231,3,2.534,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud80-20_D1.6_2.tif,1.6,2,,,,,0,47,47,97,,,,,,,,,,,,,,,,,,,1,space,2.33640464395,5,3.067,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud80-20_D1.2_2.tif,1.2,2,,,,,0,48,48,85,,,,,,,,,,,,,,,,,,,2,space,2.10870218964,4,1.516,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud65-35_D1.1_3.tif,1.1,1,,,,,0,49,49,47,,,,,,,,,,,,,,,,,,,1,space,3.1876760319,2,4.632,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud_D1.6_1.tif,1.6,0,,,,,0,50,50,24,,,,,,,,,,,,,,,,,,,2,space,4.60763115482,3,1.067,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud65-35_D1_3.tif,1.0,1,,,,,0,51,51,44,,,,,,,,,,,,,,,,,,,None,None,,None,10.691,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud_D1_2.tif,1.0,0,,,,,0,52,52,7,,,,,,,,,,,,,,,,,,,2,space,6.75515482068,3,1.966,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud80-20_D1.6_1.tif,1.6,2,,,,,0,53,53,96,,,,,,,,,,,,,,,,,,,None,None,,None,11.574,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud65-35_D1.9_2.tif,1.9,1,,,,,0,54,54,70,,,,,,,,,,,,,,,,,,,2,space,2.86580630898,3,3.65,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud80-20_D1.3_3.tif,1.3,2,,,,,0,55,55,89,,,,,,,,,,,,,,,,,,,2,space,1.5735240822,2,4.931,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud65-35_D0.8_3.tif,0.8,1,,,,,0,56,56,38,,,,,,,,,,,,,,,,,,,2,space,3.37734608533,4,1.268,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud65-35_D1.7_2.tif,1.7,1,,,,,0,57,57,64,,,,,,,,,,,,,,,,,,,None,None,,None,11.741,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud_D1.4_3.tif,1.4,0,,,,,0,58,58,20,,,,,,,,,,,,,,,,,,,1,space,5.19936616952,5,0.752,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud_D1.4_2.tif,1.4,0,,,,,0,59,59,19,,,,,,,,,,,,,,,,,,,None,None,,None,9.743,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud80-20_D0.9_1.tif,0.9,2,,,,,0,60,60,75,,,,,,,,,,,,,,,,,,,3,space,2.32166512881,4,1.9,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud80-20_D1.9_3.tif,1.9,2,,,,,0,61,61,107,,,,,,,,,,,,,,,,,,,1,None,,1,0.486,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud_D1.8_3.tif,1.8,0,,,,,0,62,62,32,,,,,,,,,,,,,,,,,,,1,space,7.88562674937,1,0.718,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud80-20_D1.1_2.tif,1.1,2,,,,,0,63,63,82,,,,,,,,,,,,,,,,,,,3,space,3.95215582056,3,2.401,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud65-35_D1.2_1.tif,1.2,1,,,,,0,64,64,48,,,,,,,,,,,,,,,,,,,2,space,3.35596188792,2,4.114,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud65-35_D1.9_1.tif,1.9,1,,,,,0,65,65,69,,,,,,,,,,,,,,,,,,,1,space,7.8241724348,1,1.866,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud_D0.8_3.tif,0.8,0,,,,,0,66,66,2,,,,,,,,,,,,,,,,,,,1,space,4.71816543851,2,2.832,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud80-20_D1.9_2.tif,1.9,2,,,,,0,67,67,106,,,,,,,,,,,,,,,,,,,None,None,,None,12.008,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud_D1.6_3.tif,1.6,0,,,,,0,68,68,26,,,,,,,,,,,,,,,,,,,2,space,2.32903205906,1,2.6,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud65-35_D1.4_1.tif,1.4,1,,,,,0,69,69,54,,,,,,,,,,,,,,,,,,,2,space,3.95688667387,3,1.301,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud65-35_D1.6_1.tif,1.6,1,,,,,0,70,70,60,,,,,,,,,,,,,,,,,,,4,space,1.54140229221,3,2.839,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud80-20_D0.8_2.tif,0.8,2,,,,,0,71,71,73,,,,,,,,,,,,,,,,,,,None,None,,None,12.024,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud65-35_D1.9_3.tif,1.9,1,,,,,0,72,72,71,,,,,,,,,,,,,,,,,,,2,space,3.71273495554,1,1.701,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud_D1.5_2.tif,1.5,0,,,,,0,73,73,22,,,,,,,,,,,,,,,,,,,None,None,,None,11.458,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud_D1.1_2.tif,1.1,0,,,,,0,74,74,10,,,,,,,,,,,,,,,,,,,2,space,5.12735778012,1,0.453,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud_D0.9_2.tif,0.9,0,,,,,0,75,75,4,,,,,,,,,,,,,,,,,,,None,None,,None,9.509,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud80-20_D1.7_2.tif,1.7,2,,,,,0,76,76,100,,,,,,,,,,,,,,,,,,,None,None,,None,19.616,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud_D1.3_3.tif,1.3,0,,,,,0,77,77,17,,,,,,,,,,,,,,,,,,,5,space,2.10892169137,4,0.802,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud65-35_D1.8_3.tif,1.8,1,,,,,0,78,78,68,,,,,,,,,,,,,,,,,,,2,space,4.16510385205,2,2.484,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud65-35_D0.9_3.tif,0.9,1,,,,,0,79,79,41,,,,,,,,,,,,,,,,,,,None,space,9.38422517688,None,12.507,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud80-20_D1.9_1.tif,1.9,2,,,,,0,80,80,105,,,,,,,,,,,,,,,,,,,None,None,,None,21.382,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud_D1.8_2.tif,1.8,0,,,,,0,81,81,31,,,,,,,,,,,,,,,,,,,1,space,3.69019053469,1,1.484,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud65-35_D1.3_1.tif,1.3,1,,,,,0,82,82,51,,,,,,,,,,,,,,,,,,,2,space,2.74110311182,2,3.832,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud65-35_D1.2_2.tif,1.2,1,,,,,0,83,83,49,,,,,,,,,,,,,,,,,,,None,None,,None,13.273,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud80-20_D0.8_1.tif,0.8,2,,,,,0,84,84,72,,,,,,,,,,,,,,,,,,,2,space,1.42319572921,2,2.066,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud65-35_D1_2.tif,1.0,1,,,,,0,85,85,43,,,,,,,,,,,,,,,,,,,1,space,7.02130606101,1,0.551,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud65-35_D1.3_3.tif,1.3,1,,,,,0,86,86,53,,,,,,,,,,,,,,,,,,,2,space,1.83133939747,2,1.199,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud80-20_D1.1_1.tif,1.1,2,,,,,0,87,87,81,,,,,,,,,,,,,,,,,,,1,space,6.62829670258,1,1.502,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud80-20_D1_3.tif,1.0,2,,,,,0,88,88,80,,,,,,,,,,,,,,,,,,,1,space,7.05514942307,1,1.202,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud65-35_D1.6_2.tif,1.6,1,,,,,0,89,89,61,,,,,,,,,,,,,,,,,,,3,space,3.71063401044,2,2.134,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud80-20_D1.2_1.tif,1.2,2,,,,,0,90,90,84,,,,,,,,,,,,,,,,,,,1,space,5.70426691824,3,1.051,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud65-35_D1.7_3.tif,1.7,1,,,,,0,91,91,65,,,,,,,,,,,,,,,,,,,1,space,5.80378858955,1,0.869,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud65-35_D1.1_2.tif,1.1,1,,,,,0,92,92,46,,,,,,,,,,,,,,,,,,,1,space,8.02008774929,1,0.585,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud80-20_D1.6_3.tif,1.6,2,,,,,0,93,93,98,,,,,,,,,,,,,,,,,,,3,space,4.17512742151,3,1.718,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud65-35_D1.3_2.tif,1.3,1,,,,,0,94,94,52,,,,,,,,,,,,,,,,,,,3,space,1.81010221998,2,0.919,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud_D1.9_1.tif,1.9,0,,,,,0,95,95,33,,,,,,,,,,,,,,,,,,,2,space,3.51018986641,2,2.833,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud65-35_D0.9_2.tif,0.9,1,,,,,0,96,96,40,,,,,,,,,,,,,,,,,,,None,None,,None,12.274,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud_D1.9_3.tif,1.9,0,,,,,0,97,97,35,,,,,,,,,,,,,,,,,,,1,space,6.28170553356,4,1.267,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud_D0.9_1.tif,0.9,0,,,,,0,98,98,3,,,,,,,,,,,,,,,,,,,2,space,1.25856120983,4,2.384,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud_D1.8_1.tif,1.8,0,,,,,0,99,99,30,,,,,,,,,,,,,,,,,,,1,space,7.25160243968,1,4.033,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud_D1.1_1.tif,1.1,0,,,,,0,100,100,9,,,,,,,,,,,,,,,,,,,None,None,,None,13.273,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud65-35_D1.2_3.tif,1.2,1,,,,,0,101,101,50,,,,,,,,,,,,,,,,,,,1,space,5.66681745631,1,1.085,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud_D1.9_2.tif,1.9,0,,,,,0,102,102,34,,,,,,,,,,,,,,,,,,,4,space,4.6321001997,4,4.348,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
images/fcloud_D1.2_3.tif,1.2,0,,,,,0,103,103,14,,,,,,,,,,,,,,,,,,,2,space,3.87559752533,4,3.349,,,,,2019_Jan_16_1616,60.03150757049898,Cloud_Experiment_FR_REAL,001,05,
