ImageFile,FD,Contrast,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,end_instructions.keys,end_instructions.rt,key_resp_4.keys,key_resp_4.rt,key_resp_6.keys,key_resp_6.rt,Fatigue.response,Fatigue.rt,key_resp_5.keys,key_resp_5.rt,n_objets.response,reaction_time.keys,vividness.response,vividness.rt,reaction_time.rt,key_resp_2.keys,key_resp_2.rt,key_resp_8.keys,key_resp_8.rt,Flow01.response,Flow01.rt,Flow02.response,Flow02.rt,Flow03.response,Flow03.rt,Flow04.response,Flow04.rt,Flow05.response,Flow05.rt,Flow06.response,Flow06.rt,Flow07.response,Flow07.rt,Flow08.response,Flow08.rt,Flow09.response,Flow09.rt,Flow10.response,Flow10.rt,key_resp_3.keys,key_resp_3.rt,date,frameRate,expName,session,participant,
images/fcloud65-35_D1.6_9.tif,1.6,1,,,,,,,,,,,,,0,4,4,82,,,,,,,,,,,None,None,None,21.384,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud_D1.4_8.tif,1.4,0,,,,,,,,,,,,,0,5,5,25,,,,,,,,,,,2,space,2,1.818,2.797245072,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud80-20_D1.1_9.tif,1.1,2,,,,,,,,,,,,,0,6,6,110,,,,,,,,,,,None,None,None,11.657,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud65-35_D1_10.tif,1.0,1,,,,,,,,,,,,,0,7,7,59,,,,,,,,,,,1,space,1,0.935,1.53976119022,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud65-35_D1.5_9.tif,1.5,1,,,,,,,,,,,,,0,8,8,78,,,,,,,,,,,3,space,1,1.585,1.92258936088,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud80-20_D1.1_8.tif,1.1,2,,,,,,,,,,,,,0,9,9,109,,,,,,,,,,,1,space,1,1.219,7.90964080865,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud_D1.6_8.tif,1.6,0,,,,,,,,,,,,,0,10,10,33,,,,,,,,,,,1,space,1,1.635,3.03776870982,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud65-35_D0.8_10.tif,0.8,1,,,,,,,,,,,,,0,11,11,51,,,,,,,,,,,1,space,1,0.769,6.10853620546,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud65-35_D1.2_10.tif,1.2,1,,,,,,,,,,,,,0,12,12,67,,,,,,,,,,,2,space,3,2.135,2.8912304132,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud_D1.6_7.tif,1.6,0,,,,,,,,,,,,,0,13,13,32,,,,,,,,,,,1,space,1,1.435,7.27960884463,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud80-20_D1_7.tif,1.0,2,,,,,,,,,,,,,0,14,14,104,,,,,,,,,,,2,space,2,1.167,5.55212474696,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud_D0.8_8.tif,0.8,0,,,,,,,,,,,,,0,15,15,1,,,,,,,,,,,3,space,2,2.334,3.21470312763,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud_D1_10.tif,1.0,0,,,,,,,,,,,,,0,16,16,11,,,,,,,,,,,3,space,3,1.135,1.55915908693,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud80-20_D1.2_7.tif,1.2,2,,,,,,,,,,,,,0,17,17,112,,,,,,,,,,,1,None,1,0.669,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud80-20_D1.8_7.tif,1.8,2,,,,,,,,,,,,,0,18,18,136,,,,,,,,,,,None,None,None,10.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud_D0.8_10.tif,0.8,0,,,,,,,,,,,,,0,19,19,3,,,,,,,,,,,2,space,2,1.436,3.98542034859,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud80-20_D1.6_9.tif,1.6,2,,,,,,,,,,,,,0,20,20,130,,,,,,,,,,,None,None,None,13.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud80-20_D1.7_9.tif,1.7,2,,,,,,,,,,,,,0,21,21,134,,,,,,,,,,,1,space,2,1.667,2.25287948374,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud65-35_D1.1_7.tif,1.1,1,,,,,,,,,,,,,0,22,22,60,,,,,,,,,,,1,space,1,0.786,5.83974875006,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud65-35_D1.1_9.tif,1.1,1,,,,,,,,,,,,,0,23,23,62,,,,,,,,,,,1,space,1,0.852,6.69091056765,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud80-20_D1.5_10.tif,1.5,2,,,,,,,,,,,,,0,24,24,127,,,,,,,,,,,None,None,None,10.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud80-20_D1.4_10.tif,1.4,2,,,,,,,,,,,,,0,25,25,123,,,,,,,,,,,1,space,1,2.451,6.78550712121,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud65-35_D1.3_7.tif,1.3,1,,,,,,,,,,,,,0,26,26,68,,,,,,,,,,,None,None,None,11.909,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud_D1.4_7.tif,1.4,0,,,,,,,,,,,,,0,27,27,24,,,,,,,,,,,2,space,1,1.036,2.2106497974,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud_D1.4_10.tif,1.4,0,,,,,,,,,,,,,0,28,28,27,,,,,,,,,,,3,space,3,1.302,2.36143830765,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud_D1.8_10.tif,1.8,0,,,,,,,,,,,,,0,29,29,43,,,,,,,,,,,None,None,None,10.575,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud80-20_D1.1_10.tif,1.1,2,,,,,,,,,,,,,0,30,30,111,,,,,,,,,,,1,space,3,2.051,6.85233849136,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud_D1.7_7.tif,1.7,0,,,,,,,,,,,,,0,31,31,36,,,,,,,,,,,1,space,1,0.819,6.85710635918,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud80-20_D0.8_7.tif,0.8,2,,,,,,,,,,,,,0,32,32,96,,,,,,,,,,,2,None,4,0.986,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud_D0.8_7.tif,0.8,0,,,,,,,,,,,,,0,33,33,0,,,,,,,,,,,3,space,3,0.836,3.4667919935,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud_D1.1_9.tif,1.1,0,,,,,,,,,,,,,0,34,34,14,,,,,,,,,,,2,space,3,1.085,2.60632113891,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud_D0.8_9.tif,0.8,0,,,,,,,,,,,,,0,35,35,2,,,,,,,,,,,3,space,3,0.901,5.37237176107,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud80-20_D0.9_9.tif,0.9,2,,,,,,,,,,,,,0,36,36,102,,,,,,,,,,,1,space,1,0.569,3.718564715,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud65-35_D1.7_7.tif,1.7,1,,,,,,,,,,,,,0,37,37,84,,,,,,,,,,,None,space,None,10.525,7.70698200905,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud_D0.9_7.tif,0.9,0,,,,,,,,,,,,,0,38,38,4,,,,,,,,,,,3,space,3,6.995,1.73921228139,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud_D1.2_7.tif,1.2,0,,,,,,,,,,,,,0,39,39,16,,,,,,,,,,,2,space,3,1.186,3.9904210837,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud65-35_D0.8_8.tif,0.8,1,,,,,,,,,,,,,0,40,40,49,,,,,,,,,,,2,space,2,1.453,3.08095608215,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud80-20_D1.5_7.tif,1.5,2,,,,,,,,,,,,,0,41,41,124,,,,,,,,,,,None,None,None,10.659,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud_D1.1_10.tif,1.1,0,,,,,,,,,,,,,0,42,42,15,,,,,,,,,,,3,space,3,0.854,1.92883154083,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud65-35_D1.7_9.tif,1.7,1,,,,,,,,,,,,,0,43,43,86,,,,,,,,,,,None,None,None,9.926,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud80-20_D0.8_9.tif,0.8,2,,,,,,,,,,,,,0,44,44,98,,,,,,,,,,,None,None,None,19.768,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud_D1.3_10.tif,1.3,0,,,,,,,,,,,,,0,45,45,23,,,,,,,,,,,3,space,4,2.117,2.45857635321,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud_D1_8.tif,1.0,0,,,,,,,,,,,,,0,46,46,9,,,,,,,,,,,3,space,3,1.102,2.67964297795,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud80-20_D0.9_8.tif,0.9,2,,,,,,,,,,,,,0,47,47,101,,,,,,,,,,,2,space,1,0.836,7.88471012906,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud80-20_D0.8_10.tif,0.8,2,,,,,,,,,,,,,0,48,48,99,,,,,,,,,,,None,None,None,9.641,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud65-35_D1.5_7.tif,1.5,1,,,,,,,,,,,,,0,49,49,76,,,,,,,,,,,2,space,1,0.702,2.44819448172,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud_D0.9_9.tif,0.9,0,,,,,,,,,,,,,0,50,50,6,,,,,,,,,,,3,space,2,1.552,2.01715250083,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud65-35_D1.8_10.tif,1.8,1,,,,,,,,,,,,,0,51,51,91,,,,,,,,,,,2,space,3,1.385,5.71706110169,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud80-20_D1.1_7.tif,1.1,2,,,,,,,,,,,,,0,52,52,108,,,,,,,,,,,1,None,2,2.102,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud65-35_D0.9_9.tif,0.9,1,,,,,,,,,,,,,0,53,53,54,,,,,,,,,,,2,space,2,0.652,4.16826743653,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud80-20_D1.4_7.tif,1.4,2,,,,,,,,,,,,,0,54,54,120,,,,,,,,,,,1,space,2,1.252,5.34011321567,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud80-20_D1.2_10.tif,1.2,2,,,,,,,,,,,,,0,55,55,115,,,,,,,,,,,None,None,None,10.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud65-35_D1_9.tif,1.0,1,,,,,,,,,,,,,0,56,56,58,,,,,,,,,,,1,space,3,1.868,1.84168982488,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud80-20_D1_9.tif,1.0,2,,,,,,,,,,,,,0,57,57,106,,,,,,,,,,,3,space,2,0.852,2.22240214175,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud80-20_D1.8_9.tif,1.8,2,,,,,,,,,,,,,0,58,58,138,,,,,,,,,,,1,space,2,1.152,7.64883304187,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud65-35_D1_7.tif,1.0,1,,,,,,,,,,,,,0,59,59,56,,,,,,,,,,,1,space,1,0.603,3.96285895232,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud_D1.5_9.tif,1.5,0,,,,,,,,,,,,,0,60,60,30,,,,,,,,,,,2,space,2,0.97,2.04698624491,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud_D0.9_8.tif,0.9,0,,,,,,,,,,,,,0,61,61,5,,,,,,,,,,,2,space,3,1.169,1.14083793157,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud_D1.3_7.tif,1.3,0,,,,,,,,,,,,,0,62,62,20,,,,,,,,,,,3,space,4,0.886,1.73408663075,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud_D1.7_10.tif,1.7,0,,,,,,,,,,,,,0,63,63,39,,,,,,,,,,,1,space,3,0.969,3.07830715246,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud80-20_D1.8_8.tif,1.8,2,,,,,,,,,,,,,0,64,64,137,,,,,,,,,,,2,space,1,0.636,7.2290447712,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud80-20_D1.7_10.tif,1.7,2,,,,,,,,,,,,,0,65,65,135,,,,,,,,,,,1,space,1,1.652,4.77343452009,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud65-35_D1.9_7.tif,1.9,1,,,,,,,,,,,,,0,66,66,92,,,,,,,,,,,2,space,4,1.487,1.60959310425,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud65-35_D1.5_8.tif,1.5,1,,,,,,,,,,,,,0,67,67,77,,,,,,,,,,,1,space,1,1.135,7.51509576346,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud80-20_D1.2_9.tif,1.2,2,,,,,,,,,,,,,0,68,68,114,,,,,,,,,,,None,None,None,10.477,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud_D1_7.tif,1.0,0,,,,,,,,,,,,,0,69,69,8,,,,,,,,,,,3,space,2,1.185,1.58130718229,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud80-20_D1.4_8.tif,1.4,2,,,,,,,,,,,,,0,70,70,121,,,,,,,,,,,1,space,3,1.102,2.42953168484,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud65-35_D1.8_9.tif,1.8,1,,,,,,,,,,,,,0,71,71,90,,,,,,,,,,,1,space,1,0.836,7.59643327503,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud_D1.8_7.tif,1.8,0,,,,,,,,,,,,,0,72,72,40,,,,,,,,,,,None,space,None,9.643,5.21087701007,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud65-35_D0.9_8.tif,0.9,1,,,,,,,,,,,,,0,73,73,53,,,,,,,,,,,2,space,2,1.435,2.39739445664,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud80-20_D1.7_7.tif,1.7,2,,,,,,,,,,,,,0,74,74,132,,,,,,,,,,,None,None,None,12.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud80-20_D1.7_8.tif,1.7,2,,,,,,,,,,,,,0,75,75,133,,,,,,,,,,,1,space,3,3.849,7.15721986271,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud65-35_D1.2_9.tif,1.2,1,,,,,,,,,,,,,0,76,76,66,,,,,,,,,,,1,space,1,0.952,5.93959586986,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud65-35_D1.8_7.tif,1.8,1,,,,,,,,,,,,,0,77,77,88,,,,,,,,,,,1,space,1,0.785,2.42358508703,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud80-20_D0.9_7.tif,0.9,2,,,,,,,,,,,,,0,78,78,100,,,,,,,,,,,2,space,1,1.368,2.60359150247,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud80-20_D1.9_10.tif,1.9,2,,,,,,,,,,,,,0,79,79,143,,,,,,,,,,,2,space,1,0.803,1.73578455715,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud80-20_D1.4_9.tif,1.4,2,,,,,,,,,,,,,0,80,80,122,,,,,,,,,,,None,None,None,10.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud65-35_D1.9_10.tif,1.9,1,,,,,,,,,,,,,0,81,81,95,,,,,,,,,,,1,space,1,0.653,2.63507228138,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud65-35_D1.4_10.tif,1.4,1,,,,,,,,,,,,,0,82,82,75,,,,,,,,,,,1,space,4,1.219,2.57343184698,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud65-35_D1.4_9.tif,1.4,1,,,,,,,,,,,,,0,83,83,74,,,,,,,,,,,None,None,None,10.393,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud80-20_D1.5_9.tif,1.5,2,,,,,,,,,,,,,0,84,84,126,,,,,,,,,,,1,space,2,0.851,5.66329548854,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud_D1.7_9.tif,1.7,0,,,,,,,,,,,,,0,85,85,38,,,,,,,,,,,2,space,2,0.769,4.96850945399,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud80-20_D1.8_10.tif,1.8,2,,,,,,,,,,,,,0,86,86,139,,,,,,,,,,,1,space,3,5.648,1.07707958715,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud80-20_D1.6_10.tif,1.6,2,,,,,,,,,,,,,0,87,87,131,,,,,,,,,,,1,space,2,1.635,2.83080931922,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud_D1.9_10.tif,1.9,0,,,,,,,,,,,,,0,88,88,47,,,,,,,,,,,2,space,3,1.086,1.12041860595,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud65-35_D1.3_10.tif,1.3,1,,,,,,,,,,,,,0,89,89,71,,,,,,,,,,,1,space,3,0.852,4.04948095782,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud65-35_D0.9_10.tif,0.9,1,,,,,,,,,,,,,0,90,90,55,,,,,,,,,,,3,space,2,1.069,2.22907150208,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud65-35_D1.6_7.tif,1.6,1,,,,,,,,,,,,,0,91,91,80,,,,,,,,,,,1,space,2,1.001,4.29364616715,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud65-35_D1.9_9.tif,1.9,1,,,,,,,,,,,,,0,92,92,94,,,,,,,,,,,2,space,1,0.588,3.12516488341,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud65-35_D1.1_8.tif,1.1,1,,,,,,,,,,,,,0,93,93,61,,,,,,,,,,,1,space,3,0.919,2.67657046625,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud_D1.1_7.tif,1.1,0,,,,,,,,,,,,,0,94,94,12,,,,,,,,,,,4,space,4,2.101,2.15169684688,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud80-20_D0.9_10.tif,0.9,2,,,,,,,,,,,,,0,95,95,103,,,,,,,,,,,1,space,1,1.402,6.85700303395,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud65-35_D1.3_8.tif,1.3,1,,,,,,,,,,,,,0,96,96,69,,,,,,,,,,,1,space,2,0.818,6.01995153481,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud_D1.6_9.tif,1.6,0,,,,,,,,,,,,,0,97,97,34,,,,,,,,,,,2,space,1,0.868,3.71312703245,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud65-35_D1.5_10.tif,1.5,1,,,,,,,,,,,,,0,98,98,79,,,,,,,,,,,None,None,None,10.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud65-35_D1.9_8.tif,1.9,1,,,,,,,,,,,,,0,99,99,93,,,,,,,,,,,None,None,None,18.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
images/fcloud80-20_D1.5_8.tif,1.5,2,,,,,,,,,,,,,0,100,100,125,,,,,,,,,,,4,space,4,1.401,2.68387160121,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Jan_23_1734,60.079681522149386,Cloud_Experiment_FR_REAL,001,10,
