ImageFile,FD,Contrast,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,end_instructions.keys,end_instructions.rt,key_resp_4.keys,key_resp_4.rt,key_resp_6.keys,key_resp_6.rt,Fatigue.response,Fatigue.rt,key_resp_5.keys,key_resp_5.rt,n_objets.response,reaction_time.keys,reaction_time.rt,vividness.response,vividness.rt,Flow01.response,Flow02.response,Flow03.response,Flow04.response,Flow05.response,Flow06.response,Flow07.response,Flow08.response,Flow09.response,Flow10.response,key_resp_2.keys,key_resp_2.rt,key_resp_8.keys,key_resp_8.rt,key_resp_3.keys,key_resp_3.rt,Redondance_question.response,date,frameRate,expName,session,participant,
images/fcloud80-20_D1.8_1.tif,1.8,2,,,,,0,25,25,102,,,,,,,,,,,,,,,,,,,2,space,2.45595839998,4,2.234,,,,,,,,,,,,,,,,,,2019_Apr_22_1709,59.912491824659405,Cloud_Experiment_FR_REAL,001,42,
images/fcloud_D1.2_3.tif,1.2,0,,,,,0,26,26,14,,,,,,,,,,,,,,,,,,,1,space,2.22821299999,5,1.368,,,,,,,,,,,,,,,,,,2019_Apr_22_1709,59.912491824659405,Cloud_Experiment_FR_REAL,001,42,
images/fcloud80-20_D1.6_3.tif,1.6,2,,,,,0,27,27,98,,,,,,,,,,,,,,,,,,,1,space,4.27562709997,3,4.482,,,,,,,,,,,,,,,,,,2019_Apr_22_1709,59.912491824659405,Cloud_Experiment_FR_REAL,001,42,
images/fcloud_D1_1.tif,1.0,0,,,,,0,28,28,6,,,,,,,,,,,,,,,,,,,2,space,3.7053272,4,2.749,,,,,,,,,,,,,,,,,,2019_Apr_22_1709,59.912491824659405,Cloud_Experiment_FR_REAL,001,42,
images/fcloud65-35_D1.7_3.tif,1.7,1,,,,,0,29,29,65,,,,,,,,,,,,,,,,,,,2,space,4.94076769997,4,2.55,,,,,,,,,,,,,,,,,,2019_Apr_22_1709,59.912491824659405,Cloud_Experiment_FR_REAL,001,42,
images/fcloud80-20_D1.6_1.tif,1.6,2,,,,,0,30,30,96,,,,,,,,,,,,,,,,,,,1,space,4.21777600003,1,2.067,,,,,,,,,,,,,,,,,,2019_Apr_22_1709,59.912491824659405,Cloud_Experiment_FR_REAL,001,42,
images/fcloud80-20_D1.4_2.tif,1.4,2,,,,,0,31,31,91,,,,,,,,,,,,,,,,,,,1,space,4.07907670003,2,2.036,,,,,,,,,,,,,,,,,,2019_Apr_22_1709,59.912491824659405,Cloud_Experiment_FR_REAL,001,42,
images/fcloud65-35_D1_1.tif,1.0,1,,,,,0,32,32,42,,,,,,,,,,,,,,,,,,,None,None,,None,12.19,,,,,,,,,,,,,,,,,,2019_Apr_22_1709,59.912491824659405,Cloud_Experiment_FR_REAL,001,42,
images/fcloud80-20_D1.2_2.tif,1.2,2,,,,,0,33,33,85,,,,,,,,,,,,,,,,,,,1,space,6.27675109997,3,1.135,,,,,,,,,,,,,,,,,,2019_Apr_22_1709,59.912491824659405,Cloud_Experiment_FR_REAL,001,42,
images/fcloud_D0.9_1.tif,0.9,0,,,,,0,34,34,3,,,,,,,,,,,,,,,,,,,1,space,3.86942100001,5,1.317,,,,,,,,,,,,,,,,,,2019_Apr_22_1709,59.912491824659405,Cloud_Experiment_FR_REAL,001,42,
images/fcloud_D1.6_1.tif,1.6,0,,,,,0,35,35,24,,,,,,,,,,,,,,,,,,,2,space,2.9400691,4,3.449,,,,,,,,,,,,,,,,,,2019_Apr_22_1709,59.912491824659405,Cloud_Experiment_FR_REAL,001,42,
images/fcloud_D1.5_1.tif,1.5,0,,,,,0,36,36,21,,,,,,,,,,,,,,,,,,,3,space,5.17373920005,3,2.284,,,,,,,,,,,,,,,,,,2019_Apr_22_1709,59.912491824659405,Cloud_Experiment_FR_REAL,001,42,
images/fcloud65-35_D1.8_1.tif,1.8,1,,,,,0,37,37,66,,,,,,,,,,,,,,,,,,,3,space,5.3836383,2,2.284,,,,,,,,,,,,,,,,,,2019_Apr_22_1709,59.912491824659405,Cloud_Experiment_FR_REAL,001,42,
images/fcloud80-20_D1.8_3.tif,1.8,2,,,,,0,38,38,104,,,,,,,,,,,,,,,,,,,1,space,3.41823060001,5,1.285,,,,,,,,,,,,,,,,,,2019_Apr_22_1709,59.912491824659405,Cloud_Experiment_FR_REAL,001,42,
images/fcloud80-20_D1.9_2.tif,1.9,2,,,,,0,39,39,106,,,,,,,,,,,,,,,,,,,1,space,4.22948370001,4,3.666,,,,,,,,,,,,,,,,,,2019_Apr_22_1709,59.912491824659405,Cloud_Experiment_FR_REAL,001,42,
images/fcloud_D1.7_3.tif,1.7,0,,,,,0,40,40,29,,,,,,,,,,,,,,,,,,,1,space,5.71375329996,3,2.849,,,,,,,,,,,,,,,,,,2019_Apr_22_1709,59.912491824659405,Cloud_Experiment_FR_REAL,001,42,
images/fcloud80-20_D1.9_1.tif,1.9,2,,,,,0,41,41,105,,,,,,,,,,,,,,,,,,,None,None,,None,12.307,,,,,,,,,,,,,,,,,,2019_Apr_22_1709,59.912491824659405,Cloud_Experiment_FR_REAL,001,42,
images/fcloud_D1.4_3.tif,1.4,0,,,,,0,42,42,20,,,,,,,,,,,,,,,,,,,2,space,3.98180219997,3,2.6,,,,,,,,,,,,,,,,,,2019_Apr_22_1709,59.912491824659405,Cloud_Experiment_FR_REAL,001,42,
images/fcloud80-20_D1_1.tif,1.0,2,,,,,0,43,43,78,,,,,,,,,,,,,,,,,,,1,space,2.49675479997,4,2.401,,,,,,,,,,,,,,,,,,2019_Apr_22_1709,59.912491824659405,Cloud_Experiment_FR_REAL,001,42,
images/fcloud65-35_D1.4_2.tif,1.4,1,,,,,0,44,44,55,,,,,,,,,,,,,,,,,,,2,space,3.36570600001,1,3.0,,,,,,,,,,,,,,,,,,2019_Apr_22_1709,59.912491824659405,Cloud_Experiment_FR_REAL,001,42,
images/fcloud65-35_D1_2.tif,1.0,1,,,,,0,45,45,43,,,,,,,,,,,,,,,,,,,2,space,1.86400200002,4,2.765,,,,,,,,,,,,,,,,,,2019_Apr_22_1709,59.912491824659405,Cloud_Experiment_FR_REAL,001,42,
images/fcloud80-20_D0.8_2.tif,0.8,2,,,,,0,46,46,73,,,,,,,,,,,,,,,,,,,2,space,0.906418800005,4,2.216,,,,,,,,,,,,,,,,,,2019_Apr_22_1709,59.912491824659405,Cloud_Experiment_FR_REAL,001,42,
images/fcloud65-35_D1.9_1.tif,1.9,1,,,,,0,47,47,69,,,,,,,,,,,,,,,,,,,1,space,4.84872210003,5,1.868,,,,,,,,,,,,,,,,,,2019_Apr_22_1709,59.912491824659405,Cloud_Experiment_FR_REAL,001,42,
images/fcloud_D1.3_1.tif,1.3,0,,,,,0,48,48,15,,,,,,,,,,,,,,,,,,,1,space,3.76817400003,2,1.384,,,,,,,,,,,,,,,,,,2019_Apr_22_1709,59.912491824659405,Cloud_Experiment_FR_REAL,001,42,
images/fcloud_D1.1_1.tif,1.1,0,,,,,0,49,49,9,,,,,,,,,,,,,,,,,,,1,space,2.00620210002,5,2.55,,,,,,,,,,,,,,,,,,2019_Apr_22_1709,59.912491824659405,Cloud_Experiment_FR_REAL,001,42,
images/fcloud65-35_D1.3_1.tif,1.3,1,,,,,0,50,50,51,,,,,,,,,,,,,,,,,,,None,None,,None,11.874,,,,,,,,,,,,,,,,,,2019_Apr_22_1709,59.912491824659405,Cloud_Experiment_FR_REAL,001,42,
images/fcloud80-20_D0.9_1.tif,0.9,2,,,,,0,51,51,75,,,,,,,,,,,,,,,,,,,1,space,4.31418629998,1,1.485,,,,,,,,,,,,,,,,,,2019_Apr_22_1709,59.912491824659405,Cloud_Experiment_FR_REAL,001,42,
images/fcloud_D1.9_1.tif,1.9,0,,,,,0,52,52,33,,,,,,,,,,,,,,,,,,,1,space,4.49703670002,3,1.885,,,,,,,,,,,,,,,,,,2019_Apr_22_1709,59.912491824659405,Cloud_Experiment_FR_REAL,001,42,
images/fcloud_D1.4_1.tif,1.4,0,,,,,0,53,53,18,,,,,,,,,,,,,,,,,,,4,space,2.4452737,5,1.835,,,,,,,,,,,,,,,,,,2019_Apr_22_1709,59.912491824659405,Cloud_Experiment_FR_REAL,001,42,
images/fcloud65-35_D0.8_2.tif,0.8,1,,,,,0,54,54,37,,,,,,,,,,,,,,,,,,,1,space,3.43432489998,4,1.151,,,,,,,,,,,,,,,,,,2019_Apr_22_1709,59.912491824659405,Cloud_Experiment_FR_REAL,001,42,
images/fcloud80-20_D1.5_2.tif,1.5,2,,,,,0,55,55,94,,,,,,,,,,,,,,,,,,,3,space,2.39498620003,3,2.217,,,,,,,,,,,,,,,,,,2019_Apr_22_1709,59.912491824659405,Cloud_Experiment_FR_REAL,001,42,
images/fcloud65-35_D0.8_3.tif,0.8,1,,,,,0,56,56,38,,,,,,,,,,,,,,,,,,,2,space,1.52542030002,5,1.418,,,,,,,,,,,,,,,,,,2019_Apr_22_1709,59.912491824659405,Cloud_Experiment_FR_REAL,001,42,
images/fcloud65-35_D0.9_1.tif,0.9,1,,,,,0,57,57,39,,,,,,,,,,,,,,,,,,,2,space,1.9531325,4,1.901,,,,,,,,,,,,,,,,,,2019_Apr_22_1709,59.912491824659405,Cloud_Experiment_FR_REAL,001,42,
images/fcloud65-35_D1.5_3.tif,1.5,1,,,,,0,58,58,59,,,,,,,,,,,,,,,,,,,1,space,6.21115579997,3,3.533,,,,,,,,,,,,,,,,,,2019_Apr_22_1709,59.912491824659405,Cloud_Experiment_FR_REAL,001,42,
images/fcloud_D1.8_1.tif,1.8,0,,,,,0,59,59,30,,,,,,,,,,,,,,,,,,,1,space,6.70314719999,2,3.283,,,,,,,,,,,,,,,,,,2019_Apr_22_1709,59.912491824659405,Cloud_Experiment_FR_REAL,001,42,
images/fcloud65-35_D1.4_1.tif,1.4,1,,,,,0,60,60,54,,,,,,,,,,,,,,,,,,,2,space,7.0623474,1,0.884,,,,,,,,,,,,,,,,,,2019_Apr_22_1709,59.912491824659405,Cloud_Experiment_FR_REAL,001,42,
images/fcloud65-35_D1.9_2.tif,1.9,1,,,,,0,61,61,70,,,,,,,,,,,,,,,,,,,5,space,4.81502800004,4,1.368,,,,,,,,,,,,,,,,,,2019_Apr_22_1709,59.912491824659405,Cloud_Experiment_FR_REAL,001,42,
images/fcloud65-35_D1.6_3.tif,1.6,1,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,2,space,2.58387609996,4,2.083,,,,,,,,,,,,,,,,,,2019_Apr_22_1709,59.912491824659405,Cloud_Experiment_FR_REAL,001,42,
images/fcloud80-20_D0.8_3.tif,0.8,2,,,,,0,63,63,74,,,,,,,,,,,,,,,,,,,1,space,4.03767990001,3,1.933,,,,,,,,,,,,,,,,,,2019_Apr_22_1709,59.912491824659405,Cloud_Experiment_FR_REAL,001,42,
images/fcloud_D0.9_2.tif,0.9,0,,,,,0,64,64,4,,,,,,,,,,,,,,,,,,,1,space,3.75239059998,5,1.051,,,,,,,,,,,,,,,,,,2019_Apr_22_1709,59.912491824659405,Cloud_Experiment_FR_REAL,001,42,
images/fcloud80-20_D1.9_3.tif,1.9,2,,,,,0,65,65,107,,,,,,,,,,,,,,,,,,,None,None,,None,10.509,,,,,,,,,,,,,,,,,,2019_Apr_22_1709,59.912491824659405,Cloud_Experiment_FR_REAL,001,42,
images/fcloud_D1.3_3.tif,1.3,0,,,,,0,66,66,17,,,,,,,,,,,,,,,,,,,3,space,2.57667700003,3,3.517,,,,,,,,,,,,,,,,,,2019_Apr_22_1709,59.912491824659405,Cloud_Experiment_FR_REAL,001,42,
images/fcloud_D1.6_2.tif,1.6,0,,,,,0,67,67,25,,,,,,,,,,,,,,,,,,,1,space,6.10894140002,1,1.718,,,,,,,,,,,,,,,,,,2019_Apr_22_1709,59.912491824659405,Cloud_Experiment_FR_REAL,001,42,
images/fcloud65-35_D0.9_3.tif,0.9,1,,,,,0,68,68,41,,,,,,,,,,,,,,,,,,,1,space,7.73464420001,1,1.368,,,,,,,,,,,,,,,,,,2019_Apr_22_1709,59.912491824659405,Cloud_Experiment_FR_REAL,001,42,
images/fcloud_D1.9_3.tif,1.9,0,,,,,0,69,69,35,,,,,,,,,,,,,,,,,,,3,space,2.25857780001,3,1.436,,,,,,,,,,,,,,,,,,2019_Apr_22_1709,59.912491824659405,Cloud_Experiment_FR_REAL,001,42,
images/fcloud_D1.1_2.tif,1.1,0,,,,,0,70,70,10,,,,,,,,,,,,,,,,,,,1,space,6.73082609999,1,1.034,,,,,,,,,,,,,,,,,,2019_Apr_22_1709,59.912491824659405,Cloud_Experiment_FR_REAL,001,42,
images/fcloud80-20_D1.7_1.tif,1.7,2,,,,,0,71,71,99,,,,,,,,,,,,,,,,,,,2,space,4.48436920001,3,2.367,,,,,,,,,,,,,,,,,,2019_Apr_22_1709,59.912491824659405,Cloud_Experiment_FR_REAL,001,42,
images/fcloud80-20_D0.9_3.tif,0.9,2,,,,,0,72,72,77,,,,,,,,,,,,,,,,,,,1,space,2.06213899999,4,2.301,,,,,,,,,,,,,,,,,,2019_Apr_22_1709,59.912491824659405,Cloud_Experiment_FR_REAL,001,42,
images/fcloud80-20_D1.1_1.tif,1.1,2,,,,,0,73,73,81,,,,,,,,,,,,,,,,,,,1,space,4.89658870001,1,1.12,,,,,,,,,,,,,,,,,,2019_Apr_22_1709,59.912491824659405,Cloud_Experiment_FR_REAL,001,42,
images/fcloud65-35_D1.1_1.tif,1.1,1,,,,,0,74,74,45,,,,,,,,,,,,,,,,,,,1,space,1.28153709997,2,3.499,,,,,,,,,,,,,,,,,,2019_Apr_22_1709,59.912491824659405,Cloud_Experiment_FR_REAL,001,42,
images/fcloud65-35_D1.7_1.tif,1.7,1,,,,,0,75,75,63,,,,,,,,,,,,,,,,,,,1,space,4.13140469999,2,0.786,,,,,,,,,,,,,,,,,,2019_Apr_22_1709,59.912491824659405,Cloud_Experiment_FR_REAL,001,42,
images/fcloud_D0.8_1.tif,0.8,0,,,,,0,76,76,0,,,,,,,,,,,,,,,,,,,2,space,4.4040559,3,2.367,,,,,,,,,,,,,,,,,,2019_Apr_22_1709,59.912491824659405,Cloud_Experiment_FR_REAL,001,42,
images/fcloud80-20_D1.5_3.tif,1.5,2,,,,,0,77,77,95,,,,,,,,,,,,,,,,,,,1,space,6.34373399999,2,1.567,,,,,,,,,,,,,,,,,,2019_Apr_22_1709,59.912491824659405,Cloud_Experiment_FR_REAL,001,42,
