ImageFile,FD,Contrast,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,end_instructions.keys,end_instructions.rt,key_resp_4.keys,key_resp_4.rt,key_resp_6.keys,key_resp_6.rt,Fatigue.response,Fatigue.rt,key_resp_5.keys,key_resp_5.rt,n_objets.response,reaction_time.keys,reaction_time.rt,vividness.response,vividness.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,date,frameRate,expName,session,participant,
images/fcloud_D0.9_3.tif,0.9,0,,,,,0,3,3,5,,,,,,,,,,,,,,,,,,,None,None,,None,11.192,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud80-20_D1.9_3.tif,1.9,2,,,,,0,4,4,107,,,,,,,,,,,,,,,,,,,None,None,,None,20.419,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud65-35_D1.1_3.tif,1.1,1,,,,,0,5,5,47,,,,,,,,,,,,,,,,,,,1,space,3.3296233924,4,1.552,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud_D1.4_3.tif,1.4,0,,,,,0,6,6,20,,,,,,,,,,,,,,,,,,,None,None,,None,10.576,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud65-35_D1_1.tif,1.0,1,,,,,0,7,7,42,,,,,,,,,,,,,,,,,,,None,None,,None,21.067,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud65-35_D0.9_1.tif,0.9,1,,,,,0,8,8,39,,,,,,,,,,,,,,,,,,,1,space,6.78819768943,1,1.818,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud_D1.9_3.tif,1.9,0,,,,,0,9,9,35,,,,,,,,,,,,,,,,,,,None,None,,None,11.243,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud80-20_D1.9_1.tif,1.9,2,,,,,0,10,10,105,,,,,,,,,,,,,,,,,,,None,None,,None,20.617,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud80-20_D1.2_1.tif,1.2,2,,,,,0,11,11,84,,,,,,,,,,,,,,,,,,,None,None,,None,31.126,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud_D0.8_2.tif,0.8,0,,,,,0,12,12,1,,,,,,,,,,,,,,,,,,,None,None,,None,41.866,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud80-20_D1.5_1.tif,1.5,2,,,,,0,13,13,93,,,,,,,,,,,,,,,,,,,1,None,,2,0.636,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud80-20_D1.8_1.tif,1.8,2,,,,,0,14,14,102,,,,,,,,,,,,,,,,,,,None,None,,None,10.21,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud_D1.7_2.tif,1.7,0,,,,,0,15,15,28,,,,,,,,,,,,,,,,,,,1,None,,3,2.067,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud65-35_D1.9_3.tif,1.9,1,,,,,0,16,16,71,,,,,,,,,,,,,,,,,,,1,space,7.72561910312,4,3.25,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud65-35_D0.9_3.tif,0.9,1,,,,,0,17,17,41,,,,,,,,,,,,,,,,,,,None,None,,None,11.824,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud65-35_D1.4_1.tif,1.4,1,,,,,0,18,18,54,,,,,,,,,,,,,,,,,,,2,None,,2,4.518,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud65-35_D1.9_1.tif,1.9,1,,,,,0,19,19,69,,,,,,,,,,,,,,,,,,,1,None,,2,1.086,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud_D1.4_2.tif,1.4,0,,,,,0,20,20,19,,,,,,,,,,,,,,,,,,,None,None,,None,10.126,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud80-20_D1.9_2.tif,1.9,2,,,,,0,21,21,106,,,,,,,,,,,,,,,,,,,None,None,,None,20.449,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud_D1.1_1.tif,1.1,0,,,,,0,22,22,9,,,,,,,,,,,,,,,,,,,None,None,,None,30.059,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud65-35_D1.8_2.tif,1.8,1,,,,,0,23,23,67,,,,,,,,,,,,,,,,,,,1,None,,1,0.902,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud_D1.6_2.tif,1.6,0,,,,,0,24,24,25,,,,,,,,,,,,,,,,,,,1,space,6.29171691561,3,2.416,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud65-35_D1.6_2.tif,1.6,1,,,,,0,25,25,61,,,,,,,,,,,,,,,,,,,None,None,,None,13.208,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud_D1.5_3.tif,1.5,0,,,,,0,26,26,23,,,,,,,,,,,,,,,,,,,1,None,,3,3.666,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud_D1.9_2.tif,1.9,0,,,,,0,27,27,34,,,,,,,,,,,,,,,,,,,1,None,,2,1.885,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud_D1_3.tif,1.0,0,,,,,0,28,28,8,,,,,,,,,,,,,,,,,,,2,None,,1,1.019,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud65-35_D1.5_1.tif,1.5,1,,,,,0,29,29,57,,,,,,,,,,,,,,,,,,,None,None,,None,9.793,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud65-35_D1.2_2.tif,1.2,1,,,,,0,30,30,49,,,,,,,,,,,,,,,,,,,None,None,,None,19.801,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud65-35_D1.2_1.tif,1.2,1,,,,,0,31,31,48,,,,,,,,,,,,,,,,,,,None,None,,None,29.758,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud_D0.9_2.tif,0.9,0,,,,,0,32,32,4,,,,,,,,,,,,,,,,,,,None,None,,None,39.667,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud65-35_D1_2.tif,1.0,1,,,,,0,33,33,43,,,,,,,,,,,,,,,,,,,1,None,,1,1.368,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud_D0.8_3.tif,0.8,0,,,,,0,34,34,2,,,,,,,,,,,,,,,,,,,2,space,5.96955658574,5,3.068,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud_D1_1.tif,1.0,0,,,,,0,35,35,6,,,,,,,,,,,,,,,,,,,2,None,,3,1.802,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud65-35_D1.8_1.tif,1.8,1,,,,,0,36,36,66,,,,,,,,,,,,,,,,,,,1,None,,1,0.836,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud80-20_D0.9_1.tif,0.9,2,,,,,0,37,37,75,,,,,,,,,,,,,,,,,,,None,None,,None,9.427,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud_D1.5_1.tif,1.5,0,,,,,0,38,38,21,,,,,,,,,,,,,,,,,,,None,None,,None,19.685,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud80-20_D1.3_2.tif,1.3,2,,,,,0,39,39,88,,,,,,,,,,,,,,,,,,,1,space,6.73779297326,4,1.102,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud65-35_D1.3_2.tif,1.3,1,,,,,0,40,40,52,,,,,,,,,,,,,,,,,,,None,space,9.23008984668,None,11.441,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud80-20_D1.5_3.tif,1.5,2,,,,,0,41,41,95,,,,,,,,,,,,,,,,,,,None,None,,None,21.048,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud80-20_D0.8_2.tif,0.8,2,,,,,0,42,42,73,,,,,,,,,,,,,,,,,,,None,None,,None,30.277,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud65-35_D1.2_3.tif,1.2,1,,,,,0,43,43,50,,,,,,,,,,,,,,,,,,,1,space,6.25285326687,4,1.885,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud_D1.8_3.tif,1.8,0,,,,,0,44,44,32,,,,,,,,,,,,,,,,,,,1,None,,4,2.085,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud_D1.8_1.tif,1.8,0,,,,,0,45,45,30,,,,,,,,,,,,,,,,,,,None,None,,None,13.174,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud65-35_D1.9_2.tif,1.9,1,,,,,0,46,46,70,,,,,,,,,,,,,,,,,,,None,None,,None,22.316,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud65-35_D1.7_3.tif,1.7,1,,,,,0,47,47,65,,,,,,,,,,,,,,,,,,,None,None,,None,31.693,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud65-35_D1.1_2.tif,1.1,1,,,,,0,48,48,46,,,,,,,,,,,,,,,,,,,1,None,,1,1.4,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud80-20_D1_1.tif,1.0,2,,,,,0,49,49,78,,,,,,,,,,,,,,,,,,,None,None,,None,9.926,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud80-20_D1.5_2.tif,1.5,2,,,,,0,50,50,94,,,,,,,,,,,,,,,,,,,2,space,7.16250384258,3,3.95,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud80-20_D1_3.tif,1.0,2,,,,,0,51,51,80,,,,,,,,,,,,,,,,,,,None,None,,None,15.97,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud_D1.3_1.tif,1.3,0,,,,,0,52,52,15,,,,,,,,,,,,,,,,,,,1,None,,2,0.669,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud80-20_D1.6_1.tif,1.6,2,,,,,0,53,53,96,,,,,,,,,,,,,,,,,,,None,None,,None,10.009,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud65-35_D1.3_3.tif,1.3,1,,,,,0,54,54,53,,,,,,,,,,,,,,,,,,,None,None,,None,19.668,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud80-20_D1.7_3.tif,1.7,2,,,,,0,55,55,101,,,,,,,,,,,,,,,,,,,None,None,,None,28.775,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud80-20_D0.9_3.tif,0.9,2,,,,,0,56,56,77,,,,,,,,,,,,,,,,,,,1,None,,4,10.761,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud_D1.2_2.tif,1.2,0,,,,,0,57,57,13,,,,,,,,,,,,,,,,,,,1,None,,2,0.652,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud65-35_D1.4_2.tif,1.4,1,,,,,0,58,58,55,,,,,,,,,,,,,,,,,,,None,None,,None,9.859,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud80-20_D1.4_3.tif,1.4,2,,,,,0,59,59,92,,,,,,,,,,,,,,,,,,,1,None,,1,0.602,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud65-35_D1.4_3.tif,1.4,1,,,,,0,60,60,56,,,,,,,,,,,,,,,,,,,2,None,,2,0.952,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud65-35_D1.6_1.tif,1.6,1,,,,,0,61,61,60,,,,,,,,,,,,,,,,,,,1,None,,1,3.3,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud_D1.3_2.tif,1.3,0,,,,,0,62,62,16,,,,,,,,,,,,,,,,,,,1,space,3.91971321852,5,1.435,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud65-35_D1.3_1.tif,1.3,1,,,,,0,63,63,51,,,,,,,,,,,,,,,,,,,1,None,,1,0.568,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud_D1_2.tif,1.0,0,,,,,0,64,64,7,,,,,,,,,,,,,,,,,,,1,None,,1,0.652,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud_D1.7_1.tif,1.7,0,,,,,0,65,65,27,,,,,,,,,,,,,,,,,,,None,None,,None,11.391,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud_D0.9_1.tif,0.9,0,,,,,0,66,66,3,,,,,,,,,,,,,,,,,,,1,None,,3,6.281,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud_D1.9_1.tif,1.9,0,,,,,0,67,67,33,,,,,,,,,,,,,,,,,,,1,space,8.08651405378,3,1.75,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud80-20_D1.7_2.tif,1.7,2,,,,,0,68,68,100,,,,,,,,,,,,,,,,,,,2,None,,2,2.251,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud_D1.8_2.tif,1.8,0,,,,,0,69,69,31,,,,,,,,,,,,,,,,,,,2,None,,3,1.785,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud_D1.4_1.tif,1.4,0,,,,,0,70,70,18,,,,,,,,,,,,,,,,,,,2,space,2.26058209626,5,7.131,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud_D1.3_3.tif,1.3,0,,,,,0,71,71,17,,,,,,,,,,,,,,,,,,,1,None,,2,0.936,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud80-20_D1.6_3.tif,1.6,2,,,,,0,72,72,98,,,,,,,,,,,,,,,,,,,None,None,,None,10.975,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud80-20_D1.7_1.tif,1.7,2,,,,,0,73,73,99,,,,,,,,,,,,,,,,,,,None,None,,None,20.084,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud65-35_D1.8_3.tif,1.8,1,,,,,0,74,74,68,,,,,,,,,,,,,,,,,,,None,None,,None,29.842,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud65-35_D1.7_2.tif,1.7,1,,,,,0,75,75,64,,,,,,,,,,,,,,,,,,,3,space,2.42543260369,4,1.418,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud_D1.7_3.tif,1.7,0,,,,,0,76,76,29,,,,,,,,,,,,,,,,,,,1,None,,4,2.151,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud65-35_D1_3.tif,1.0,1,,,,,0,77,77,44,,,,,,,,,,,,,,,,,,,1,space,3.52184840082,4,1.552,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud80-20_D1.1_2.tif,1.1,2,,,,,0,78,78,82,,,,,,,,,,,,,,,,,,,None,space,8.27507435816,None,11.84,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud_D0.8_1.tif,0.8,0,,,,,0,79,79,0,,,,,,,,,,,,,,,,,,,None,None,,None,22.236,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud65-35_D0.9_2.tif,0.9,1,,,,,0,80,80,40,,,,,,,,,,,,,,,,,,,2,space,6.36457096387,3,1.602,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud65-35_D0.8_3.tif,0.8,1,,,,,0,81,81,38,,,,,,,,,,,,,,,,,,,2,space,7.68875461753,2,2.8,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud_D1.5_2.tif,1.5,0,,,,,0,82,82,22,,,,,,,,,,,,,,,,,,,None,None,,None,12.04,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud65-35_D0.8_1.tif,0.8,1,,,,,0,83,83,36,,,,,,,,,,,,,,,,,,,2,None,,2,1.819,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud65-35_D1.6_3.tif,1.6,1,,,,,0,84,84,62,,,,,,,,,,,,,,,,,,,2,space,4.84926957806,3,1.651,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud80-20_D1.8_2.tif,1.8,2,,,,,0,85,85,103,,,,,,,,,,,,,,,,,,,1,space,4.64191128014,2,1.302,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud65-35_D1.5_3.tif,1.5,1,,,,,0,86,86,59,,,,,,,,,,,,,,,,,,,1,None,,1,0.752,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud80-20_D1.8_3.tif,1.8,2,,,,,0,87,87,104,,,,,,,,,,,,,,,,,,,1,None,,2,0.636,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud_D1.1_2.tif,1.1,0,,,,,0,88,88,10,,,,,,,,,,,,,,,,,,,None,None,,None,12.489,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud80-20_D1.6_2.tif,1.6,2,,,,,0,89,89,97,,,,,,,,,,,,,,,,,,,1,None,,1,1.234,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud_D1.6_3.tif,1.6,0,,,,,0,90,90,26,,,,,,,,,,,,,,,,,,,None,None,,None,10.644,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud80-20_D1.1_1.tif,1.1,2,,,,,0,91,91,81,,,,,,,,,,,,,,,,,,,1,space,10.1061119182,1,1.203,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud65-35_D1.5_2.tif,1.5,1,,,,,0,92,92,58,,,,,,,,,,,,,,,,,,,None,None,,None,11.358,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud80-20_D1.3_3.tif,1.3,2,,,,,0,93,93,89,,,,,,,,,,,,,,,,,,,2,None,,1,0.704,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud80-20_D1.2_2.tif,1.2,2,,,,,0,94,94,85,,,,,,,,,,,,,,,,,,,2,space,6.43649816944,2,1.302,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud80-20_D1_2.tif,1.0,2,,,,,0,95,95,79,,,,,,,,,,,,,,,,,,,2,space,5.15347753628,3,1.219,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud80-20_D0.8_3.tif,0.8,2,,,,,0,96,96,74,,,,,,,,,,,,,,,,,,,None,space,8.65250854101,None,11.124,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud80-20_D0.9_2.tif,0.9,2,,,,,0,97,97,76,,,,,,,,,,,,,,,,,,,2,space,6.94445112717,3,1.603,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud80-20_D1.4_1.tif,1.4,2,,,,,0,98,98,90,,,,,,,,,,,,,,,,,,,None,None,,None,11.026,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud80-20_D1.1_3.tif,1.1,2,,,,,0,99,99,83,,,,,,,,,,,,,,,,,,,1,space,4.64485424975,3,1.168,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud80-20_D1.4_2.tif,1.4,2,,,,,0,100,100,91,,,,,,,,,,,,,,,,,,,None,None,,None,10.242,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud_D1.1_3.tif,1.1,0,,,,,0,101,101,11,,,,,,,,,,,,,,,,,,,None,None,,None,21.348,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud80-20_D0.8_1.tif,0.8,2,,,,,0,102,102,72,,,,,,,,,,,,,,,,,,,1,space,6.66630836975,3,2.719,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud_D1.2_1.tif,1.2,0,,,,,0,103,103,12,,,,,,,,,,,,,,,,,,,None,None,,None,12.426,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud65-35_D1.1_1.tif,1.1,1,,,,,0,104,104,45,,,,,,,,,,,,,,,,,,,None,None,,None,21.234,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud80-20_D1.2_3.tif,1.2,2,,,,,0,105,105,86,,,,,,,,,,,,,,,,,,,1,None,,1,0.536,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
images/fcloud_D1.6_1.tif,1.6,0,,,,,0,106,106,24,,,,,,,,,,,,,,,,,,,1,space,2.99200900213,4,2.55,,,,,2019_Jan_19_1602,60.36679709877473,Cloud_Experiment_FR_REAL,001,07,
