ImageFile,FD,Contrast,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,end_instructions.keys,end_instructions.rt,key_resp_4.keys,key_resp_4.rt,key_resp_6.keys,key_resp_6.rt,Fatigue.response,Fatigue.rt,key_resp_5.keys,key_resp_5.rt,n_objets.response,reaction_time.keys,vividness.response,vividness.rt,reaction_time.rt,Flow01.response,Flow02.response,Flow03.response,Flow04.response,Flow05.response,Flow06.response,Flow07.response,Flow08.response,Flow09.response,Flow10.response,key_resp_2.keys,key_resp_2.rt,key_resp_8.keys,key_resp_8.rt,key_resp_3.keys,key_resp_3.rt,Redondance_question.response,date,frameRate,expName,session,participant,
pratique/fcloud80-20_D1.8_30,1.8,2,0,5,5,4,,,,,,,,,,,,,,,,,,,,,,,1,None,2,1.152,,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
pratique/fcloud65-35_D1.9_29,1.9,1,0,6,6,7,,,,,,,,,,,,,,,,,,,,,,,1,space,2,1.152,3.2937009,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
pratique/fcloud_D0.8_30,0.8,0,0,7,7,0,,,,,,,,,,,,,,,,,,,,,,,1,space,2,1.918,1.890315,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
pratique/fcloud65-35_D1.2_30,1.2,1,0,8,8,3,,,,,,,,,,,,,,,,,,,,,,,None,None,None,10.908,,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
pratique/fcloud_D1.6_28,1.6,0,0,9,9,5,,,,,,,,,,,,,,,,,,,,,,,1,space,3,1.785,6.7395479,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.40038950001,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud_D1.7_1.tif,1.7,0,,,,,0,0,0,27,,,,,,,,,,,,,,,,,,,2,space,3,4.749,5.90280880001,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud_D1.7_3.tif,1.7,0,,,,,0,1,1,29,,,,,,,,,,,,,,,,,,,2,None,3,1.684,,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud65-35_D1.7_3.tif,1.7,1,,,,,0,2,2,65,,,,,,,,,,,,,,,,,,,None,None,None,10.477,,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud_D1.8_3.tif,1.8,0,,,,,0,3,3,32,,,,,,,,,,,,,,,,,,,1,space,3,1.418,7.59441229999,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud65-35_D1.9_2.tif,1.9,1,,,,,0,4,4,70,,,,,,,,,,,,,,,,,,,1,space,2,1.084,5.3554186,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud65-35_D1.4_3.tif,1.4,1,,,,,0,5,5,56,,,,,,,,,,,,,,,,,,,1,space,5,1.802,5.77568709999,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud_D1.1_3.tif,1.1,0,,,,,0,6,6,11,,,,,,,,,,,,,,,,,,,None,None,None,12.276,,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud_D1_2.tif,1.0,0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,2,space,2,1.085,4.6311991,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud80-20_D1.1_3.tif,1.1,2,,,,,0,8,8,83,,,,,,,,,,,,,,,,,,,None,None,None,12.474,,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud65-35_D1.5_2.tif,1.5,1,,,,,0,9,9,58,,,,,,,,,,,,,,,,,,,1,None,4,2.984,,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud65-35_D1.3_1.tif,1.3,1,,,,,0,10,10,51,,,,,,,,,,,,,,,,,,,1,space,1,1.069,6.93298239999,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud65-35_D0.8_1.tif,0.8,1,,,,,0,11,11,36,,,,,,,,,,,,,,,,,,,None,None,None,9.477,,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud80-20_D1.2_2.tif,1.2,2,,,,,0,12,12,85,,,,,,,,,,,,,,,,,,,1,space,3,1.219,5.38613439999,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud65-35_D0.9_1.tif,0.9,1,,,,,0,13,13,39,,,,,,,,,,,,,,,,,,,None,None,None,9.892,,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud80-20_D1_1.tif,1.0,2,,,,,0,14,14,78,,,,,,,,,,,,,,,,,,,None,None,None,19.368,,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud80-20_D0.8_3.tif,0.8,2,,,,,0,15,15,74,,,,,,,,,,,,,,,,,,,1,space,1,2.3,6.6784491,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud80-20_D1.7_3.tif,1.7,2,,,,,0,16,16,101,,,,,,,,,,,,,,,,,,,None,None,None,12.322,,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud80-20_D1.2_3.tif,1.2,2,,,,,0,17,17,86,,,,,,,,,,,,,,,,,,,2,space,1,0.736,5.810518,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud80-20_D1.3_3.tif,1.3,2,,,,,0,18,18,89,,,,,,,,,,,,,,,,,,,1,None,1,1.951,,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud80-20_D1.5_2.tif,1.5,2,,,,,0,19,19,94,,,,,,,,,,,,,,,,,,,2,space,2,1.152,5.4905999,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud_D1.6_2.tif,1.6,0,,,,,0,20,20,25,,,,,,,,,,,,,,,,,,,1,space,1,2.884,4.6728745,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud_D1.1_1.tif,1.1,0,,,,,0,21,21,9,,,,,,,,,,,,,,,,,,,1,space,1,1.85,6.6832173,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud65-35_D1.1_3.tif,1.1,1,,,,,0,22,22,47,,,,,,,,,,,,,,,,,,,None,None,None,10.343,,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud80-20_D1.6_3.tif,1.6,2,,,,,0,23,23,98,,,,,,,,,,,,,,,,,,,1,space,1,3.116,5.675007,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud80-20_D0.9_3.tif,0.9,2,,,,,0,24,24,77,,,,,,,,,,,,,,,,,,,None,None,None,12.109,,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud_D1.3_3.tif,1.3,0,,,,,0,25,25,17,,,,,,,,,,,,,,,,,,,2,space,3,0.919,2.9584317,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud65-35_D1.9_1.tif,1.9,1,,,,,0,26,26,69,,,,,,,,,,,,,,,,,,,2,space,2,0.819,4.89586230001,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud_D1_1.tif,1.0,0,,,,,0,27,27,6,,,,,,,,,,,,,,,,,,,None,None,None,12.973,,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud80-20_D1_3.tif,1.0,2,,,,,0,28,28,80,,,,,,,,,,,,,,,,,,,2,space,2,1.685,3.47799889999,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud80-20_D0.8_1.tif,0.8,2,,,,,0,29,29,72,,,,,,,,,,,,,,,,,,,2,space,2,1.019,5.5502079,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud65-35_D1.1_1.tif,1.1,1,,,,,0,30,30,45,,,,,,,,,,,,,,,,,,,1,space,2,1.153,5.3527547,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud80-20_D1.9_2.tif,1.9,2,,,,,0,31,31,106,,,,,,,,,,,,,,,,,,,2,None,3,0.885,,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud65-35_D1.7_2.tif,1.7,1,,,,,0,32,32,64,,,,,,,,,,,,,,,,,,,3,space,2,0.569,4.6810518,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud80-20_D0.9_2.tif,0.9,2,,,,,0,33,33,76,,,,,,,,,,,,,,,,,,,2,space,1,0.552,2.4109496,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud65-35_D1.7_1.tif,1.7,1,,,,,0,34,34,63,,,,,,,,,,,,,,,,,,,1,space,2,0.953,5.19075579999,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud65-35_D1.8_1.tif,1.8,1,,,,,0,35,35,66,,,,,,,,,,,,,,,,,,,None,None,None,10.36,,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud_D1.5_1.tif,1.5,0,,,,,0,36,36,21,,,,,,,,,,,,,,,,,,,1,None,2,1.4,,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud80-20_D1.1_2.tif,1.1,2,,,,,0,37,37,82,,,,,,,,,,,,,,,,,,,None,None,None,9.778,,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud65-35_D1.2_2.tif,1.2,1,,,,,0,38,38,49,,,,,,,,,,,,,,,,,,,1,space,2,1.252,3.3088492,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud_D1.3_1.tif,1.3,0,,,,,0,39,39,15,,,,,,,,,,,,,,,,,,,1,None,1,0.552,,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud65-35_D1.3_3.tif,1.3,1,,,,,0,40,40,53,,,,,,,,,,,,,,,,,,,1,space,1,1.118,6.3166388,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud65-35_D1.6_3.tif,1.6,1,,,,,0,41,41,62,,,,,,,,,,,,,,,,,,,None,None,None,9.476,,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud_D1.4_2.tif,1.4,0,,,,,0,42,42,19,,,,,,,,,,,,,,,,,,,1,space,4,0.953,3.15430879999,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud80-20_D1.8_1.tif,1.8,2,,,,,0,43,43,102,,,,,,,,,,,,,,,,,,,None,None,None,9.594,,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud65-35_D1_1.tif,1.0,1,,,,,0,44,44,42,,,,,,,,,,,,,,,,,,,1,space,2,1.302,6.60908279999,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud80-20_D1.4_2.tif,1.4,2,,,,,0,45,45,91,,,,,,,,,,,,,,,,,,,2,space,2,0.453,1.81464160001,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud_D0.9_1.tif,0.9,0,,,,,0,46,46,3,,,,,,,,,,,,,,,,,,,2,space,2,0.484,2.63196310001,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud65-35_D0.8_3.tif,0.8,1,,,,,0,47,47,38,,,,,,,,,,,,,,,,,,,1,space,2,2.468,3.56978039999,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud_D1.4_3.tif,1.4,0,,,,,0,48,48,20,,,,,,,,,,,,,,,,,,,2,space,2,0.504,0.348643799996,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud_D1_3.tif,1.0,0,,,,,0,49,49,8,,,,,,,,,,,,,,,,,,,1,space,5,0.884,6.09289870001,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud_D1.8_1.tif,1.8,0,,,,,0,50,50,30,,,,,,,,,,,,,,,,,,,None,space,None,10.096,0.640132,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud80-20_D0.8_2.tif,0.8,2,,,,,0,51,51,73,,,,,,,,,,,,,,,,,,,2,space,3,1.068,3.5457508,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud_D1.1_2.tif,1.1,0,,,,,0,52,52,10,,,,,,,,,,,,,,,,,,,1,None,1,1.584,,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud_D1.7_2.tif,1.7,0,,,,,0,53,53,28,,,,,,,,,,,,,,,,,,,None,None,None,10.043,,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud_D1.6_3.tif,1.6,0,,,,,0,54,54,26,,,,,,,,,,,,,,,,,,,1,space,2,1.068,5.1285966,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud_D1.9_3.tif,1.9,0,,,,,0,55,55,35,,,,,,,,,,,,,,,,,,,None,None,None,11.94,,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud_D1.9_1.tif,1.9,0,,,,,0,56,56,33,,,,,,,,,,,,,,,,,,,None,None,None,20.718,,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud_D1.6_1.tif,1.6,0,,,,,0,57,57,24,,,,,,,,,,,,,,,,,,,1,space,4,0.669,6.5847654,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud_D0.9_3.tif,0.9,0,,,,,0,58,58,5,,,,,,,,,,,,,,,,,,,3,space,2,0.603,1.0384399,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud80-20_D1.6_1.tif,1.6,2,,,,,0,59,59,96,,,,,,,,,,,,,,,,,,,3,space,2,0.953,1.8201923,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud80-20_D1.8_2.tif,1.8,2,,,,,0,60,60,103,,,,,,,,,,,,,,,,,,,2,space,3,1.485,1.71086019999,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud_D0.8_1.tif,0.8,0,,,,,0,61,61,0,,,,,,,,,,,,,,,,,,,None,None,None,11.108,,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud_D1.8_2.tif,1.8,0,,,,,0,62,62,31,,,,,,,,,,,,,,,,,,,None,None,None,19.485,,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud65-35_D1.2_3.tif,1.2,1,,,,,0,63,63,50,,,,,,,,,,,,,,,,,,,1,space,1,0.419,4.31941700001,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud80-20_D1.5_3.tif,1.5,2,,,,,0,64,64,95,,,,,,,,,,,,,,,,,,,1,None,2,0.953,,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud80-20_D1.9_1.tif,1.9,2,,,,,0,65,65,105,,,,,,,,,,,,,,,,,,,2,space,2,2.883,3.6030759,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud_D1.4_1.tif,1.4,0,,,,,0,66,66,18,,,,,,,,,,,,,,,,,,,2,space,3,0.886,4.6452225,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud80-20_D1.3_1.tif,1.3,2,,,,,0,67,67,87,,,,,,,,,,,,,,,,,,,None,None,None,9.277,,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud65-35_D1.8_2.tif,1.8,1,,,,,0,68,68,67,,,,,,,,,,,,,,,,,,,4,space,3,0.836,2.74828650001,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud80-20_D1.4_1.tif,1.4,2,,,,,0,69,69,90,,,,,,,,,,,,,,,,,,,1,space,3,1.119,6.71415839999,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud_D1.5_3.tif,1.5,0,,,,,0,70,70,23,,,,,,,,,,,,,,,,,,,3,space,4,1.819,2.3375884,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud65-35_D1.5_3.tif,1.5,1,,,,,0,71,71,59,,,,,,,,,,,,,,,,,,,1,space,3,0.985,4.9813558,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud65-35_D0.9_3.tif,0.9,1,,,,,0,72,72,41,,,,,,,,,,,,,,,,,,,2,space,2,0.719,5.70514149999,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud65-35_D0.9_2.tif,0.9,1,,,,,0,73,73,40,,,,,,,,,,,,,,,,,,,1,space,2,1.7,0.317430200012,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud80-20_D1_2.tif,1.0,2,,,,,0,74,74,79,,,,,,,,,,,,,,,,,,,1,space,1,0.651,1.20094699999,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud65-35_D1.9_3.tif,1.9,1,,,,,0,75,75,71,,,,,,,,,,,,,,,,,,,1,space,2,1.885,2.38507490001,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud80-20_D1.8_3.tif,1.8,2,,,,,0,76,76,104,,,,,,,,,,,,,,,,,,,1,space,1,0.886,6.4902387,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud_D1.2_3.tif,1.2,0,,,,,0,77,77,14,,,,,,,,,,,,,,,,,,,2,space,2,1.119,5.0019526,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud65-35_D1.6_2.tif,1.6,1,,,,,0,78,78,61,,,,,,,,,,,,,,,,,,,None,None,None,10.227,,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
images/fcloud80-20_D1.6_2.tif,1.6,2,,,,,0,79,79,97,,,,,,,,,,,,,,,,,,,1,space,4,0.853,4.4072567,,,,,,,,,,,,,,,,,,2019_Sep_03_1819,60.890066638865704,Cloud_Experiment_FR_REAL,001,45,
