ImageFile,FD,Contrast,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,end_instructions.keys,end_instructions.rt,key_resp_4.keys,key_resp_4.rt,key_resp_6.keys,key_resp_6.rt,Fatigue.response,Fatigue.rt,key_resp_5.keys,key_resp_5.rt,n_objets.response,reaction_time.keys,reaction_time.rt,vividness.response,vividness.rt,Flow01.response,Flow02.response,Flow03.response,Flow04.response,Flow05.response,Flow06.response,Flow07.response,Flow08.response,Flow09.response,Flow10.response,key_resp_2.keys,key_resp_2.rt,key_resp_8.keys,key_resp_8.rt,key_resp_3.keys,key_resp_3.rt,Redondance_question.response,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,space,8.66857550002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Sep_09_1842,59.88432742727087,Cloud_Experiment_FR_REAL,001,46,
,,,,,,,,,,,,,,,,,,,,,space,29.6931977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Sep_09_1842,59.88432742727087,Cloud_Experiment_FR_REAL,001,46,
,,,,,,,,,,,,,,,,,,,,,,,space,16.2702022,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Sep_09_1842,59.88432742727087,Cloud_Experiment_FR_REAL,001,46,
,,,,,,,,,,,,,,,,,,,,,,,,,9,7.442,,,,,,,,,,,,,,,,,,,,,,,,,2019_Sep_09_1842,59.88432742727087,Cloud_Experiment_FR_REAL,001,46,
,,,,,,,,,,,,,,,,,,,,,,,,,,,space,135.4333884,,,,,,,,,,,,,,,,,,,,,,,2019_Sep_09_1842,59.88432742727087,Cloud_Experiment_FR_REAL,001,46,
pratique/fcloud65-35_D1.6_30,1.6,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,1,space,6.61745299998,2,5.198,,,,,,,,,,,,,,,,,,2019_Sep_09_1842,59.88432742727087,Cloud_Experiment_FR_REAL,001,46,
pratique/fcloud_D1.4_30,1.4,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,1,space,5.37310639999,4,3.3,,,,,,,,,,,,,,,,,,2019_Sep_09_1842,59.88432742727087,Cloud_Experiment_FR_REAL,001,46,
pratique/fcloud80-20_D1.8_30,1.8,2,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,2,space,4.83961149998,3,3.732,,,,,,,,,,,,,,,,,,2019_Sep_09_1842,59.88432742727087,Cloud_Experiment_FR_REAL,001,46,
pratique/fcloud65-35_D1.9_29,1.9,1,0,3,3,7,,,,,,,,,,,,,,,,,,,,,,,None,None,,None,13.808,,,,,,,,,,,,,,,,,,2019_Sep_09_1842,59.88432742727087,Cloud_Experiment_FR_REAL,001,46,
pratique/fcloud65-35_D1.3_30,1.3,1,0,4,4,6,,,,,,,,,,,,,,,,,,,,,,,None,None,,None,23.613,,,,,,,,,,,,,,,,,,2019_Sep_09_1842,59.88432742727087,Cloud_Experiment_FR_REAL,001,46,
pratique/fcloud80-20_D1.5_30,1.5,2,0,5,5,8,,,,,,,,,,,,,,,,,,,,,,,2,space,3.98196559999,3,1.883,,,,,,,,,,,,,,,,,,2019_Sep_09_1842,59.88432742727087,Cloud_Experiment_FR_REAL,001,46,
pratique/fcloud_D0.8_30,0.8,0,0,6,6,0,,,,,,,,,,,,,,,,,,,,,,,2,space,6.66895820003,4,1.985,,,,,,,,,,,,,,,,,,2019_Sep_09_1842,59.88432742727087,Cloud_Experiment_FR_REAL,001,46,
pratique/fcloud80-20_D1_30,1.0,2,0,7,7,9,,,,,,,,,,,,,,,,,,,,,,,1,space,5.92951749999,4,1.984,,,,,,,,,,,,,,,,,,2019_Sep_09_1842,59.88432742727087,Cloud_Experiment_FR_REAL,001,46,
pratique/fcloud_D1.6_28,1.6,0,0,8,8,5,,,,,,,,,,,,,,,,,,,,,,,1,space,6.76025799999,3,1.501,,,,,,,,,,,,,,,,,,2019_Sep_09_1842,59.88432742727087,Cloud_Experiment_FR_REAL,001,46,
pratique/fcloud65-35_D1.2_30,1.2,1,0,9,9,3,,,,,,,,,,,,,,,,,,,,,,,1,space,6.79714899999,4,2.418,,,,,,,,,,,,,,,,,,2019_Sep_09_1842,59.88432742727087,Cloud_Experiment_FR_REAL,001,46,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,2019_Sep_09_1842,59.88432742727087,Cloud_Experiment_FR_REAL,001,46,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,2019_Sep_09_1842,59.88432742727087,Cloud_Experiment_FR_REAL,001,46,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,2019_Sep_09_1842,59.88432742727087,Cloud_Experiment_FR_REAL,001,46,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,2019_Sep_09_1842,59.88432742727087,Cloud_Experiment_FR_REAL,001,46,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,2019_Sep_09_1842,59.88432742727087,Cloud_Experiment_FR_REAL,001,46,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,2019_Sep_09_1842,59.88432742727087,Cloud_Experiment_FR_REAL,001,46,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,2019_Sep_09_1842,59.88432742727087,Cloud_Experiment_FR_REAL,001,46,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,2019_Sep_09_1842,59.88432742727087,Cloud_Experiment_FR_REAL,001,46,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,2019_Sep_09_1842,59.88432742727087,Cloud_Experiment_FR_REAL,001,46,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2019_Sep_09_1842,59.88432742727087,Cloud_Experiment_FR_REAL,001,46,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.28409979999,,,,,,2019_Sep_09_1842,59.88432742727087,Cloud_Experiment_FR_REAL,001,46,
images/fcloud_D1.4_1.tif,1.4,0,,,,,0,0,0,18,,,,,,,,,,,,,,,,,,,1,None,,2,2.335,,,,,,,,,,,,,,,,,,2019_Sep_09_1842,59.88432742727087,Cloud_Experiment_FR_REAL,001,46,
images/fcloud_D1.8_2.tif,1.8,0,,,,,0,1,1,31,,,,,,,,,,,,,,,,,,,1,space,4.16170569998,3,1.935,,,,,,,,,,,,,,,,,,2019_Sep_09_1842,59.88432742727087,Cloud_Experiment_FR_REAL,001,46,
images/fcloud80-20_D1.6_3.tif,1.6,2,,,,,0,2,2,98,,,,,,,,,,,,,,,,,,,1,space,3.14828749999,4,1.601,,,,,,,,,,,,,,,,,,2019_Sep_09_1842,59.88432742727087,Cloud_Experiment_FR_REAL,001,46,
images/fcloud_D1.1_2.tif,1.1,0,,,,,0,3,3,10,,,,,,,,,,,,,,,,,,,2,space,4.6345855,3,2.235,,,,,,,,,,,,,,,,,,2019_Sep_09_1842,59.88432742727087,Cloud_Experiment_FR_REAL,001,46,
images/fcloud_D1.8_3.tif,1.8,0,,,,,0,4,4,32,,,,,,,,,,,,,,,,,,,1,space,6.4480226,1,0.735,,,,,,,,,,,,,,,,,,2019_Sep_09_1842,59.88432742727087,Cloud_Experiment_FR_REAL,001,46,
